gene,n_a,n_b,log2_mean_a,log2_mean_b,log2_fc,U,p,p_bh
CHTOP,7,8,19.21568050419498,18.995707715910562,0.21997278828441935,43.0,0.09386169386169387,0.638748491976125
NUP205,7,8,16.02180404475007,15.85068183400378,0.1711222107462902,43.0,0.09386169386169387,0.638748491976125
TSTD1,7,8,17.060458355907052,17.461895795143036,-0.4014374392359841,13.0,0.09386169386169387,0.638748491976125
IPO5,7,8,20.43695314746629,21.054045842198633,-0.6170926947323423,13.0,0.09386169386169387,0.638748491976125
CELF2,7,8,14.337747087615053,13.842089359112787,0.4956577285022661,43.0,0.09386169386169387,0.638748491976125
HPCAL1,7,8,17.23485973417809,16.874763596170226,0.3600961380078651,43.0,0.09386169386169387,0.638748491976125
GMPS,7,8,18.622007460630176,19.545052715174798,-0.9230452545446219,13.0,0.09386169386169387,0.638748491976125
EHD2,7,8,19.62800367552349,18.84330749647379,0.7846961790496998,43.0,0.09386169386169387,0.638748491976125
PNPLA6,7,8,15.926987266425902,16.29721842778052,-0.370231161354619,13.0,0.09386169386169387,0.638748491976125
SNRPG;SNRPGP15,7,8,19.567711678977226,19.823362414485036,-0.25565073550781037,13.0,0.09386169386169387,0.638748491976125
ETF1,7,8,19.374932952350665,19.554157422870873,-0.1792244705202073,13.0,0.09386169386169387,0.638748491976125
TAPBP,7,8,20.955335186523392,21.372167951636058,-0.416832765112666,13.0,0.09386169386169387,0.638748491976125
THAP11,7,8,15.126012372511337,14.739923755023192,0.38608861748814505,43.0,0.09386169386169387,0.638748491976125
STX7,7,8,19.010168970099894,18.547937550292225,0.4622314198076687,43.0,0.09386169386169387,0.638748491976125
RHOT2,7,8,14.490410485649553,14.732098530506237,-0.2416880448566836,13.0,0.09386169386169387,0.638748491976125
NUP88,7,8,16.038547449083243,16.20523612009412,-0.1666886710108777,13.0,0.09386169386169387,0.638748491976125
IPO4,7,8,17.223013352172117,17.556357891042843,-0.3333445388707261,13.0,0.09386169386169387,0.638748491976125
TBC1D10B,7,8,16.00854485169154,16.413960911212783,-0.4054160595212437,13.0,0.09386169386169387,0.638748491976125
TUBG1,7,8,17.257255925227494,17.541306578766104,-0.2840506535386105,13.0,0.09386169386169387,0.638748491976125
RAB7A,7,8,21.82492796907913,21.972350927262084,-0.14742295818295403,13.0,0.09386169386169387,0.638748491976125
SEPTIN6,7,8,17.08104164990071,16.350955190439805,0.7300864594609031,43.0,0.09386169386169387,0.638748491976125
TRMT10C,7,8,14.676966504378024,15.143463036202157,-0.46649653182413253,13.0,0.09386169386169387,0.638748491976125
PPIL3,7,8,14.825917015227725,14.309097384547838,0.5168196306798869,43.0,0.09386169386169387,0.638748491976125
TMX2,7,8,15.177981156350372,14.908707671307907,0.26927348504246496,43.0,0.09386169386169387,0.638748491976125
SHC1,7,8,15.024955264343692,15.205735950658166,-0.18078068631447408,13.0,0.09386169386169387,0.638748491976125
ATP5F1B,7,8,22.485469019515882,22.351703769044484,0.13376525047139864,43.0,0.09386169386169387,0.638748491976125
FEN1,7,8,16.53637846558863,16.22010169624069,0.31627676934794025,43.0,0.09386169386169387,0.638748491976125
ATP2A3,7,8,17.664447139800025,16.59528763811214,1.069159501687885,43.0,0.09386169386169387,0.638748491976125
DNAJC8,7,8,17.795165094529636,17.425709190657184,0.36945590387245275,43.0,0.09386169386169387,0.638748491976125
PRDX1,7,8,24.277725280070428,24.566813054966474,-0.2890877748960463,13.0,0.09386169386169387,0.638748491976125
PPWD1,7,8,18.721876173813275,18.523497431942342,0.19837874187093263,43.0,0.09386169386169387,0.638748491976125
SH3GLB2,7,8,16.103145854266995,15.799369155788238,0.30377669847875666,43.0,0.09386169386169387,0.638748491976125
SPTLC1,7,8,16.916095306241072,17.277189633414363,-0.3610943271732907,13.0,0.09386169386169387,0.638748491976125
PECAM1,7,8,16.191399582986765,15.590082051596369,0.6013175313903965,43.0,0.09386169386169387,0.638748491976125
CRK,7,8,17.534905530783416,17.870627231243304,-0.3357217004598887,13.0,0.09386169386169387,0.638748491976125
PPP1R8,7,8,14.239504696590833,13.968667651373012,0.2708370452178208,43.0,0.09386169386169387,0.638748491976125
MYO1G,7,8,17.27912385291716,16.657020126529698,0.6221037263874614,43.0,0.09386169386169387,0.638748491976125
GFM1,7,8,18.079630956380225,18.60219553745356,-0.5225645810733361,13.0,0.09386169386169387,0.638748491976125
TRIM21,7,8,16.661007117560462,17.056765588566172,-0.3957584710057098,13.0,0.09386169386169387,0.638748491976125
VPS26B,7,8,15.11234078083204,14.839500186284456,0.2728405945475849,43.0,0.09386169386169387,0.638748491976125
GMFG,7,8,17.782725456413512,17.225285006607066,0.557440449806446,43.0,0.09386169386169387,0.638748491976125
LSP1,7,8,19.304728226864146,18.726681978616007,0.578046248248139,43.0,0.09386169386169387,0.638748491976125
NAT10,7,8,17.251181635882716,17.639436238673603,-0.3882546027908873,13.0,0.09386169386169387,0.638748491976125
H1-10,7,8,18.697000143854336,18.136141894846975,0.5608582490073601,43.0,0.09386169386169387,0.638748491976125
ELMO1,7,8,18.599216161163614,18.122660010931526,0.4765561502320885,43.0,0.09386169386169387,0.638748491976125
FKBP11,7,8,18.8508046834038,17.97687983581381,0.8739248475899899,43.0,0.09386169386169387,0.638748491976125
SRP14,7,8,20.23349408505225,19.96206753152992,0.27142655352232836,43.0,0.09386169386169387,0.638748491976125
ATP5MF,7,8,19.879534160634513,19.615195213751548,0.26433894688296533,43.0,0.09386169386169387,0.638748491976125
XPO5,7,8,15.331159144190483,15.62659821542433,-0.2954390712338473,13.0,0.09386169386169387,0.638748491976125
MINK1,7,8,13.431457406555518,13.157914693193483,0.2735427133620352,43.0,0.09386169386169387,0.638748491976125
PRMT5,7,8,17.58692753819899,17.891612703401655,-0.30468516520266675,13.0,0.09386169386169387,0.638748491976125
SARS2,7,8,16.73692105506602,17.180283800876627,-0.44336274581060664,13.0,0.09386169386169387,0.638748491976125
RNPEP,7,8,19.227863006336992,19.334032427633474,-0.10616942129648166,13.0,0.09386169386169387,0.638748491976125
CRYL1,7,8,20.557153532747858,19.977916793690333,0.5792367390575244,43.0,0.09386169386169387,0.638748491976125
SART1,7,8,17.372680059199126,17.212137205820635,0.16054285337849095,43.0,0.09386169386169387,0.638748491976125
PHB1,7,8,21.446587726853238,21.68818293791807,-0.2415952110648334,13.0,0.09386169386169387,0.638748491976125
DOCK10,7,8,15.209946107820668,14.873098774382475,0.3368473334381932,43.0,0.09386169386169387,0.638748491976125
ICAM3,7,8,16.837000001750827,16.142500301440524,0.6944997003103026,43.0,0.09386169386169387,0.638748491976125
MCM4,7,8,19.0867434259309,19.590154611240482,-0.5034111853095808,13.0,0.09386169386169387,0.638748491976125
HCFC1,7,8,17.19929656856865,16.91313602856664,0.2861605400020082,43.0,0.09386169386169387,0.638748491976125
RAD50,7,8,16.292147218367155,16.119631379941033,0.17251583842612206,43.0,0.09386169386169387,0.638748491976125
IDH1,7,8,23.68727816123095,23.92984644754918,-0.24256828631823169,13.0,0.09386169386169387,0.638748491976125
HBB,7,8,30.212568980498705,29.01002175416989,1.2025472263288144,43.0,0.09386169386169387,0.638748491976125
CSTF1,7,8,16.05365069721041,16.241876119613753,-0.18822542240334172,13.0,0.09386169386169387,0.638748491976125
ABCF3,7,8,17.121923629828895,17.415846265359846,-0.29392263553095077,13.0,0.09386169386169387,0.638748491976125
HADH,7,8,18.2127781047181,17.846932487882377,0.36584561683572403,43.0,0.09386169386169387,0.638748491976125
DNMT1,7,8,17.49167336745787,17.869314067612976,-0.377640700155105,13.0,0.09386169386169387,0.638748491976125
MRPS28,7,8,15.904801428890417,16.263542619290526,-0.3587411904001083,13.0,0.09386169386169387,0.638748491976125
SHMT2,7,8,19.150542496217877,18.99939611407828,0.15114638213959708,43.0,0.09386169386169387,0.638748491976125
SLC30A7,7,8,14.236073218536252,13.865236239262178,0.370836979274074,43.0,0.09386169386169387,0.638748491976125
ACADM,7,8,17.964369840092314,17.55961301829783,0.40475682179448214,43.0,0.09386169386169387,0.638748491976125
EWSR1,7,8,18.070825275379978,17.74267899668388,0.32814627869609936,43.0,0.09386169386169387,0.638748491976125
F13A1,7,8,18.79896177091975,17.711894843509086,1.087066927410664,43.0,0.09386169386169387,0.638748491976125
PDHB,7,8,19.153411539900794,19.012624254463915,0.14078728543687902,43.0,0.09386169386169387,0.638748491976125
SF3B3,7,8,20.347609777876762,20.515091185811926,-0.16748140793516342,13.0,0.09386169386169387,0.638748491976125
RPL11,7,8,20.524792093373573,20.157210361936116,0.36758173143745765,43.0,0.09386169386169387,0.638748491976125
SMAP2,7,8,16.999139615842697,16.50460975269545,0.4945298631472461,43.0,0.09386169386169387,0.638748491976125
LBR,7,8,18.06620599394295,17.83815106932363,0.22805492461932175,43.0,0.09386169386169387,0.638748491976125
RBM27,7,8,15.231140889773718,14.997904708845503,0.2332361809282144,43.0,0.09386169386169387,0.638748491976125
CBX3,7,8,20.91550071907053,20.77422335015489,0.14127736891563814,43.0,0.09386169386169387,0.638748491976125
NDUFS1,7,8,18.77121995318563,18.574128726677266,0.19709122650836264,43.0,0.09386169386169387,0.638748491976125
F9,7,8,15.336936807007868,14.729444499093717,0.6074923079141517,43.0,0.09386169386169387,0.638748491976125
UCHL3,7,8,17.263206570693306,17.503451660694857,-0.24024509000155092,13.0,0.09386169386169387,0.638748491976125
ACSS1,7,8,17.24218632153741,16.776144808228352,0.4660415133090581,43.0,0.09386169386169387,0.638748491976125
RABL6,7,8,18.130531409500414,17.887764184344686,0.24276722515572757,43.0,0.09386169386169387,0.638748491976125
HLA-F,7,8,17.47883049960502,17.648322940292793,-0.16949244068777247,13.0,0.09386169386169387,0.638748491976125
FNBP1,7,8,15.316400587203509,14.838060361914517,0.4783402252889921,43.0,0.09386169386169387,0.638748491976125
YWHAQ,7,8,20.194818607551984,20.54152215752093,-0.3467035499689466,13.0,0.09386169386169387,0.638748491976125
SMC2,7,8,16.383500303037444,16.97522988595204,-0.5917295829145957,13.0,0.09386169386169387,0.638748491976125
STK4,7,8,18.415716578621055,18.095767727573847,0.31994885104720794,43.0,0.09386169386169387,0.638748491976125
THY1,7,8,17.53341788938725,16.851115471421885,0.6823024179653636,43.0,0.09386169386169387,0.638748491976125
IGKV3D-15,7,8,20.060631747233035,18.592488255424303,1.468143491808732,43.0,0.09386169386169387,0.638748491976125
TRIM65,7,8,16.493826757704092,16.795041639626895,-0.3012148819228031,13.0,0.09386169386169387,0.638748491976125
HLA-DPA1,7,8,17.816237990974347,18.298171964684904,-0.48193397371055724,13.0,0.09386169386169387,0.638748491976125
SRP72,7,8,16.36329059132095,16.039162053442436,0.32412853787851503,43.0,0.09386169386169387,0.638748491976125
DNAJA2,7,8,17.549874535817164,17.841160230294257,-0.29128569447709296,13.0,0.09386169386169387,0.638748491976125
GORASP2,7,8,16.169078109281124,16.54484846272019,-0.37577035343906573,13.0,0.09386169386169387,0.638748491976125
DUT,7,8,17.630052895645346,17.99569239424927,-0.36563949860392597,13.0,0.09386169386169387,0.638748491976125
STAT1,7,8,22.12423401499283,22.44416522833719,-0.31993121334436125,13.0,0.09386169386169387,0.638748491976125
TCEA1,7,8,18.64795982040039,18.385898525512246,0.2620612948881451,43.0,0.09386169386169387,0.638748491976125
KYNU,7,8,13.679439868633944,14.112579027439223,-0.43313915880527887,13.0,0.09386169386169387,0.638748491976125
RPL38,7,8,19.452469872176373,18.945356666219098,0.5071132059572747,43.0,0.09386169386169387,0.638748491976125
ACTL6A,7,8,17.221613715765894,17.4739523787542,-0.2523386629883042,13.0,0.09386169386169387,0.638748491976125
CLPTM1L,7,8,14.885578169154751,14.562732370506069,0.32284579864868235,43.0,0.09386169386169387,0.638748491976125
PDLIM1,7,8,19.603670231117974,19.027063070280136,0.5766071608378383,43.0,0.09386169386169387,0.638748491976125
ARHGEF1,7,8,19.64611399263682,19.378565445417202,0.2675485472196186,43.0,0.09386169386169387,0.638748491976125
SEC22B,7,8,21.757726789636088,21.572690721886268,0.18503606774982018,43.0,0.09386169386169387,0.638748491976125
NLE1,7,8,14.349134784123295,14.606227020072136,-0.257092235948841,13.0,0.09386169386169387,0.638748491976125
WDFY4,7,8,19.94840800381454,19.18221766283092,0.7661903409836199,43.0,0.09386169386169387,0.638748491976125
RFTN1,7,8,19.114385529932054,18.496556178959295,0.6178293509727588,43.0,0.09386169386169387,0.638748491976125
RUNX2,5,5,11.727257438708651,11.088424839138689,0.6388325995699624,21.0,0.09523809523809523,0.640857462805951
ZMYND11,3,6,11.815478995783531,11.046777599085248,0.7687013966982832,16.0,0.09523809523809523,0.640857462805951
FBRS,3,6,17.518788377693497,16.977427938104512,0.5413604395889848,16.0,0.09523809523809523,0.640857462805951
AOX1,5,5,14.62886571663194,14.018382334036815,0.6104833825951257,21.0,0.09523809523809523,0.640857462805951
LRATD2,3,6,14.33447628106377,14.889373892588111,-0.5548976115243409,2.0,0.09523809523809523,0.640857462805951
IGHV1-69,5,5,15.405741397748816,14.621071914303684,0.784669483445132,21.0,0.09523809523809523,0.640857462805951
RAB11FIP5,5,5,11.817007997386398,11.033258986222743,0.7837490111636551,21.0,0.09523809523809523,0.640857462805951
TONSL,3,6,10.9809632365783,11.478688278769384,-0.49772504219108527,2.0,0.09523809523809523,0.640857462805951
GRB7,3,6,15.120117952196944,15.562564785081682,-0.4424468328847375,2.0,0.09523809523809523,0.640857462805951
NUBPL,3,6,12.51669252472344,11.973064385036261,0.5436281396871792,16.0,0.09523809523809523,0.640857462805951
IRF2BP2,7,7,16.127541167957325,16.398630603240253,-0.27108943528292784,11.0,0.09731934731934733,0.646989676989677
CLIC2,7,7,14.269254829628377,13.56982316967991,0.6994316599484662,38.0,0.09731934731934733,0.646989676989677
PPP2R2D,7,7,13.09642421931088,12.540355196428402,0.5560690228824772,38.0,0.09731934731934733,0.646989676989677
UVRAG,7,7,13.900524925935922,14.204818789156121,-0.3042938632201988,11.0,0.09731934731934733,0.646989676989677
ABLIM1,7,7,15.123612099664218,14.428042774677381,0.6955693249868364,38.0,0.09731934731934733,0.646989676989677
RPRD1A,7,7,15.03505787257491,15.428482605357901,-0.39342473278299117,11.0,0.09731934731934733,0.646989676989677
VPS13B,3,3,9.667881074278123,9.339716306897614,0.3281647673805086,9.0,0.1,0.646989676989677
KDM4B,3,3,9.653996616471957,10.191505171359568,-0.5375085548876104,0.0,0.1,0.646989676989677
MTFR1L,3,3,9.842592194384993,10.953817999224489,-1.1112258048394956,0.0,0.1,0.646989676989677
DVL3,3,3,11.396745943193453,11.775387743161275,-0.37864179996782177,0.0,0.1,0.646989676989677
SPRR1B,3,3,19.21657148799811,17.23878503479474,1.9777864532033682,9.0,0.1,0.646989676989677
ENO3,3,3,15.471338275491712,17.570898561115794,-2.099560285624081,0.0,0.1,0.646989676989677
ADAMTSL4,6,7,11.731997706476482,11.01821976628969,0.7137779401867927,33.0,0.10139860139860139,0.646989676989677
TDRD10,7,6,14.486839573405152,15.096483043918994,-0.6096434705138414,9.0,0.10139860139860139,0.646989676989677
PSD4,7,6,13.738302529383448,13.212830499399177,0.5254720299842717,33.0,0.10139860139860139,0.646989676989677
WDR74,6,7,13.742164156922165,14.076113009022814,-0.33394885210064906,9.0,0.10139860139860139,0.646989676989677
SMC4,6,7,15.723034037944776,16.476986261796007,-0.7539522238512308,9.0,0.10139860139860139,0.646989676989677
PSMG2,6,7,15.044629551822885,15.678596030607642,-0.6339664787847568,9.0,0.10139860139860139,0.646989676989677
NCAPH,6,7,15.016826520639404,15.694890342335828,-0.6780638216964245,9.0,0.10139860139860139,0.646989676989677
RASSF2,6,7,13.323796064249967,12.724921563386477,0.5988745008634897,33.0,0.10139860139860139,0.646989676989677
GK,6,7,14.150484801242888,14.640571376217006,-0.4900865749741179,9.0,0.10139860139860139,0.646989676989677
DNTTIP2,6,7,13.18261993945304,12.678136677826965,0.5044832616260759,33.0,0.10139860139860139,0.646989676989677
PPP2R5C,6,7,14.020244479634387,14.309617009091784,-0.2893725294573972,9.0,0.10139860139860139,0.646989676989677
ATP2B1,6,7,14.861389112685494,14.292294869315649,0.5690942433698449,33.0,0.10139860139860139,0.646989676989677
RELB,6,7,12.487102906604335,12.142510144935658,0.34459276166867703,33.0,0.10139860139860139,0.646989676989677
TSC2,5,7,13.22640377452162,12.652364786614552,0.574038987907068,28.0,0.10606060606060606,0.646989676989677
ZC2HC1A,5,7,13.451958862422828,12.98183179639698,0.47012706602584764,28.0,0.10606060606060606,0.646989676989677
COX6A1,5,7,14.467422033604567,13.938259214686225,0.5291628189183424,28.0,0.10606060606060606,0.646989676989677
ALG3,5,7,12.483192521199566,12.840849573097532,-0.3576570518979665,7.0,0.10606060606060606,0.646989676989677
SLBP,5,7,14.62889982144424,15.213053681505828,-0.5841538600615888,7.0,0.10606060606060606,0.646989676989677
EOGT,5,7,12.279256786423687,11.731621661514549,0.5476351249091387,28.0,0.10606060606060606,0.646989676989677
GGCX,5,7,14.420075193621495,14.086619407045346,0.33345578657614894,28.0,0.10606060606060606,0.646989676989677
NUP50,5,7,15.51681535410771,15.081950789020242,0.4348645650874676,28.0,0.10606060606060606,0.646989676989677
HCCS,5,7,12.823047034545164,13.315609560565221,-0.49256252602005723,7.0,0.10606060606060606,0.646989676989677
TMEM167A,5,7,11.386360372756226,12.000356156131357,-0.613995783375131,7.0,0.10606060606060606,0.646989676989677
APOC2,6,8,16.545626749354987,15.735987096237643,0.809639653117344,37.0,0.1078921078921079,0.646989676989677
DHPS,6,8,14.004096279988204,14.49219479621074,-0.48809851622253575,11.0,0.1078921078921079,0.646989676989677
P3H4,6,8,17.439289424295833,17.855523639965575,-0.4162342156697427,11.0,0.1078921078921079,0.646989676989677
LARP4B,6,8,14.0371027448449,14.426347431137405,-0.3892446862925052,11.0,0.1078921078921079,0.646989676989677
ARHGEF11,6,8,13.896219681371134,14.174070567217818,-0.27785088584668394,11.0,0.1078921078921079,0.646989676989677
RSRC2,6,8,14.344225231716182,13.985842787294171,0.35838244442201095,37.0,0.1078921078921079,0.646989676989677
HEATR5B,6,8,11.982565685211718,12.328562299386148,-0.34599661417442995,11.0,0.1078921078921079,0.646989676989677
NADK,6,8,12.069781079163933,12.367436802509523,-0.2976557233455903,11.0,0.1078921078921079,0.646989676989677
IGHV4-4,6,8,15.769641767546615,15.055800041291338,0.7138417262552768,37.0,0.1078921078921079,0.646989676989677
SAA4,6,8,19.57621707437885,18.876324818615082,0.6998922557637677,37.0,0.1078921078921079,0.646989676989677
ARRB2,6,8,13.88036069345168,14.239986857028494,-0.35962616357681476,11.0,0.1078921078921079,0.646989676989677
NUDCD2,6,8,16.740362673342542,17.175360722807714,-0.43499804946517173,11.0,0.1078921078921079,0.646989676989677
MTX1,6,8,17.766898755556713,18.172377617409794,-0.40547886185308,11.0,0.1078921078921079,0.646989676989677
GET4,6,8,14.196371819129096,14.374582948291346,-0.1782111291622499,11.0,0.1078921078921079,0.646989676989677
NR2C2,6,8,11.702379171607454,11.356796734294687,0.3455824373127676,37.0,0.1078921078921079,0.646989676989677
AACS,4,7,14.86679679527209,15.362153654398133,-0.49535685912604244,5.0,0.10909090909090909,0.646989676989677
ARHGAP26,4,7,11.420562560715315,10.861521163116873,0.5590413975984418,23.0,0.10909090909090909,0.646989676989677
TOMM6,4,7,14.98288512978981,15.272570164489357,-0.28968503469954676,5.0,0.10909090909090909,0.646989676989677
GINS3,4,7,13.86803263724466,14.325667167850787,-0.4576345306061267,5.0,0.10909090909090909,0.646989676989677
KRT31,4,8,19.08567317639317,17.43795780935536,1.647715367037808,26.0,0.1090909090909091,0.646989676989677
CASKIN2,5,4,14.97670514702753,15.594936933976307,-0.6182317869487761,3.0,0.1111111111111111,0.646989676989677
TMEM179B,5,4,11.222122134498681,10.943908305793386,0.27821382870529554,17.0,0.1111111111111111,0.646989676989677
BORCS7,4,5,12.567721141083913,11.950522124978004,0.6171990161059089,17.0,0.1111111111111111,0.646989676989677
LRIG1,5,4,12.864907764673948,13.258009574597443,-0.3931018099234951,3.0,0.1111111111111111,0.646989676989677
MAPKAPK3,5,4,12.599036727576648,11.877918179065647,0.7211185485110008,17.0,0.1111111111111111,0.646989676989677
SFRP4,5,4,15.35114929359861,14.137252240532804,1.2138970530658053,17.0,0.1111111111111111,0.646989676989677
IPO11,5,4,10.70618423397068,11.088397298546417,-0.3822130645757369,3.0,0.1111111111111111,0.646989676989677
FYN,5,4,11.543380874208246,10.602481794513572,0.9408990796946739,17.0,0.1111111111111111,0.646989676989677
CTU2,4,5,9.947043512798828,10.70098891525935,-0.7539454024605217,3.0,0.1111111111111111,0.646989676989677
CCM2,4,5,12.374789976245443,11.266526435530745,1.1082635407146988,17.0,0.1111111111111111,0.646989676989677
SNIP1,5,4,13.68954303512919,13.338294797578834,0.3512482375503563,17.0,0.1111111111111111,0.646989676989677
SERPINE2,5,4,13.579872352689012,12.159601788908246,1.4202705637807664,17.0,0.1111111111111111,0.646989676989677
ORC2,5,4,11.826426968435218,12.331683062635507,-0.5052560942002895,3.0,0.1111111111111111,0.646989676989677
SPRR2D,3,4,15.900521975096249,13.437578947741722,2.4629430273545267,11.0,0.11428571428571428,0.646989676989677
IFIT5,4,6,15.338976904335714,14.777720722936882,0.5612561813988322,20.0,0.11428571428571428,0.646989676989677
FAM114A2,4,6,11.788600195498114,11.305135151550495,0.4834650439476196,20.0,0.11428571428571428,0.646989676989677
SLC25A46,3,4,11.178313360467484,11.984179165412161,-0.805865804944677,1.0,0.11428571428571428,0.646989676989677
STK25,4,3,13.533982698602276,13.016940617346563,0.5170420812557133,11.0,0.11428571428571428,0.646989676989677
TRMU,4,4,17.192157377518555,16.813104358005305,0.37905301951325043,14.0,0.11428571428571428,0.646989676989677
MRPS11,4,6,12.798534947381853,12.273130301797169,0.5254046455846844,20.0,0.11428571428571428,0.646989676989677
MBD1,6,4,11.91688630668279,10.928006272566233,0.9888800341165567,20.0,0.11428571428571428,0.646989676989677
PLEKHF2,4,4,12.237149357928434,11.375392420073371,0.8617569378550627,14.0,0.11428571428571428,0.646989676989677
AAR2,4,6,11.662934144874404,12.093678071123643,-0.43074392624923874,4.0,0.11428571428571428,0.646989676989677
MYO5C,3,4,15.567669351103085,16.095342022396842,-0.5276726712937574,1.0,0.11428571428571428,0.646989676989677
SSNA1,4,6,10.308453765033542,9.656673581486139,0.6517801835474035,20.0,0.11428571428571428,0.646989676989677
SMN1,3,4,13.197216783804526,14.52636690940882,-1.3291501256042935,1.0,0.11428571428571428,0.646989676989677
CBLL1,3,4,10.668064109691022,9.698281265717938,0.9697828439730838,11.0,0.11428571428571428,0.646989676989677
CCL19,4,3,12.559528370634883,11.898679603605538,0.6608487670293446,11.0,0.11428571428571428,0.646989676989677
MFSD5,3,4,12.64212680448072,11.790850774229806,0.8512760302509133,11.0,0.11428571428571428,0.646989676989677
IGHV3-15,4,3,15.948455227550621,14.96644398761579,0.9820112399348311,11.0,0.11428571428571428,0.646989676989677
GTPBP3,4,6,13.368585034986587,13.669038480095566,-0.3004534451089782,4.0,0.11428571428571428,0.646989676989677
SEMA3C,4,3,12.764085869175325,14.141893826638514,-1.3778079574631885,1.0,0.11428571428571428,0.646989676989677
KDM3A,4,4,11.906655397945675,12.484317094831455,-0.5776616968857802,2.0,0.11428571428571428,0.646989676989677
TMEM199,3,7,15.347521933502156,14.658840204000679,0.6886817295014769,18.0,0.11666666666666667,0.646989676989677
EEF1AKMT4,3,7,13.896943356799346,13.263767749877218,0.6331756069221282,18.0,0.11666666666666667,0.646989676989677
ZNFX1,3,7,11.037769314485084,10.634041051597915,0.403728262887169,18.0,0.11666666666666667,0.646989676989677
ACOT11,3,7,12.632130798738359,13.563091956218491,-0.930961157480132,3.0,0.11666666666666667,0.646989676989677
SCAMP2,7,8,17.318249954973574,17.103393800288703,0.2148561546848704,42.0,0.1205905205905206,0.646989676989677
GTPBP4,7,8,16.44699467988206,16.800465158505464,-0.35347047862340375,14.0,0.1205905205905206,0.646989676989677
HMGB1,7,8,21.148556652377806,20.593795567932055,0.5547610844457509,42.0,0.1205905205905206,0.646989676989677
GTF2I,7,8,18.922788337803023,19.338325364961946,-0.4155370271589227,14.0,0.1205905205905206,0.646989676989677
VCPIP1,7,8,16.45867864186108,16.655645459413225,-0.19696681755214485,14.0,0.1205905205905206,0.646989676989677
DBI,7,8,22.680086329368866,22.862503626256206,-0.18241729688734054,14.0,0.1205905205905206,0.646989676989677
HLA-B,7,8,21.963727669522637,22.16219490480548,-0.1984672352828447,14.0,0.1205905205905206,0.646989676989677
TUBB,7,8,25.243874890686836,25.32575039230013,-0.08187550161329327,14.0,0.1205905205905206,0.646989676989677
USP47,7,8,16.50263846954456,16.223450686518166,0.27918778302639424,42.0,0.1205905205905206,0.646989676989677
CORO1A,7,8,22.885385803334014,22.26838700802391,0.6169987953101028,42.0,0.1205905205905206,0.646989676989677
S100A11,7,8,21.33747393360041,21.687159209623303,-0.34968527602289257,14.0,0.1205905205905206,0.646989676989677
HEATR1,7,8,14.663905618874441,14.973185654458185,-0.3092800355837433,14.0,0.1205905205905206,0.646989676989677
HBD,7,8,23.518443453977547,22.353970495325648,1.1644729586518991,42.0,0.1205905205905206,0.646989676989677
VAV1,7,8,17.118251364047126,16.79094403381027,0.3273073302368559,42.0,0.1205905205905206,0.646989676989677
DDX23,7,8,17.245660129231194,17.150369952205132,0.09529017702606168,42.0,0.1205905205905206,0.646989676989677
HBA1,7,8,28.161873206478187,27.02053492672639,1.1413382797517961,42.0,0.1205905205905206,0.646989676989677
HNRNPU,7,8,22.366521567069306,22.177217624513943,0.18930394255536243,42.0,0.1205905205905206,0.646989676989677
SART3,7,8,18.876295166844812,18.543932449516568,0.33236271732824463,42.0,0.1205905205905206,0.646989676989677
GOLPH3,7,8,16.372420823637654,16.160998264693028,0.21142255894462636,42.0,0.1205905205905206,0.646989676989677
HNRNPDL,7,8,17.325780502672465,17.047113744750362,0.27866675792210316,42.0,0.1205905205905206,0.646989676989677
USP9X,7,8,17.825668155056892,17.93076016040888,-0.10509200535198815,14.0,0.1205905205905206,0.646989676989677
STK10,7,8,17.10004016121827,16.521936963557998,0.5781031976602726,42.0,0.1205905205905206,0.646989676989677
GOLGA5,7,8,13.847982873465378,13.973760203634075,-0.12577733016869708,14.0,0.1205905205905206,0.646989676989677
VARS1,7,8,19.432002220800523,19.532594324743975,-0.10059210394345186,14.0,0.1205905205905206,0.646989676989677
STAT5B,7,8,12.257869551285754,11.808165595266097,0.4497039560196576,42.0,0.1205905205905206,0.646989676989677
H1-5,7,8,22.23545719876308,21.63756525799407,0.59789194076901,42.0,0.1205905205905206,0.646989676989677
USP8,7,8,13.890889020826211,13.599432834702192,0.29145618612401947,42.0,0.1205905205905206,0.646989676989677
GSS,7,8,18.071186818381396,18.350418271031614,-0.27923145265021887,14.0,0.1205905205905206,0.646989676989677
HEBP2,7,8,16.904528153689196,17.268824128050703,-0.3642959743615073,14.0,0.1205905205905206,0.646989676989677
DCTD,7,8,16.160647514104777,16.414675917433836,-0.25402840332905896,14.0,0.1205905205905206,0.646989676989677
MBD2,7,8,17.134939755853587,16.727415845058154,0.40752391079543315,42.0,0.1205905205905206,0.646989676989677
P4HA1,7,8,15.008578639387533,15.448686342294824,-0.44010770290729084,14.0,0.1205905205905206,0.646989676989677
MRPS2,7,8,14.448930684652009,14.744204876055173,-0.29527419140316447,14.0,0.1205905205905206,0.646989676989677
FARSB,7,8,18.8260548856044,18.68433236246615,0.14172252313824885,42.0,0.1205905205905206,0.646989676989677
SLC25A11,7,8,18.956623483701996,18.740640876713584,0.21598260698841187,42.0,0.1205905205905206,0.646989676989677
TMED9,7,8,20.09827647245236,19.92072990103059,0.1775465714217681,42.0,0.1205905205905206,0.646989676989677
