spot_id,X,Y,array_col,array_row
slide1_085_12_r133c627,125512,46184,627,133
slide1_085_12_r133c629,125912,46184,629,133
slide1_085_12_r133c631,126312,46184,631,133
slide1_085_12_r133c633,126712,46184,633,133
slide1_085_12_r133c635,127112,46184,635,133
slide1_085_12_r133c637,127512,46184,637,133
slide1_085_12_r133c639,127912,46184,639,133
slide1_085_12_r133c659,131912,46184,659,133
slide1_085_12_r133c661,132312,46184,661,133
slide1_085_12_r133c673,134712,46184,673,133
slide1_085_12_r133c675,135112,46184,675,133
slide1_085_12_r133c677,135512,46184,677,133
slide1_085_12_r133c679,135912,46184,679,133
slide1_085_12_r134c310,62112,46530,310,134
slide1_085_12_r134c312,62512,46530,312,134
slide1_085_12_r134c314,62912,46530,314,134
slide1_085_12_r134c316,63312,46530,316,134
slide1_085_12_r134c318,63712,46530,318,134
slide1_085_12_r134c320,64112,46530,320,134
slide1_085_12_r134c322,64512,46530,322,134
slide1_085_12_r134c324,64912,46530,324,134
slide1_085_12_r134c326,65312,46530,326,134
slide1_085_12_r134c328,65712,46530,328,134
slide1_085_12_r134c330,66112,46530,330,134
slide1_085_12_r134c332,66512,46530,332,134
slide1_085_12_r134c334,66912,46530,334,134
slide1_085_12_r134c336,67312,46530,336,134
slide1_085_12_r134c338,67712,46530,338,134
slide1_085_12_r134c340,68112,46530,340,134
slide1_085_12_r134c342,68512,46530,342,134
slide1_085_12_r134c344,68912,46530,344,134
slide1_085_12_r134c346,69312,46530,346,134
slide1_085_12_r134c348,69712,46530,348,134
slide1_085_12_r134c350,70112,46530,350,134
slide1_085_12_r134c352,70512,46530,352,134
slide1_085_12_r134c354,70912,46530,354,134
slide1_085_12_r134c356,71312,46530,356,134
slide1_085_12_r134c358,71712,46530,358,134
slide1_085_12_r134c360,72112,46530,360,134
slide1_085_12_r134c362,72512,46530,362,134
slide1_085_12_r134c364,72912,46530,364,134
slide1_085_12_r134c366,73312,46530,366,134
slide1_085_12_r134c368,73712,46530,368,134
slide1_085_12_r134c370,74112,46530,370,134
slide1_085_12_r134c372,74512,46530,372,134
slide1_085_12_r134c374,74912,46530,374,134
slide1_085_12_r134c376,75312,46530,376,134
slide1_085_12_r134c378,75712,46530,378,134
slide1_085_12_r134c380,76112,46530,380,134
slide1_085_12_r134c382,76512,46530,382,134
slide1_085_12_r134c384,76912,46530,384,134
slide1_085_12_r134c386,77312,46530,386,134
slide1_085_12_r134c388,77712,46530,388,134
slide1_085_12_r134c390,78112,46530,390,134
slide1_085_12_r134c392,78512,46530,392,134
slide1_085_12_r134c394,78912,46530,394,134
slide1_085_12_r134c396,79312,46530,396,134
slide1_085_12_r134c398,79712,46530,398,134
slide1_085_12_r134c400,80112,46530,400,134
slide1_085_12_r134c402,80512,46530,402,134
slide1_085_12_r134c404,80912,46530,404,134
slide1_085_12_r134c406,81312,46530,406,134
slide1_085_12_r134c408,81712,46530,408,134
slide1_085_12_r134c410,82112,46530,410,134
slide1_085_12_r134c412,82512,46530,412,134
slide1_085_12_r134c414,82912,46530,414,134
slide1_085_12_r134c416,83312,46530,416,134
slide1_085_12_r134c418,83712,46530,418,134
slide1_085_12_r134c420,84112,46530,420,134
slide1_085_12_r134c422,84512,46530,422,134
slide1_085_12_r134c424,84912,46530,424,134
slide1_085_12_r134c426,85312,46530,426,134
slide1_085_12_r134c428,85712,46530,428,134
slide1_085_12_r134c430,86112,46530,430,134
slide1_085_12_r134c432,86512,46530,432,134
slide1_085_12_r134c434,86912,46530,434,134
slide1_085_12_r134c436,87312,46530,436,134
slide1_085_12_r134c438,87712,46530,438,134
slide1_085_12_r134c440,88112,46530,440,134
slide1_085_12_r134c442,88512,46530,442,134
slide1_085_12_r134c444,88912,46530,444,134
slide1_085_12_r134c446,89312,46530,446,134
slide1_085_12_r134c448,89712,46530,448,134
slide1_085_12_r134c450,90112,46530,450,134
slide1_085_12_r134c452,90512,46530,452,134
slide1_085_12_r134c454,90912,46530,454,134
slide1_085_12_r134c456,91312,46530,456,134
slide1_085_12_r134c458,91712,46530,458,134
slide1_085_12_r134c460,92112,46530,460,134
slide1_085_12_r134c462,92512,46530,462,134
slide1_085_12_r134c464,92912,46530,464,134
slide1_085_12_r134c466,93312,46530,466,134
slide1_085_12_r134c468,93712,46530,468,134
slide1_085_12_r134c470,94112,46530,470,134
slide1_085_12_r134c472,94512,46530,472,134
slide1_085_12_r134c474,94912,46530,474,134
slide1_085_12_r134c476,95312,46530,476,134
slide1_085_12_r134c478,95712,46530,478,134
slide1_085_12_r134c480,96112,46530,480,134
slide1_085_12_r134c482,96512,46530,482,134
slide1_085_12_r134c484,96912,46530,484,134
slide1_085_12_r134c486,97312,46530,486,134
slide1_085_12_r134c488,97712,46530,488,134
slide1_085_12_r134c490,98112,46530,490,134
slide1_085_12_r134c492,98512,46530,492,134
slide1_085_12_r134c494,98912,46530,494,134
slide1_085_12_r134c496,99312,46530,496,134
slide1_085_12_r134c498,99712,46530,498,134
slide1_085_12_r134c500,100112,46530,500,134
slide1_085_12_r134c502,100512,46530,502,134
slide1_085_12_r134c504,100912,46530,504,134
slide1_085_12_r134c506,101312,46530,506,134
slide1_085_12_r134c508,101712,46530,508,134
slide1_085_12_r134c510,102112,46530,510,134
slide1_085_12_r134c512,102512,46530,512,134
slide1_085_12_r134c514,102912,46530,514,134
slide1_085_12_r134c516,103312,46530,516,134
slide1_085_12_r134c518,103712,46530,518,134
slide1_085_12_r134c520,104112,46530,520,134
slide1_085_12_r134c522,104512,46530,522,134
slide1_085_12_r134c524,104912,46530,524,134
slide1_085_12_r134c526,105312,46530,526,134
slide1_085_12_r134c528,105712,46530,528,134
slide1_085_12_r134c530,106112,46530,530,134
slide1_085_12_r134c532,106512,46530,532,134
slide1_085_12_r134c534,106912,46530,534,134
slide1_085_12_r134c536,107312,46530,536,134
slide1_085_12_r134c538,107712,46530,538,134
slide1_085_12_r134c540,108112,46530,540,134
slide1_085_12_r134c542,108512,46530,542,134
slide1_085_12_r134c544,108912,46530,544,134
slide1_085_12_r134c546,109312,46530,546,134
slide1_085_12_r134c548,109712,46530,548,134
slide1_085_12_r134c550,110112,46530,550,134
slide1_085_12_r134c552,110512,46530,552,134
slide1_085_12_r134c574,114912,46530,574,134
slide1_085_12_r134c596,119312,46530,596,134
slide1_085_12_r134c604,120912,46530,604,134
slide1_085_12_r134c608,121712,46530,608,134
slide1_085_12_r134c612,122512,46530,612,134
slide1_085_12_r134c614,122912,46530,614,134
slide1_085_12_r134c616,123312,46530,616,134
slide1_085_12_r134c618,123712,46530,618,134
slide1_085_12_r134c620,124112,46530,620,134
slide1_085_12_r134c622,124512,46530,622,134
slide1_085_12_r134c624,124912,46530,624,134
slide1_085_12_r134c626,125312,46530,626,134
slide1_085_12_r134c628,125712,46530,628,134
slide1_085_12_r134c630,126112,46530,630,134
slide1_085_12_r134c632,126512,46530,632,134
slide1_085_12_r134c634,126912,46530,634,134
slide1_085_12_r134c636,127312,46530,636,134
slide1_085_12_r134c638,127712,46530,638,134
slide1_085_12_r134c640,128112,46530,640,134
slide1_085_12_r134c642,128512,46530,642,134
slide1_085_12_r134c676,135312,46530,676,134
slide1_085_12_r134c678,135712,46530,678,134
slide1_085_12_r135c309,61912,46877,309,135
slide1_085_12_r135c311,62312,46877,311,135
slide1_085_12_r135c313,62712,46877,313,135
slide1_085_12_r135c315,63112,46877,315,135
slide1_085_12_r135c317,63512,46877,317,135
slide1_085_12_r135c319,63912,46877,319,135
slide1_085_12_r135c321,64312,46877,321,135
slide1_085_12_r135c323,64712,46877,323,135
slide1_085_12_r135c325,65112,46877,325,135
slide1_085_12_r135c327,65512,46877,327,135
slide1_085_12_r135c329,65912,46877,329,135
slide1_085_12_r135c331,66312,46877,331,135
slide1_085_12_r135c333,66712,46877,333,135
slide1_085_12_r135c335,67112,46877,335,135
slide1_085_12_r135c337,67512,46877,337,135
slide1_085_12_r135c339,67912,46877,339,135
slide1_085_12_r135c341,68312,46877,341,135
slide1_085_12_r135c343,68712,46877,343,135
slide1_085_12_r135c345,69112,46877,345,135
slide1_085_12_r135c347,69512,46877,347,135
slide1_085_12_r135c349,69912,46877,349,135
slide1_085_12_r135c351,70312,46877,351,135
slide1_085_12_r135c353,70712,46877,353,135
slide1_085_12_r135c355,71112,46877,355,135
slide1_085_12_r135c357,71512,46877,357,135
slide1_085_12_r135c359,71912,46877,359,135
slide1_085_12_r135c361,72312,46877,361,135
slide1_085_12_r135c363,72712,46877,363,135
slide1_085_12_r135c365,73112,46877,365,135
slide1_085_12_r135c367,73512,46877,367,135
slide1_085_12_r135c369,73912,46877,369,135
slide1_085_12_r135c371,74312,46877,371,135
slide1_085_12_r135c373,74712,46877,373,135
slide1_085_12_r135c375,75112,46877,375,135
slide1_085_12_r135c377,75512,46877,377,135
slide1_085_12_r135c379,75912,46877,379,135
slide1_085_12_r135c381,76312,46877,381,135
slide1_085_12_r135c383,76712,46877,383,135
slide1_085_12_r135c385,77112,46877,385,135
slide1_085_12_r135c387,77512,46877,387,135
slide1_085_12_r135c389,77912,46877,389,135
slide1_085_12_r135c391,78312,46877,391,135
slide1_085_12_r135c393,78712,46877,393,135
slide1_085_12_r135c395,79112,46877,395,135
slide1_085_12_r135c397,79512,46877,397,135
slide1_085_12_r135c399,79912,46877,399,135
slide1_085_12_r135c401,80312,46877,401,135
slide1_085_12_r135c403,80712,46877,403,135
slide1_085_12_r135c405,81112,46877,405,135
slide1_085_12_r135c407,81512,46877,407,135
slide1_085_12_r135c409,81912,46877,409,135
slide1_085_12_r135c411,82312,46877,411,135
slide1_085_12_r135c413,82712,46877,413,135
slide1_085_12_r135c415,83112,46877,415,135
slide1_085_12_r135c417,83512,46877,417,135
slide1_085_12_r135c419,83912,46877,419,135
slide1_085_12_r135c421,84312,46877,421,135
slide1_085_12_r135c423,84712,46877,423,135
slide1_085_12_r135c425,85112,46877,425,135
slide1_085_12_r135c427,85512,46877,427,135
slide1_085_12_r135c429,85912,46877,429,135
slide1_085_12_r135c431,86312,46877,431,135
slide1_085_12_r135c433,86712,46877,433,135
slide1_085_12_r135c435,87112,46877,435,135
slide1_085_12_r135c437,87512,46877,437,135
slide1_085_12_r135c439,87912,46877,439,135
slide1_085_12_r135c441,88312,46877,441,135
slide1_085_12_r135c443,88712,46877,443,135
slide1_085_12_r135c445,89112,46877,445,135
slide1_085_12_r135c447,89512,46877,447,135
slide1_085_12_r135c449,89912,46877,449,135
slide1_085_12_r135c451,90312,46877,451,135
slide1_085_12_r135c453,90712,46877,453,135
slide1_085_12_r135c455,91112,46877,455,135
slide1_085_12_r135c457,91512,46877,457,135
slide1_085_12_r135c459,91912,46877,459,135
slide1_085_12_r135c461,92312,46877,461,135
slide1_085_12_r135c463,92712,46877,463,135
slide1_085_12_r135c465,93112,46877,465,135
slide1_085_12_r135c467,93512,46877,467,135
slide1_085_12_r135c469,93912,46877,469,135
slide1_085_12_r135c471,94312,46877,471,135
slide1_085_12_r135c473,94712,46877,473,135
slide1_085_12_r135c475,95112,46877,475,135
slide1_085_12_r135c477,95512,46877,477,135
slide1_085_12_r135c479,95912,46877,479,135
slide1_085_12_r135c481,96312,46877,481,135
slide1_085_12_r135c483,96712,46877,483,135
slide1_085_12_r135c485,97112,46877,485,135
slide1_085_12_r135c487,97512,46877,487,135
slide1_085_12_r135c489,97912,46877,489,135
slide1_085_12_r135c491,98312,46877,491,135
slide1_085_12_r135c493,98712,46877,493,135
slide1_085_12_r135c495,99112,46877,495,135
slide1_085_12_r135c497,99512,46877,497,135
slide1_085_12_r135c499,99912,46877,499,135
slide1_085_12_r135c501,100312,46877,501,135
slide1_085_12_r135c503,100712,46877,503,135
slide1_085_12_r135c505,101112,46877,505,135
slide1_085_12_r135c507,101512,46877,507,135
slide1_085_12_r135c509,101912,46877,509,135
slide1_085_12_r135c511,102312,46877,511,135
slide1_085_12_r135c513,102712,46877,513,135
slide1_085_12_r135c515,103112,46877,515,135
slide1_085_12_r135c517,103512,46877,517,135
slide1_085_12_r135c519,103912,46877,519,135
slide1_085_12_r135c521,104312,46877,521,135
slide1_085_12_r135c523,104712,46877,523,135
slide1_085_12_r135c525,105112,46877,525,135
slide1_085_12_r135c527,105512,46877,527,135
slide1_085_12_r135c529,105912,46877,529,135
slide1_085_12_r135c531,106312,46877,531,135
slide1_085_12_r135c533,106712,46877,533,135
slide1_085_12_r135c535,107112,46877,535,135
slide1_085_12_r135c537,107512,46877,537,135
slide1_085_12_r135c539,107912,46877,539,135
slide1_085_12_r135c541,108312,46877,541,135
slide1_085_12_r135c543,108712,46877,543,135
slide1_085_12_r135c545,109112,46877,545,135
slide1_085_12_r135c547,109512,46877,547,135
slide1_085_12_r135c549,109912,46877,549,135
slide1_085_12_r135c551,110312,46877,551,135
slide1_085_12_r135c553,110712,46877,553,135
slide1_085_12_r135c555,111112,46877,555,135
slide1_085_12_r135c579,115912,46877,579,135
slide1_085_12_r135c593,118712,46877,593,135
slide1_085_12_r135c595,119112,46877,595,135
slide1_085_12_r135c611,122312,46877,611,135
slide1_085_12_r135c613,122712,46877,613,135
slide1_085_12_r135c615,123112,46877,615,135
slide1_085_12_r135c617,123512,46877,617,135
slide1_085_12_r135c619,123912,46877,619,135
slide1_085_12_r135c621,124312,46877,621,135
slide1_085_12_r135c623,124712,46877,623,135
slide1_085_12_r135c625,125112,46877,625,135
slide1_085_12_r135c627,125512,46877,627,135
slide1_085_12_r135c629,125912,46877,629,135
slide1_085_12_r135c631,126312,46877,631,135
slide1_085_12_r135c633,126712,46877,633,135
slide1_085_12_r135c635,127112,46877,635,135
slide1_085_12_r135c637,127512,46877,637,135
slide1_085_12_r135c639,127912,46877,639,135
slide1_085_12_r135c641,128312,46877,641,135
slide1_085_12_r135c645,129112,46877,645,135
slide1_085_12_r135c647,129512,46877,647,135
slide1_085_12_r135c661,132312,46877,661,135
slide1_085_12_r135c677,135512,46877,677,135
slide1_085_12_r135c679,135912,46877,679,135
slide1_085_12_r136c310,62112,47223,310,136
slide1_085_12_r136c312,62512,47223,312,136
slide1_085_12_r136c314,62912,47223,314,136
slide1_085_12_r136c316,63312,47223,316,136
slide1_085_12_r136c318,63712,47223,318,136
slide1_085_12_r136c320,64112,47223,320,136
slide1_085_12_r136c322,64512,47223,322,136
slide1_085_12_r136c324,64912,47223,324,136
slide1_085_12_r136c326,65312,47223,326,136
slide1_085_12_r136c328,65712,47223,328,136
slide1_085_12_r136c330,66112,47223,330,136
slide1_085_12_r136c332,66512,47223,332,136
slide1_085_12_r136c334,66912,47223,334,136
slide1_085_12_r136c336,67312,47223,336,136
slide1_085_12_r136c338,67712,47223,338,136
slide1_085_12_r136c340,68112,47223,340,136
slide1_085_12_r136c342,68512,47223,342,136
slide1_085_12_r136c344,68912,47223,344,136
slide1_085_12_r136c346,69312,47223,346,136
slide1_085_12_r136c348,69712,47223,348,136
slide1_085_12_r136c350,70112,47223,350,136
slide1_085_12_r136c352,70512,47223,352,136
slide1_085_12_r136c354,70912,47223,354,136
slide1_085_12_r136c356,71312,47223,356,136
slide1_085_12_r136c358,71712,47223,358,136
slide1_085_12_r136c360,72112,47223,360,136
slide1_085_12_r136c362,72512,47223,362,136
slide1_085_12_r136c364,72912,47223,364,136
slide1_085_12_r136c366,73312,47223,366,136
slide1_085_12_r136c368,73712,47223,368,136
slide1_085_12_r136c370,74112,47223,370,136
slide1_085_12_r136c372,74512,47223,372,136
slide1_085_12_r136c374,74912,47223,374,136
slide1_085_12_r136c376,75312,47223,376,136
slide1_085_12_r136c378,75712,47223,378,136
slide1_085_12_r136c380,76112,47223,380,136
slide1_085_12_r136c382,76512,47223,382,136
slide1_085_12_r136c384,76912,47223,384,136
slide1_085_12_r136c386,77312,47223,386,136
slide1_085_12_r136c388,77712,47223,388,136
slide1_085_12_r136c390,78112,47223,390,136
slide1_085_12_r136c392,78512,47223,392,136
slide1_085_12_r136c394,78912,47223,394,136
slide1_085_12_r136c396,79312,47223,396,136
slide1_085_12_r136c398,79712,47223,398,136
slide1_085_12_r136c400,80112,47223,400,136
slide1_085_12_r136c402,80512,47223,402,136
slide1_085_12_r136c404,80912,47223,404,136
slide1_085_12_r136c406,81312,47223,406,136
slide1_085_12_r136c408,81712,47223,408,136
slide1_085_12_r136c410,82112,47223,410,136
slide1_085_12_r136c412,82512,47223,412,136
slide1_085_12_r136c414,82912,47223,414,136
slide1_085_12_r136c416,83312,47223,416,136
slide1_085_12_r136c418,83712,47223,418,136
slide1_085_12_r136c420,84112,47223,420,136
slide1_085_12_r136c422,84512,47223,422,136
slide1_085_12_r136c424,84912,47223,424,136
slide1_085_12_r136c426,85312,47223,426,136
slide1_085_12_r136c428,85712,47223,428,136
slide1_085_12_r136c430,86112,47223,430,136
slide1_085_12_r136c432,86512,47223,432,136
slide1_085_12_r136c434,86912,47223,434,136
slide1_085_12_r136c436,87312,47223,436,136
slide1_085_12_r136c438,87712,47223,438,136
slide1_085_12_r136c440,88112,47223,440,136
slide1_085_12_r136c442,88512,47223,442,136
slide1_085_12_r136c444,88912,47223,444,136
slide1_085_12_r136c446,89312,47223,446,136
slide1_085_12_r136c448,89712,47223,448,136
slide1_085_12_r136c450,90112,47223,450,136
slide1_085_12_r136c452,90512,47223,452,136
slide1_085_12_r136c454,90912,47223,454,136
slide1_085_12_r136c456,91312,47223,456,136
slide1_085_12_r136c458,91712,47223,458,136
slide1_085_12_r136c460,92112,47223,460,136
slide1_085_12_r136c462,92512,47223,462,136
slide1_085_12_r136c464,92912,47223,464,136
slide1_085_12_r136c466,93312,47223,466,136
slide1_085_12_r136c468,93712,47223,468,136
slide1_085_12_r136c470,94112,47223,470,136
slide1_085_12_r136c472,94512,47223,472,136
slide1_085_12_r136c474,94912,47223,474,136
slide1_085_12_r136c476,95312,47223,476,136
slide1_085_12_r136c478,95712,47223,478,136
slide1_085_12_r136c480,96112,47223,480,136
slide1_085_12_r136c482,96512,47223,482,136
slide1_085_12_r136c484,96912,47223,484,136
slide1_085_12_r136c486,97312,47223,486,136
slide1_085_12_r136c488,97712,47223,488,136
slide1_085_12_r136c490,98112,47223,490,136
slide1_085_12_r136c492,98512,47223,492,136
slide1_085_12_r136c494,98912,47223,494,136
slide1_085_12_r136c496,99312,47223,496,136
slide1_085_12_r136c498,99712,47223,498,136
slide1_085_12_r136c500,100112,47223,500,136
slide1_085_12_r136c502,100512,47223,502,136
slide1_085_12_r136c504,100912,47223,504,136
slide1_085_12_r136c506,101312,47223,506,136
slide1_085_12_r136c508,101712,47223,508,136
slide1_085_12_r136c510,102112,47223,510,136
slide1_085_12_r136c512,102512,47223,512,136
slide1_085_12_r136c514,102912,47223,514,136
slide1_085_12_r136c516,103312,47223,516,136
slide1_085_12_r136c518,103712,47223,518,136
slide1_085_12_r136c520,104112,47223,520,136
slide1_085_12_r136c522,104512,47223,522,136
slide1_085_12_r136c524,104912,47223,524,136
slide1_085_12_r136c526,105312,47223,526,136
slide1_085_12_r136c528,105712,47223,528,136
slide1_085_12_r136c530,106112,47223,530,136
slide1_085_12_r136c532,106512,47223,532,136
slide1_085_12_r136c534,106912,47223,534,136
slide1_085_12_r136c536,107312,47223,536,136
slide1_085_12_r136c538,107712,47223,538,136
slide1_085_12_r136c540,108112,47223,540,136
slide1_085_12_r136c542,108512,47223,542,136
slide1_085_12_r136c544,108912,47223,544,136
slide1_085_12_r136c546,109312,47223,546,136
slide1_085_12_r136c548,109712,47223,548,136
slide1_085_12_r136c550,110112,47223,550,136
slide1_085_12_r136c552,110512,47223,552,136
slide1_085_12_r136c562,112512,47223,562,136
slide1_085_12_r136c564,112912,47223,564,136
slide1_085_12_r136c586,117312,47223,586,136
slide1_085_12_r136c592,118512,47223,592,136
slide1_085_12_r136c594,118912,47223,594,136
slide1_085_12_r136c608,121712,47223,608,136
slide1_085_12_r136c610,122112,47223,610,136
slide1_085_12_r136c612,122512,47223,612,136
slide1_085_12_r136c614,122912,47223,614,136
slide1_085_12_r136c616,123312,47223,616,136
slide1_085_12_r136c618,123712,47223,618,136
slide1_085_12_r136c620,124112,47223,620,136
slide1_085_12_r136c622,124512,47223,622,136
slide1_085_12_r136c624,124912,47223,624,136
slide1_085_12_r136c626,125312,47223,626,136
slide1_085_12_r136c628,125712,47223,628,136
slide1_085_12_r136c630,126112,47223,630,136
slide1_085_12_r136c632,126512,47223,632,136
slide1_085_12_r136c634,126912,47223,634,136
slide1_085_12_r136c636,127312,47223,636,136
slide1_085_12_r136c638,127712,47223,638,136
slide1_085_12_r136c640,128112,47223,640,136
slide1_085_12_r136c642,128512,47223,642,136
slide1_085_12_r136c676,135312,47223,676,136
slide1_085_12_r136c678,135712,47223,678,136
slide1_085_12_r137c309,61912,47570,309,137
slide1_085_12_r137c311,62312,47570,311,137
slide1_085_12_r137c313,62712,47570,313,137
slide1_085_12_r137c315,63112,47570,315,137
slide1_085_12_r137c317,63512,47570,317,137
slide1_085_12_r137c319,63912,47570,319,137
slide1_085_12_r137c321,64312,47570,321,137
slide1_085_12_r137c323,64712,47570,323,137
slide1_085_12_r137c325,65112,47570,325,137
slide1_085_12_r137c327,65512,47570,327,137
slide1_085_12_r137c329,65912,47570,329,137
slide1_085_12_r137c331,66312,47570,331,137
slide1_085_12_r137c333,66712,47570,333,137
slide1_085_12_r137c335,67112,47570,335,137
slide1_085_12_r137c337,67512,47570,337,137
slide1_085_12_r137c339,67912,47570,339,137
slide1_085_12_r137c341,68312,47570,341,137
slide1_085_12_r137c343,68712,47570,343,137
slide1_085_12_r137c345,69112,47570,345,137
slide1_085_12_r137c347,69512,47570,347,137
slide1_085_12_r137c349,69912,47570,349,137
slide1_085_12_r137c351,70312,47570,351,137
slide1_085_12_r137c353,70712,47570,353,137
slide1_085_12_r137c355,71112,47570,355,137
slide1_085_12_r137c357,71512,47570,357,137
slide1_085_12_r137c359,71912,47570,359,137
slide1_085_12_r137c361,72312,47570,361,137
slide1_085_12_r137c363,72712,47570,363,137
slide1_085_12_r137c365,73112,47570,365,137
slide1_085_12_r137c367,73512,47570,367,137
slide1_085_12_r137c369,73912,47570,369,137
slide1_085_12_r137c371,74312,47570,371,137
slide1_085_12_r137c373,74712,47570,373,137
slide1_085_12_r137c375,75112,47570,375,137
slide1_085_12_r137c377,75512,47570,377,137
slide1_085_12_r137c379,75912,47570,379,137
slide1_085_12_r137c381,76312,47570,381,137
slide1_085_12_r137c383,76712,47570,383,137
slide1_085_12_r137c385,77112,47570,385,137
slide1_085_12_r137c387,77512,47570,387,137
slide1_085_12_r137c389,77912,47570,389,137
slide1_085_12_r137c391,78312,47570,391,137
slide1_085_12_r137c393,78712,47570,393,137
slide1_085_12_r137c395,79112,47570,395,137
slide1_085_12_r137c397,79512,47570,397,137
slide1_085_12_r137c399,79912,47570,399,137
slide1_085_12_r137c401,80312,47570,401,137
slide1_085_12_r137c403,80712,47570,403,137
slide1_085_12_r137c405,81112,47570,405,137
slide1_085_12_r137c407,81512,47570,407,137
slide1_085_12_r137c409,81912,47570,409,137
slide1_085_12_r137c411,82312,47570,411,137
slide1_085_12_r137c413,82712,47570,413,137
slide1_085_12_r137c415,83112,47570,415,137
slide1_085_12_r137c417,83512,47570,417,137
slide1_085_12_r137c419,83912,47570,419,137
slide1_085_12_r137c421,84312,47570,421,137
slide1_085_12_r137c423,84712,47570,423,137
slide1_085_12_r137c425,85112,47570,425,137
slide1_085_12_r137c427,85512,47570,427,137
slide1_085_12_r137c429,85912,47570,429,137
slide1_085_12_r137c431,86312,47570,431,137
slide1_085_12_r137c433,86712,47570,433,137
slide1_085_12_r137c435,87112,47570,435,137
slide1_085_12_r137c437,87512,47570,437,137
slide1_085_12_r137c439,87912,47570,439,137
slide1_085_12_r137c441,88312,47570,441,137
slide1_085_12_r137c443,88712,47570,443,137
slide1_085_12_r137c445,89112,47570,445,137
slide1_085_12_r137c447,89512,47570,447,137
slide1_085_12_r137c449,89912,47570,449,137
slide1_085_12_r137c451,90312,47570,451,137
slide1_085_12_r137c453,90712,47570,453,137
slide1_085_12_r137c455,91112,47570,455,137
slide1_085_12_r137c457,91512,47570,457,137
slide1_085_12_r137c459,91912,47570,459,137
slide1_085_12_r137c461,92312,47570,461,137
slide1_085_12_r137c463,92712,47570,463,137
slide1_085_12_r137c465,93112,47570,465,137
slide1_085_12_r137c467,93512,47570,467,137
slide1_085_12_r137c469,93912,47570,469,137
slide1_085_12_r137c471,94312,47570,471,137
slide1_085_12_r137c473,94712,47570,473,137
slide1_085_12_r137c475,95112,47570,475,137
slide1_085_12_r137c477,95512,47570,477,137
slide1_085_12_r137c479,95912,47570,479,137
slide1_085_12_r137c481,96312,47570,481,137
slide1_085_12_r137c483,96712,47570,483,137
slide1_085_12_r137c485,97112,47570,485,137
slide1_085_12_r137c487,97512,47570,487,137
slide1_085_12_r137c489,97912,47570,489,137
slide1_085_12_r137c491,98312,47570,491,137
slide1_085_12_r137c493,98712,47570,493,137
slide1_085_12_r137c495,99112,47570,495,137
slide1_085_12_r137c497,99512,47570,497,137
slide1_085_12_r137c499,99912,47570,499,137
slide1_085_12_r137c501,100312,47570,501,137
slide1_085_12_r137c503,100712,47570,503,137
slide1_085_12_r137c505,101112,47570,505,137
slide1_085_12_r137c507,101512,47570,507,137
slide1_085_12_r137c509,101912,47570,509,137
slide1_085_12_r137c511,102312,47570,511,137
slide1_085_12_r137c513,102712,47570,513,137
slide1_085_12_r137c515,103112,47570,515,137
slide1_085_12_r137c517,103512,47570,517,137
slide1_085_12_r137c519,103912,47570,519,137
slide1_085_12_r137c521,104312,47570,521,137
slide1_085_12_r137c523,104712,47570,523,137
slide1_085_12_r137c525,105112,47570,525,137
slide1_085_12_r137c527,105512,47570,527,137
slide1_085_12_r137c529,105912,47570,529,137
slide1_085_12_r137c531,106312,47570,531,137
slide1_085_12_r137c533,106712,47570,533,137
slide1_085_12_r137c535,107112,47570,535,137
slide1_085_12_r137c537,107512,47570,537,137
slide1_085_12_r137c539,107912,47570,539,137
slide1_085_12_r137c541,108312,47570,541,137
slide1_085_12_r137c543,108712,47570,543,137
slide1_085_12_r137c545,109112,47570,545,137
slide1_085_12_r137c547,109512,47570,547,137
slide1_085_12_r137c549,109912,47570,549,137
slide1_085_12_r137c551,110312,47570,551,137
slide1_085_12_r137c553,110712,47570,553,137
slide1_085_12_r137c555,111112,47570,555,137
slide1_085_12_r137c557,111512,47570,557,137
slide1_085_12_r137c563,112712,47570,563,137
slide1_085_12_r137c589,117912,47570,589,137
slide1_085_12_r137c591,118312,47570,591,137
slide1_085_12_r137c597,119512,47570,597,137
slide1_085_12_r137c605,121112,47570,605,137
slide1_085_12_r137c607,121512,47570,607,137
slide1_085_12_r137c609,121912,47570,609,137
slide1_085_12_r137c611,122312,47570,611,137
slide1_085_12_r137c613,122712,47570,613,137
slide1_085_12_r137c615,123112,47570,615,137
slide1_085_12_r137c617,123512,47570,617,137
slide1_085_12_r137c619,123912,47570,619,137
slide1_085_12_r137c621,124312,47570,621,137
slide1_085_12_r137c623,124712,47570,623,137
slide1_085_12_r137c625,125112,47570,625,137
slide1_085_12_r137c627,125512,47570,627,137
slide1_085_12_r137c629,125912,47570,629,137
slide1_085_12_r137c631,126312,47570,631,137
slide1_085_12_r137c633,126712,47570,633,137
slide1_085_12_r137c635,127112,47570,635,137
slide1_085_12_r137c637,127512,47570,637,137
slide1_085_12_r137c639,127912,47570,639,137
slide1_085_12_r137c641,128312,47570,641,137
slide1_085_12_r137c643,128712,47570,643,137
slide1_085_12_r137c675,135112,47570,675,137
slide1_085_12_r137c677,135512,47570,677,137
slide1_085_12_r137c679,135912,47570,679,137
slide1_085_12_r138c310,62112,47916,310,138
slide1_085_12_r138c312,62512,47916,312,138
slide1_085_12_r138c314,62912,47916,314,138
