slide,cell_type,mean_abundance,std,frac_pos_over_0.1,rank_in_slide
4245-TS1,Endothelia_vascular_arterial_systemic,0.11975719779729843,0.14082017540931702,0.4669955367629786,26
4245-TS1,Endothelia_vascular_venous_pulmonary,0.05470721423625946,0.031018948182463646,0.07493540051679587,54
4245-TS1,Endothelia_vascular_venous_systemic,0.35276636481285095,0.20839154720306396,0.936809960065774,11
4245-TS1,Erythrocyte,0.045104797929525375,0.03332718834280968,0.06647874089734555,59
4245-TS1,Fibro_adventitial,1.1789965629577637,0.6449236869812012,0.9948320413436692,5
4245-TS1,Fibro_alveolar,0.1405155211687088,0.18477977812290192,0.43363871270848015,23
4245-TS1,Fibro_immune_recruiting,0.0636456087231636,0.03908156603574753,0.17688513037350245,47
4245-TS1,Fibro_myofibroblast,0.2398759424686432,0.19784687459468842,0.753112520554381,15
4245-TS1,Fibro_peribronchial,0.038208600133657455,0.019928019493818283,0.0103359173126615,65
4245-TS1,Fibro_perichondrial,0.0477602481842041,0.06976135820150375,0.07610993657505286,58
4245-TS1,ILC,0.06389546394348145,0.030193228274583817,0.12731970871505754,45
4245-TS1,Ionocyte_n_Brush,0.13779199123382568,0.13342002034187317,0.4796805261921541,25
4245-TS1,MAIT,0.06048273667693138,0.03245196118950844,0.1223866572703782,51
4245-TS1,Macro_CHIT1,0.049481526017189026,0.055454038083553314,0.12825933756166313,56
4245-TS1,Macro_interstitial,0.019220467656850815,0.01885322853922844,0.00516795865633075,78
4245-TS1,Macro_AW_CX3CR1,0.022786682471632957,0.01512851845473051,0.0,74
4245-TS1,Macro_alveolar_metallothioneins,0.027510076761245728,0.01682019792497158,0.0,70
4245-TS1,Macro_alv,0.062042925506830215,0.061418045312166214,0.2036645525017618,50
4245-TS1,Macro_dividing,0.02044704742729664,0.019591327756643295,0.007517030772844727,77
4245-TS1,Macro_int,0.03947432339191437,0.030217813327908516,0.045571999060371154,63
4245-TS1,Macro_CCL,0.016998132690787315,0.012801511213183403,0.0,79
4245-TS1,Mast_cell,0.058576732873916626,0.029029104858636856,0.08973455485083393,52
4245-TS1,Megakaryocyte,0.025384914129972458,0.015359648503363132,0.0,72
4245-TS1,Mesothelia,0.04393118992447853,0.025993559509515762,0.03288700963119568,62
4245-TS1,Macrophage_intermediate,0.022195443511009216,0.011393681168556213,0.0,75
4245-TS1,Monocyte_CD14,0.048101406544446945,0.03282008320093155,0.07305614282358468,57
4245-TS1,Monocyte_CD16,0.034192752093076706,0.018383242189884186,0.004463237021376556,67
4245-TS1,Muscle_airway,1.055091142654419,0.7470782399177551,0.9913084331688983,6
4245-TS1,Muscle_pericyte_airway,0.08037354052066803,0.04091490060091019,0.2736669015738783,34
4245-TS1,Muscle_pericyte_parenchyma,0.04448515176773071,0.03613514453172684,0.07470049330514447,61
4245-TS1,Muscle_perivascular_immune_recruiting,0.08461639285087585,0.04495440423488617,0.3192389006342495,33
4245-TS1,Muscle_smooth_pulmonary,0.7666996717453003,0.6428329348564148,0.9746300211416491,7
4245-TS1,Muscle_smooth_syst_arterial,1.912719488143921,1.4010065793991089,0.9981207423067888,2
4245-TS1,Myoepithelial,0.19944752752780914,0.12676158547401428,0.7556964998825464,17
4245-TS1,NAF_endoneurial,0.0784090906381607,0.04634645953774452,0.2461827578106648,35
4245-TS1,NAF_perineurial,0.13827010989189148,0.09355973452329636,0.65210241954428,24
4245-TS1,NK_CD16hi,0.07575681060552597,0.041537486016750336,0.26403570589617104,39
4245-TS1,NKT,0.06839900463819504,0.03579026460647583,0.17007282123561193,44
4245-TS1,NK_CD11d,0.08672872185707092,0.0490557961165905,0.36058256988489545,31
4245-TS1,NK_CD56bright,0.08534204214811325,0.052572060376405716,0.3392060136246183,32
4245-TS1,Neuroendocrine,0.03909880667924881,0.020907457917928696,0.006812309137890533,64
4245-TS1,SMG_Basal,0.07507085800170898,0.05178602412343025,0.301855766972046,40
4245-TS1,SMG_Duct,1.517292857170105,0.9278531074523926,0.9915433403805497,4
4245-TS1,SMG_Mucous,0.39950382709503174,0.2424364537000656,0.9255344139065069,10
4245-TS1,SMG_Serous,1.552219271659851,0.8716135025024414,0.9964763918252291,3
4245-TS1,Schwann_Myelinating,0.1011575236916542,0.06824269145727158,0.4486727742541696,29
4245-TS1,Schwann_nonmyelinating,0.1065259650349617,0.09122279286384583,0.47263330984261215,27
4245-TS1,Secretory_Club,0.021136507391929626,0.0277082622051239,0.02466525722339676,76
4245-TS1,Secretory_Goblet,0.4121251702308655,0.4035860300064087,0.7977448907681466,8
4245-TS1,Suprabasal,0.264408141374588,0.2018110752105713,0.7989194268264036,13
4245-TS1,T_reg,0.06381768733263016,0.03347070887684822,0.14470284237726097,46
4245-TS1,gdT,0.07231053709983826,0.03514527902007103,0.19990603711533944,41
4390-BS1,AT1,0.15704067051410675,0.19770079851150513,0.4693402011282806,24
4390-BS1,AT2,0.24995948374271393,0.2848837077617645,0.6227618346823645,15
4390-BS1,B_memory,0.06228683888912201,0.02431068755686283,0.07039489820946775,53
4390-BS1,B_naive,0.07562140375375748,0.031869564205408096,0.20999918240536342,46
4390-BS1,B_plasma_IgA,0.48278313875198364,0.3117598593235016,0.8948164500040879,10
4390-BS1,B_plasma_IgG,0.04607073962688446,0.041358429938554764,0.09807047665767313,63
4390-BS1,B_plasmablast,0.14916934072971344,0.13739866018295288,0.5593982503474777,25
4390-BS1,Basal,0.2815626263618469,0.24624571204185486,0.7792903278554493,14
4390-BS1,CD4_EM_Effector,0.0863422155380249,0.03382354602217674,0.32307252064426456,38
4390-BS1,CD4_TRM,0.08809328824281693,0.035212013870477676,0.34854059357370615,37
4390-BS1,CD4_naive_CM,0.10535050183534622,0.05761558189988136,0.47780230561687514,29
4390-BS1,CD8_EM,0.08509020507335663,0.03487522527575493,0.31084948082740577,40
4390-BS1,CD8_EM_EMRA,0.06879272311925888,0.03399690240621567,0.15853160003270378,50
4390-BS1,CD8_TRM_EM,0.07851726561784744,0.0367073230445385,0.25292290082577057,43
4390-BS1,CD8_TRM,0.10361441969871521,0.054651692509651184,0.4552366936472897,31
4390-BS1,Chondrocyte,0.18962706625461578,0.07141681015491486,0.908838198021421,19
4390-BS1,Ciliated,2.3705554008483887,1.7336821556091309,0.995993786280762,1
4390-BS1,DC_1,0.02577943168580532,0.015256981365382671,0.000408797318289592,73
4390-BS1,DC_2,0.02230091579258442,0.018923528492450714,0.0035565366691194507,75
4390-BS1,DC_activated,0.032889023423194885,0.021020429208874702,0.010465211348213556,69
4390-BS1,DC_plasmacytoid,0.03790511190891266,0.016865208745002747,0.0011855122230398168,68
4390-BS1,Deuterosomal,0.19803819060325623,0.1369541436433792,0.7622843594146023,18
4390-BS1,Dividing_AT2,0.011923370882868767,0.011466874741017818,0.0002452783909737552,80
4390-BS1,Dividing_Basal,0.045957282185554504,0.05232784152030945,0.15027389420325402,64
4390-BS1,Endothelia_Lymphatic,0.04816543683409691,0.028275389224290848,0.04995503229498814,57
4390-BS1,Endothelia_vascular_Cap_a,0.20693667232990265,0.16388201713562012,0.7463412640013082,17
4390-BS1,Endothelia_vascular_Cap_g,0.16585737466812134,0.1241464614868164,0.6650723571253373,23
4390-BS1,Endothelia_vascular_arterial_pulmonary,0.08018241077661514,0.04655647650361061,0.3139154607145777,42
4390-BS1,Endothelia_vascular_arterial_systemic,0.14428876340389252,0.10479137301445007,0.6231297522688252,27
4390-BS1,Endothelia_vascular_venous_pulmonary,0.07246401906013489,0.031930845230817795,0.19094922737306844,48
4390-BS1,Endothelia_vascular_venous_systemic,0.4576958119869232,0.24951039254665375,0.977924944812362,11
4390-BS1,Erythrocyte,0.043963756412267685,0.02690768986940384,0.0401847763878669,65
4390-BS1,Fibro_adventitial,1.2491158246994019,0.6322406530380249,0.997996893140381,5
4390-BS1,Fibro_alveolar,0.1754627376794815,0.18900591135025024,0.562137192380018,21
4390-BS1,Fibro_immune_recruiting,0.07731839269399643,0.04131383076310158,0.28182487122884475,44
4390-BS1,Fibro_myofibroblast,0.3110412359237671,0.2240663468837738,0.8551222303981686,13
4390-BS1,Fibro_peribronchial,0.04715648666024208,0.017895536497235298,0.003679175864606328,59
4390-BS1,Fibro_perichondrial,0.04757820814847946,0.036165546625852585,0.0679421142997302,58
4390-BS1,ILC,0.07254587113857269,0.028143616393208504,0.16625786934837708,47
4390-BS1,Ionocyte_n_Brush,0.14693604409694672,0.12452856451272964,0.5502003106859619,26
4390-BS1,MAIT,0.06697618961334229,0.029108760878443718,0.1291390728476821,51
4390-BS1,Macro_CHIT1,0.04655139893293381,0.048208851367235184,0.11135638950208486,62
4390-BS1,Macro_interstitial,0.018975239247083664,0.017131594941020012,0.0025345433733954706,77
4390-BS1,Macro_AW_CX3CR1,0.02674952708184719,0.015400859527289867,0.0,72
4390-BS1,Macro_alveolar_metallothioneins,0.031254492700099945,0.017015641555190086,0.0004905567819475104,70
4390-BS1,Macro_alv,0.05164998769760132,0.05124334990978241,0.13813261385005315,55
4390-BS1,Macro_dividing,0.019203390926122665,0.017518943175673485,0.00412885291472488,76
4390-BS1,Macro_int,0.03955034911632538,0.029018143191933632,0.03781375194178726,66
4390-BS1,Macro_CCL,0.018102070316672325,0.011397605761885643,4.08797318289592e-05,78
4390-BS1,Mast_cell,0.066463902592659,0.02880534715950489,0.12586869430136538,52
