cell_type,gene,r,p,rank,direction,p_bh
DC_2,RPS6KB2,0.5344617763017445,9.118475695180095e-05,2,pos,0.00016925244909847046
DC_2,UCHL3,0.5163059570538853,0.00017233150284856613,3,pos,0.0002662283820301789
DC_2,NQO1,0.5054997368187496,0.0002475401674177924,4,pos,0.0003529984562107556
DC_2,NECTIN4,0.5024984881106326,0.00027315251915971395,5,pos,0.00038203149532827125
DC_activated,SF3B5,0.5436247896057873,6.520926494202328e-05,1,pos,0.0001398590132804789
DC_activated,RPS6KB2,0.534551975143664,9.088856969152737e-05,2,pos,0.00016909501337958582
DC_activated,NQO1,0.5179911791375064,0.00016268930087126598,3,pos,0.00025772562514259957
DC_activated,NECTIN4,0.5127185063736913,0.00019460894287415265,4,pos,0.00029374934773457003
DC_activated,TM9SF2,0.4845250938828757,0.00048350538983910063,5,pos,0.0006228732880374887
DC_plasmacytoid,NECTIN4,0.5510134543835431,4.940546420928449e-05,1,pos,0.0001135757797914586
DC_plasmacytoid,EPHX2,0.5439835842930738,6.43459594573681e-05,2,pos,0.00013903585335689966
DC_plasmacytoid,RPS6KB2,0.5428820474240741,6.703015389786238e-05,3,pos,0.00014299766164877308
DC_plasmacytoid,ATP1A1,0.542287190565264,6.852189231887351e-05,4,pos,0.00014463723972321586
DC_plasmacytoid,SF3B5,0.5329028555664055,9.644500164052161e-05,5,pos,0.00017575398932213507
Deuterosomal,CCAR2,0.5757019830874929,1.8605352358758154e-05,1,pos,5.595594694363354e-05
Deuterosomal,MSI2,0.5393276386170288,7.640499298378067e-05,2,pos,0.00015480144590814912
Deuterosomal,XPO7,0.5310927325025452,0.00010289941143426518,3,pos,0.00018498770594924075
Deuterosomal,LRRC47,0.49423979597192774,0.00035649518429181626,4,pos,0.0004831354732022031
Deuterosomal,CYP1B1,0.4796737969184327,0.0005610987526336597,5,pos,0.0007046766124127594
Dividing_AT2,SF3B5,0.5859049278475081,1.2137926765243279e-05,1,pos,3.9360675222248085e-05
Dividing_AT2,RPS6KB2,0.5341226196546113,9.230635232948536e-05,2,pos,0.00017093768949904696
Dividing_AT2,NECTIN4,0.5317061018716036,0.00010066945656395099,3,pos,0.00018176140965064322
Dividing_AT2,NQO1,0.4953694552951103,0.0003438801945661041,4,pos,0.000469461016472497
Dividing_AT2,CPQ,0.48856870686766907,0.00042637328250383355,5,pos,0.0005600962660148881
Dividing_Basal,GTF2F2,0.5909149020959209,9.789114737923654e-06,1,pos,3.272657959962899e-05
Dividing_Basal,TBC1D4,0.5896397243511315,1.0343428279435685e-05,2,pos,3.405243878003517e-05
Dividing_Basal,YAP1,0.558646375887934,3.683276844435035e-05,3,pos,9.384144826586076e-05
Dividing_Basal,HTATIP2,0.5350407584575987,8.929876277652404e-05,4,pos,0.00016730447358599354
Dividing_Basal,ATP1A1,0.5320692937646548,9.936991275827367e-05,5,pos,0.00017985504571633244
Endothelia_Lymphatic,PEA15,0.6332172990852017,1.3659307562807754e-06,1,pos,7.075211960964665e-06
Endothelia_Lymphatic,HSP90AB1,0.5368196947022797,8.372458946737105e-05,2,pos,0.00016178664631376048
Endothelia_Lymphatic,ADI1,0.516826949439983,0.0001692965252215739,3,pos,0.0002649269646125274
Endothelia_Lymphatic,PSMC2,0.5164736892635732,0.00017134904436844067,4,pos,0.0002661732728053447
Endothelia_Lymphatic,FHOD1,0.49040075736992955,0.00040255421802792846,5,pos,0.0005340686142990759
Endothelia_vascular_Cap_a,RPS6KB2,0.5504177390204124,5.0535732700307534e-05,1,pos,0.00011518115715169809
Endothelia_vascular_Cap_a,SF3B5,0.5379657831659694,8.030368794975651e-05,2,pos,0.00015779770774798096
Endothelia_vascular_Cap_a,ANPEP,0.533902155939496,9.304216639360874e-05,3,pos,0.00017167953190925025
Endothelia_vascular_Cap_a,NECTIN4,0.5337182984287062,9.365989398313346e-05,4,pos,0.0001722480808885213
Endothelia_vascular_Cap_a,NQO1,0.5251871540178624,0.00012679335106224876,5,pos,0.0002117600713461935
Endothelia_vascular_Cap_g,RPS6KB2,0.5480593050746893,5.5246840939604525e-05,1,pos,0.00012297227609783492
Endothelia_vascular_Cap_g,NECTIN4,0.5396080253562844,7.562410140682374e-05,2,pos,0.00015433490083025255
Endothelia_vascular_Cap_g,NQO1,0.535975787427701,8.632803671559941e-05,3,pos,0.0001636550459063496
Endothelia_vascular_Cap_g,SF3B5,0.5324345174842772,9.807854931542792e-05,4,pos,0.00017792027086698943
Endothelia_vascular_Cap_g,CPQ,0.5293464931616295,0.00010949699548690184,5,pos,0.00019375293969941631
Endothelia_vascular_arterial_pulmonary,IGKV1-33;IGKV1D-33,0.6671400617759875,2.242348517977888e-07,1,pos,1.5074611885565633e-06
Endothelia_vascular_arterial_pulmonary,EWSR1,0.6516513068985823,5.261501456743645e-07,2,pos,3.2792563923559706e-06
Endothelia_vascular_arterial_pulmonary,IGKV3D-15,0.621631371337783,2.411232558285903e-06,3,pos,1.1150208362015736e-05
Endothelia_vascular_arterial_pulmonary,TES,0.6061432598717755,4.9775937185359e-06,4,pos,1.9237077173085605e-05
Endothelia_vascular_arterial_pulmonary,S100A4,0.6026722130407264,5.825104683720994e-06,5,pos,2.1674808125473467e-05
Endothelia_vascular_arterial_systemic,PIP4K2A,0.721896981231592,7.025178438979651e-09,1,pos,1.2217701633008088e-07
Endothelia_vascular_arterial_systemic,MECP2,0.7026800764613195,2.587085567995473e-08,2,pos,2.653421095379972e-07
Endothelia_vascular_arterial_systemic,CUTC,0.6984630858464324,3.397287229311985e-08,3,pos,3.2775859670228863e-07
Endothelia_vascular_arterial_systemic,SKAP1,0.6929803199166925,4.808199460804019e-08,4,pos,4.371090418912745e-07
Endothelia_vascular_arterial_systemic,LMNB2,0.6855701007823807,7.597823681315674e-08,5,pos,6.266246335105711e-07
Endothelia_vascular_venous_pulmonary,UFM1,0.47043978090477984,0.000740405934709365,1,pos,0.0008762200410761716
Endothelia_vascular_venous_pulmonary,PRR4,0.46923366572966824,0.0007672776896410216,2,pos,0.0009026796348717901
Endothelia_vascular_venous_pulmonary,ALDOC,0.4624225854028557,0.0009361218534029714,3,pos,0.0010668055309435572
Endothelia_vascular_venous_pulmonary,EDF1,0.4449103822718408,0.0015326465009952717,4,pos,0.0016133121063108124
Endothelia_vascular_venous_pulmonary,EPHX1,0.4356096581965682,0.0019708254532757596,5,pos,0.0020161897220212373
Endothelia_vascular_venous_systemic,PDLIM1,0.4742912787589513,0.0006601586526620018,1,pos,0.000798981727881394
Endothelia_vascular_venous_systemic,EDF1,0.46897223442485725,0.0007732164138656294,2,pos,0.0009083305889757762
Endothelia_vascular_venous_systemic,NUBP2,0.4462073544658341,0.0014790036111349547,3,pos,0.0015671561442489586
Endothelia_vascular_venous_systemic,LAMA5,0.43594279018218657,0.0019533907222757385,4,pos,0.0020009123915756604
Endothelia_vascular_venous_systemic,RNF113A,0.42208774665096543,0.0028059053114122268,5,pos,0.002827108626108037
Erythrocyte,RPS6KB2,0.5307327649750511,0.0001042289898267601,1,pos,0.00018644163315824466
Erythrocyte,NQO1,0.508792014014815,0.00022196410700736635,2,pos,0.00032418708593953937
Erythrocyte,RPL21,0.5001337510697547,0.000294998126592505,3,pos,0.00041114721476307316
Erythrocyte,ANPEP,0.4839280618179655,0.0004925016605412669,4,pos,0.000633442650213848
Erythrocyte,LZTFL1,0.4829864178998209,0.0005069975645088931,5,pos,0.0006489568825713832
Fibro_adventitial,STMN1,0.6561159221992108,4.1353916424569093e-07,1,pos,2.6679946080367155e-06
Fibro_adventitial,ISYNA1,0.6475431685468781,6.544106294636975e-07,2,pos,3.966125027052712e-06
Fibro_adventitial,AHSA1,0.6350086920474162,1.2484124136680208e-06,3,pos,6.5705916508843196e-06
Fibro_adventitial,ADI1,0.6319959696372609,1.4518574822375285e-06,4,pos,7.445422985833479e-06
Fibro_adventitial,PFN2,0.6220055572404478,2.3682287144666248e-06,5,pos,1.1015017276588953e-05
Fibro_alveolar,ANPEP,0.5454594792884907,6.090359843913262e-05,1,pos,0.00013239912704159266
Fibro_alveolar,RPS6KB2,0.5216571553005478,0.00014338642555600245,2,pos,0.000231268428316133
Fibro_alveolar,HTATIP2,0.5126198205614695,0.00019525713888968177,3,pos,0.0002941727139580893
Fibro_alveolar,NQO1,0.5125507741748401,0.00019571181998156995,4,pos,0.0002943034886940901
Fibro_alveolar,FLNB,0.509370281198881,0.0002177278429535967,5,pos,0.00032018800434352457
Fibro_immune_recruiting,STMN1,0.7745261182572499,1.055424636575708e-10,1,pos,2.8704372212473572e-08
Fibro_immune_recruiting,NUDC,0.7733005807157686,1.178459552164668e-10,2,pos,2.8704372212473572e-08
Fibro_immune_recruiting,NUDT19,0.744866595777138,1.2744172384060448e-09,3,pos,6.902334390320796e-08
Fibro_immune_recruiting,PFN2,0.7382618926301396,2.1199135780136658e-09,4,pos,7.038276463702089e-08
Fibro_immune_recruiting,RCC1,0.7367575194802312,2.375418306499455e-09,5,pos,7.038276463702089e-08
Fibro_myofibroblast,ISYNA1,0.6756792695382905,1.3711121571446938e-07,1,pos,9.971724779234137e-07
Fibro_myofibroblast,CTPS1,0.6580810285827129,3.7147596132491856e-07,2,pos,2.4161038134954052e-06
Fibro_myofibroblast,PPAT,0.6374049528949384,1.1058696769428167e-06,3,pos,5.977673929420631e-06
Fibro_myofibroblast,EFHD1,0.6235609562783136,2.1969853203351875e-06,4,pos,1.0338754448636177e-05
Fibro_myofibroblast,PEA15,0.6202224985098982,2.5797310112540828e-06,5,pos,1.1529524072643945e-05
Fibro_peribronchial,PRR4,0.554989053514965,4.2436036644888375e-05,1,pos,0.00010146570765600055
Fibro_peribronchial,TMED4,0.5336143351107858,9.401084606230903e-05,2,pos,0.00017249696525194316
Fibro_peribronchial,UFD1,0.5159712124039393,0.00017430752525249282,3,pos,0.0002686821198496999
Fibro_peribronchial,ANXA4,0.5031231491795517,0.00026763199362367374,4,pos,0.00037496601558483183
Fibro_peribronchial,UFM1,0.4942027096584205,0.00035691633082812757,5,pos,0.0004831354732022031
Fibro_perichondrial,PDLIM4,0.6370193490219477,1.1277359619477068e-06,1,pos,6.0549581849541305e-06
Fibro_perichondrial,SORBS1,0.6111676384761161,3.951258650491951e-06,2,pos,1.6127586328538577e-05
Fibro_perichondrial,H2AC25;H2AC4;H2AC6,0.5677657364070858,2.568575594485978e-05,3,pos,7.184826837723016e-05
Fibro_perichondrial,MYL12A;MYL12B,0.5629415655649452,3.112274705641127e-05,4,pos,8.163343490206236e-05
Fibro_perichondrial,FAM98B,0.5591168696692318,3.616347012780352e-05,5,pos,9.272684648154749e-05
ILC,ENO1,0.5682021857648197,2.5239679094735123e-05,1,pos,7.084822202030912e-05
ILC,NQO1,0.564205015496903,2.9604991344855947e-05,2,pos,7.894664358628252e-05
ILC,NECTIN4,0.5612728472348322,3.323687608114412e-05,3,pos,8.605016461137636e-05
ILC,CPQ,0.5545116169659451,4.322252607158461e-05,4,pos,0.00010260540313729285
ILC,UCHL3,0.549984469870594,5.137260986054493e-05,5,pos,0.00011642517815420947
Ionocyte_n_Brush,XPO7,0.5051109352237242,0.0002507305977452745,1,pos,0.0003569118829114228
Ionocyte_n_Brush,CCAR2,0.49731901952388463,0.00032305521290099115,2,pos,0.0004440621483175136
Ionocyte_n_Brush,MSI2,0.4799880319949842,0.0005557523624863947,3,pos,0.0007001604566757728
Ionocyte_n_Brush,KRT33B,0.46676305693906217,0.0008250710329311683,4,pos,0.0009607814066156255
Ionocyte_n_Brush,LRRC47,0.45500804408431267,0.0011570882072724498,5,pos,0.0012628520679644744
MAIT,NQO1,0.564277765876316,2.95197031865424e-05,1,pos,7.894664358628252e-05
MAIT,ENO1,0.5422888842852731,6.851760218307135e-05,2,pos,0.00014463723972321586
MAIT,NECTIN4,0.5408999069918179,7.21194938213543e-05,3,pos,0.0001502489454611548
MAIT,RPS6KB2,0.5383467451669339,7.919516548038352e-05,4,pos,0.0001568221098621456
MAIT,CPQ,0.5371794525258821,8.263670075736584e-05,5,pos,0.00016043398349049895
Macro_AW_CX3CR1,RAB6A,0.6756804830983677,1.371014737294729e-07,1,pos,9.971724779234137e-07
Macro_AW_CX3CR1,GFUS,0.6473480729762333,6.611718676996503e-07,2,pos,3.976907603889349e-06
Macro_AW_CX3CR1,UCHL3,0.633844802573562,1.32364345906133e-06,3,pos,6.921011550647477e-06
Macro_AW_CX3CR1,CTTN,0.6207600051512031,2.5141982040732813e-06,4,pos,1.1477873138823477e-05
Macro_AW_CX3CR1,CPQ,0.6206509217294006,2.5273714572282557e-06,5,pos,1.1477873138823477e-05
Macro_CCL,NQO1,0.549907249306272,5.152309039679892e-05,1,pos,0.00011643636247864163
Macro_CCL,GFUS,0.5374830358449414,8.172874183043355e-05,2,pos,0.00015943465489167636
Macro_CCL,TM9SF2,0.5358423857744824,8.674628006710705e-05,3,pos,0.00016405915851935138
Macro_CCL,HTATIP2,0.5316483333645499,0.000100877582356107,4,pos,0.00018176140965064322
Macro_CCL,UCHL3,0.5266933529667455,0.00012026156092859175,5,pos,0.00020480326875728637
Macro_CHIT1,RPL21,0.4780940991411799,0.0005886835964983295,1,pos,0.0007290199337440613
Macro_CHIT1,PFKFB4,0.4490697468587979,0.0013664906003636457,2,pos,0.0014595360217502223
Macro_CHIT1,SNX33,0.44545036339766203,0.001510105908733017,3,pos,0.0015979956706169494
Macro_CHIT1,SLC2A1,0.44257036431087665,0.0016338264932522772,4,pos,0.0017085767249697015
Macro_CHIT1,ANPEP,0.4420320786411314,0.0016579254892510331,5,pos,0.0017292573551510124
Macro_alv,RPL21,0.5348821045249437,8.981199255631012e-05,1,pos,0.00016787288328282262
Macro_alv,DSTN,0.4698582730111267,0.0007532543743882236,2,pos,0.0008874867444927524
Macro_alv,PYM1,0.4685478343993583,0.0007829450321390485,3,pos,0.0009174977493593989
Macro_alv,SNX33,0.4564201261440111,0.0011117244713247931,4,pos,0.001223355676836086
Macro_alv,PC,0.45447142873868157,0.0011747561569062093,5,pos,0.0012803881819141245
Macro_alveolar_metallothioneins,GFUS,0.6543213804355213,4.557895687540281e-07,1,pos,2.871115393726161e-06
Macro_alveolar_metallothioneins,EPRS1,0.6249185356417052,2.0569854606300453e-06,2,pos,9.737209281088971e-06
Macro_alveolar_metallothioneins,CTTN,0.6005801683172712,6.398424794662461e-06,3,pos,2.3161718713710264e-05
Macro_alveolar_metallothioneins,SULT1A1,0.5967846573378836,7.573698933116546e-06,4,pos,2.6343300636927118e-05
Macro_alveolar_metallothioneins,HTATIP2,0.5881709178777307,1.1017733780871453e-05,5,pos,3.6123717314332633e-05
Macro_dividing,RPL21,0.49745356900212717,0.0003216609614391519,1,pos,0.00044290665946871175
Macro_dividing,RPS6KB2,0.4911473734470295,0.0003931968232655514,2,pos,0.0005233901141637956
Macro_dividing,TM9SF2,0.46058279274236186,0.000987101018044445,3,pos,0.0011153683819711243
Macro_dividing,SF3B5,0.4602194436454565,0.000997458034780907,4,pos,0.0011254815625172435
Macro_dividing,TPT1,0.45653537568763175,0.0011080931539626526,5,pos,0.0012224562108460403
Macro_int,GFUS,0.5771297865789703,1.754094967054698e-05,1,pos,5.3765362974856644e-05
Macro_int,HTATIP2,0.5759410764270236,1.8423066900474794e-05,2,pos,5.56168057372824e-05
Macro_int,EPRS1,0.5556213592882022,4.14146200096166e-05,3,pos,0.00010070424318447805
Macro_int,SULT1A1,0.5374223350619851,8.190955395059873e-05,4,pos,0.00015943465489167636
Macro_int,CTTN,0.5351978603156767,8.879319341081882e-05,5,pos,0.00016730447358599354
Macro_interstitial,HTATIP2,0.525736497161267,0.0001243745366834581,1,pos,0.00020947290388792945
Macro_interstitial,NQO1,0.5253356464033851,0.00012613533340410932,2,pos,0.00021145853969262534
Macro_interstitial,TM9SF2,0.5180153055423364,0.00016255489401029166,3,pos,0.00025772562514259957
Macro_interstitial,GFUS,0.5066101217817802,0.00023863015134972798,4,pos,0.0003427363035543669
Macro_interstitial,SF3B5,0.5036279293359333,0.0002632449935695558,5,pos,0.0003707675965768391
Macrophage_intermediate,GFUS,0.6668077702623988,2.2849513525713405e-07,1,pos,1.5233009017142272e-06
Macrophage_intermediate,RAB6A,0.6308754971124432,1.5350788888923717e-06,2,pos,7.81336142789743e-06
Macrophage_intermediate,ALDOA,0.6077591791714895,4.623321496532995e-06,3,pos,1.8042230230372664e-05
Macrophage_intermediate,CTTN,0.6012508538712056,6.209180712479778e-06,4,pos,2.2681938675725217e-05
Macrophage_intermediate,UCHL3,0.6009705455683059,6.287635507140621e-06,5,pos,2.2864129116874985e-05
Mast_cell,CNN3,0.5203062425058346,0.00015024272020580653,1,pos,0.00024135376739888598
Mast_cell,NQO1,0.4981436561599011,0.0003145952061791579,2,pos,0.0004354258909054089
Mast_cell,ANPEP,0.49771938510072833,0.00031892246507569944,3,pos,0.0004398930552768268
Mast_cell,FLNB,0.48608372574419645,0.0004607133699412458,4,pos,0.0005993019446390189
Mast_cell,RPS6KB2,0.4790665443179906,0.0005715619050614684,5,pos,0.0007144523813268355
Megakaryocyte,EPHX2,0.5720040206217811,2.164455067998894e-05,1,pos,6.364268514948703e-05
Megakaryocyte,ATP1A1,0.5421545935708847,6.88585193504565e-05,2,pos,0.0001449653038956979
Megakaryocyte,ANXA4,0.530797630044816,0.00010398825255797384,3,pos,0.00018644163315824466
Megakaryocyte,XPO7,0.5247142919870443,0.00012890964197409538,4,pos,0.00021440273093404637
Megakaryocyte,PTER,0.5062009160183228,0.00024187931270613916,5,pos,0.00034554187529448456
Mesothelia,NUDC,0.7401691425681172,1.8330623685614e-09,1,pos,7.038276463702089e-08
Mesothelia,STMN1,0.737027490612289,2.327531278822903e-09,2,pos,7.038276463702089e-08
Mesothelia,ADI1,0.7307911287818023,3.7026512966775726e-09,3,pos,8.917619583946682e-08
Mesothelia,ISYNA1,0.728832707061379,4.272556752837886e-09,4,pos,9.49457056186197e-08
Mesothelia,SULT1A1,0.7044275760852451,2.3076980992797758e-08,5,pos,2.429155893978711e-07
Monocyte_CD14,HTATIP2,0.528232733229266,0.0001139040473430164,1,pos,0.00019809399537915897
Monocyte_CD14,GFUS,0.49649964549096876,0.0003316645315962763,2,pos,0.00045511428006350093
Monocyte_CD14,NQO1,0.4908906327829046,0.0003963921759924105,3,pos,0.0005267670112855954
Monocyte_CD14,TM9SF2,0.483065497390263,0.0005057655733642363,4,pos,0.000648417401749021
Monocyte_CD14,ABCB6,0.48233064928990194,0.0005173185276632353,5,pos,0.0006600555376883385
Monocyte_CD16,GFUS,0.6132779156494287,3.5817733523568762e-06,1,pos,1.500219205175655e-05
Monocyte_CD16,HTATIP2,0.5799204463994739,1.5620673699201504e-05,2,pos,4.900603513474982e-05
Monocyte_CD16,ALDOA,0.5704297849363279,2.3071829605481042e-05,3,pos,6.670664084131885e-05
Monocyte_CD16,RAB6A,0.5638344437987332,3.004295038544491e-05,4,pos,7.932132114968953e-05
Monocyte_CD16,UCHL3,0.5637382134846851,3.0157648963413664e-05,5,pos,7.936223411424648e-05
Muscle_airway,LAMA5,0.7277883026896781,4.609219450557589e-09,1,pos,9.838499929278791e-08
Muscle_airway,PIP4K2A,0.7135593621834964,1.2528793336130661e-08,2,pos,1.6705057781507548e-07
Muscle_airway,MOB3A,0.6949841392783463,4.2387269028054675e-08,3,pos,3.943001770051598e-07
Muscle_airway,WDFY4,0.6852468016081854,7.748664176965292e-08,4,pos,6.325440144461463e-07
Muscle_airway,LAMB2,0.6850681016195654,7.833237036791729e-08,5,pos,6.329888514579175e-07
Muscle_pericyte_airway,PEA15,0.5563175736426942,4.031607539345394e-05,1,pos,9.962327472579422e-05
Muscle_pericyte_airway,ADI1,0.5384680073009872,7.884526137136305e-05,2,pos,0.0001565166478835991
Muscle_pericyte_airway,AHSA1,0.5280828746944917,0.00011450920744837667,3,pos,0.0001987144597802632
Muscle_pericyte_airway,STMN1,0.5218715604674419,0.0001423248265191024,4,pos,0.00023002549618171761
Muscle_pericyte_airway,LDHB,0.5171708439957627,0.0001673199172720352,5,pos,0.0002629782589737292
Muscle_pericyte_parenchyma,CPQ,0.5733725101228384,2.0470281016038427e-05,1,pos,6.087815915550462e-05
Muscle_pericyte_parenchyma,NQO1,0.5682589981711405,2.5182140202417713e-05,2,pos,7.084822202030912e-05
Muscle_pericyte_parenchyma,HTATIP2,0.5461945413854773,5.9252771783979696e-05,3,pos,0.00012986908884159935
Muscle_pericyte_parenchyma,ENO1,0.5398326528285394,7.500377175051476e-05,4,pos,0.00015393295661407334
Muscle_pericyte_parenchyma,NECTIN4,0.5396676965830208,7.545885809445707e-05,5,pos,0.00015433490083025255
Muscle_perivascular_immune_recruiting,PPIH,0.7003973955541496,2.9999279504977494e-08,1,pos,3.0379017220230375e-07
Muscle_perivascular_immune_recruiting,PDCD5,0.6398221523892201,9.775315779059213e-07,2,pos,5.468708128145014e-06
Muscle_perivascular_immune_recruiting,MAGOHB,0.6390893568517101,1.0148947624522009e-06,3,pos,5.599419379046626e-06
Muscle_perivascular_immune_recruiting,NUDC,0.637510379899267,1.0999602564343292e-06,4,pos,5.977673929420631e-06
Muscle_perivascular_immune_recruiting,RUVBL1,0.6256514848391936,1.9848873142880308e-06,5,pos,9.622558563614666e-06
Muscle_smooth_pulmonary,LAMA5,0.7557154347347802,5.337503772295804e-10,1,pos,5.316732733086206e-08
Muscle_smooth_pulmonary,PIP4K2A,0.741109174684808,1.7055159506895734e-09,2,pos,7.038276463702089e-08
Muscle_smooth_pulmonary,MOB3A,0.7231281691193863,6.438605426595245e-09,3,pos,1.1706555321082264e-07
Muscle_smooth_pulmonary,RABGAP1L,0.7058078432090105,2.1072917411046888e-08,4,pos,2.280076860050006e-07
Muscle_smooth_pulmonary,WDFY4,0.7057950556441797,2.1090710955462555e-08,5,pos,2.280076860050006e-07
Muscle_smooth_syst_arterial,PIP4K2A,0.7568178939808029,4.87345497290903e-10,1,pos,5.316732733086206e-08
Muscle_smooth_syst_arterial,LAMA5,0.7511314384181895,7.751546071688153e-10,2,pos,5.637488052136839e-08
Muscle_smooth_syst_arterial,MOB3A,0.7375718612209065,2.2337196536881265e-09,3,pos,7.038276463702089e-08
Muscle_smooth_syst_arterial,SEPTIN1,0.7168589669001562,9.989391980269602e-09,4,pos,1.4329699220588897e-07
Muscle_smooth_syst_arterial,PRKCB,0.7165428818844017,1.0209910694669588e-08,5,pos,1.4329699220588897e-07
Myoepithelial,CYB5A,0.644763208017405,7.571144600149182e-07,1,pos,4.3574932950498895e-06
Myoepithelial,PPIH,0.6408993608898702,9.249244481424057e-07,2,pos,5.210841961365666e-06
Myoepithelial,CPNE1,0.6391148406459815,1.0135734334060231e-06,3,pos,5.599419379046626e-06
Myoepithelial,DDX39B,0.6386744331782409,1.0366350760016019e-06,4,pos,5.680192197269051e-06
Myoepithelial,HNRNPF,0.6366793342422058,1.1473498147118733e-06,5,pos,6.119199011796657e-06
NAF_endoneurial,TLE5,0.6745436393424935,1.465166457048639e-07,1,pos,1.0465474693204563e-06
NAF_endoneurial,LMNB2,0.6598655559430383,3.367676590926294e-07,2,pos,2.208312518640193e-06
NAF_endoneurial,PDCD4,0.6559388880455151,4.175388625959897e-07,3,pos,2.672248720614334e-06
NAF_endoneurial,PDLIM1,0.6470648470174295,6.711031581563276e-07,4,pos,3.976907603889349e-06
NAF_endoneurial,PIP4K2A,0.6467755552142643,6.813903712377112e-07,5,pos,3.978921875840649e-06
NAF_perineurial,PIP4K2A,0.7379975341957914,2.162853673937093e-09,1,pos,7.038276463702089e-08
NAF_perineurial,ADD3,0.7177602893969391,9.38487487722739e-09,2,pos,1.4329699220588897e-07
NAF_perineurial,LMNB2,0.7169948335861807,9.895984476315789e-09,3,pos,1.4329699220588897e-07
NAF_perineurial,LAMA5,0.7167645795900935,1.0054769239431494e-08,4,pos,1.4329699220588897e-07
NAF_perineurial,MOB3A,0.7138267769412268,1.2302340923753263e-08,5,pos,1.6681140235597645e-07
NKT,NQO1,0.5744916383228215,1.9553861975385445e-05,1,pos,5.8588350488046276e-05
NKT,ENO1,0.5729281763873056,2.084496607923647e-05,2,pos,6.176286245699694e-05
NKT,GFUS,0.5671954169362505,2.627957692391547e-05,3,pos,7.325317609453789e-05
NKT,CPQ,0.5596170240785339,3.546422904254776e-05,4,pos,9.122631264964054e-05
NKT,UCHL3,0.5524862817319443,4.670970550435527e-05,5,pos,0.00010831236058980932
NK_CD11d,EPHX2,0.57982017386158,1.5686174553275478e-05,1,pos,4.901929547898587e-05
NK_CD11d,ATP1A1,0.5737526212627251,2.015468011151711e-05,2,pos,6.0163224213483906e-05
NK_CD11d,NECTIN4,0.5627101999736558,3.140830194747757e-05,3,pos,8.184573797388292e-05
NK_CD11d,UCHL3,0.5533747757221286,4.514934794230818e-05,4,pos,0.00010569468180624782
NK_CD11d,CPQ,0.5530393688939845,4.573268197560765e-05,5,pos,0.0001066651474649741
NK_CD16hi,CPQ,0.5814898364198731,1.4627788845533729e-05,1,pos,4.625387777243867e-05
NK_CD16hi,ENO1,0.5806069543118206,1.517895074165665e-05,2,pos,4.7807718871359526e-05
NK_CD16hi,NQO1,0.5718306935458172,2.1797619663699308e-05,3,pos,6.364268514948703e-05
NK_CD16hi,NECTIN4,0.5702182474450874,2.327008042612988e-05,4,pos,6.696426021907879e-05
NK_CD16hi,UCHL3,0.5701189336886134,2.3363695554223796e-05,5,pos,6.699267542429763e-05
NK_CD56bright,EPHX2,0.551449544339438,4.8592790332424585e-05,1,pos,0.00011202948779809702
NK_CD56bright,SF3B5,0.5487264683767007,5.387494119535319e-05,2,pos,0.00012039093004548198
NK_CD56bright,NECTIN4,0.5393175547224149,7.643321391714863e-05,3,pos,0.00015480144590814912
NK_CD56bright,ATP1A1,0.5390596918212874,7.715811669184447e-05,4,pos,0.00015548235101631126
NK_CD56bright,RPS6KB2,0.5326788824560724,9.722308943738156e-05,5,pos,0.00017676925352251192
Neuroendocrine,CSNK2A1,0.6732478796225003,1.579832091813671e-07,1,pos,1.0990136290877712e-06
Neuroendocrine,EPHX2,0.6177001178686268,2.9089595563469572e-06,2,pos,1.292870913931981e-05
Neuroendocrine,KRT19,0.6078214554504681,4.6101470774218e-06,3,pos,1.8042230230372664e-05
Neuroendocrine,PEF1,0.6016143008353791,6.1088038241230436e-06,4,pos,2.241762871237814e-05
Neuroendocrine,PPIH,0.5858765305481798,1.2152608474869098e-05,5,pos,3.9360675222248085e-05
SMG_Basal,CCAR2,0.5682621203455085,2.5178981601037265e-05,1,pos,7.084822202030912e-05
SMG_Basal,EPHX2,0.5581054832144728,3.761624383646911e-05,2,pos,9.493058381443309e-05
SMG_Basal,LRRC47,0.5277875612271941,0.00011571033056623214,3,pos,0.000200016718423589
SMG_Basal,APMAP,0.5135756395545955,0.00018906070968882638,4,pos,0.0002875448056103823
SMG_Basal,PTER,0.5089764282378036,0.00022060507563526066,5,pos,0.00032323088005166396
SMG_Duct,THEM6,0.6882047165214387,6.467080448935292e-08,1,pos,5.44596248331393e-07
SMG_Duct,CYB5A,0.6863352980098483,7.251681788389419e-08,2,pos,6.043068156991183e-07
SMG_Duct,RUVBL2,0.6798004455753892,1.0750835111039692e-07,3,pos,8.269873162338224e-07
SMG_Duct,PGRMC1,0.673823194873707,1.5279234300002997e-07,4,pos,1.075248866163049e-06
SMG_Duct,MAGOHB,0.6737747791509814,1.532229634282345e-07,5,pos,1.075248866163049e-06
SMG_Mucous,PPIH,0.6830573157683594,8.84631623510046e-08,1,pos,7.077052988080368e-07
SMG_Mucous,YAP1,0.6276933023608602,1.796217153682278e-06,2,pos,8.975470133924474e-06
SMG_Mucous,TBC1D4,0.6233895682184578,2.215274852446214e-06,3,pos,1.0363858958812698e-05
SMG_Mucous,HNRNPF,0.6140274614224973,3.458431735214873e-06,4,pos,1.4716730788148397e-05
