spot_id,X,Y,array_col,array_row
slide2_152_19_r129c17,3512,44798,17,129
slide2_152_19_r129c19,3912,44798,19,129
slide2_152_19_r129c21,4312,44798,21,129
slide2_152_19_r129c23,4712,44798,23,129
slide2_152_19_r129c25,5112,44798,25,129
slide2_152_19_r129c27,5512,44798,27,129
slide2_152_19_r129c29,5912,44798,29,129
slide2_152_19_r129c31,6312,44798,31,129
slide2_152_19_r129c33,6712,44798,33,129
slide2_152_19_r129c35,7112,44798,35,129
slide2_152_19_r129c37,7512,44798,37,129
slide2_152_19_r129c39,7912,44798,39,129
slide2_152_19_r129c41,8312,44798,41,129
slide2_152_19_r129c43,8712,44798,43,129
slide2_152_19_r129c45,9112,44798,45,129
slide2_152_19_r129c47,9512,44798,47,129
slide2_152_19_r129c49,9912,44798,49,129
slide2_152_19_r129c51,10312,44798,51,129
slide2_152_19_r129c53,10712,44798,53,129
slide2_152_19_r129c55,11112,44798,55,129
slide2_152_19_r129c57,11512,44798,57,129
slide2_152_19_r129c59,11912,44798,59,129
slide2_152_19_r129c61,12312,44798,61,129
slide2_152_19_r129c63,12712,44798,63,129
slide2_152_19_r129c449,89912,44798,449,129
slide2_152_19_r129c451,90312,44798,451,129
slide2_152_19_r129c453,90712,44798,453,129
slide2_152_19_r129c455,91112,44798,455,129
slide2_152_19_r130c0,112,45145,0,130
slide2_152_19_r130c2,512,45145,2,130
slide2_152_19_r130c4,912,45145,4,130
slide2_152_19_r130c6,1312,45145,6,130
slide2_152_19_r130c8,1712,45145,8,130
slide2_152_19_r130c10,2112,45145,10,130
slide2_152_19_r130c12,2512,45145,12,130
slide2_152_19_r130c14,2912,45145,14,130
slide2_152_19_r130c16,3312,45145,16,130
slide2_152_19_r130c18,3712,45145,18,130
slide2_152_19_r130c20,4112,45145,20,130
slide2_152_19_r130c22,4512,45145,22,130
slide2_152_19_r130c24,4912,45145,24,130
slide2_152_19_r130c26,5312,45145,26,130
slide2_152_19_r130c28,5712,45145,28,130
slide2_152_19_r130c30,6112,45145,30,130
slide2_152_19_r130c32,6512,45145,32,130
slide2_152_19_r130c34,6912,45145,34,130
slide2_152_19_r130c36,7312,45145,36,130
slide2_152_19_r130c38,7712,45145,38,130
slide2_152_19_r130c40,8112,45145,40,130
slide2_152_19_r130c42,8512,45145,42,130
slide2_152_19_r130c44,8912,45145,44,130
slide2_152_19_r130c46,9312,45145,46,130
slide2_152_19_r130c48,9712,45145,48,130
slide2_152_19_r130c50,10112,45145,50,130
slide2_152_19_r130c52,10512,45145,52,130
slide2_152_19_r130c54,10912,45145,54,130
slide2_152_19_r130c56,11312,45145,56,130
slide2_152_19_r130c58,11712,45145,58,130
slide2_152_19_r130c60,12112,45145,60,130
slide2_152_19_r130c62,12512,45145,62,130
slide2_152_19_r130c64,12912,45145,64,130
slide2_152_19_r130c448,89712,45145,448,130
slide2_152_19_r130c450,90112,45145,450,130
slide2_152_19_r130c452,90512,45145,452,130
slide2_152_19_r130c454,90912,45145,454,130
slide2_152_19_r131c1,312,45491,1,131
slide2_152_19_r131c3,712,45491,3,131
slide2_152_19_r131c5,1112,45491,5,131
slide2_152_19_r131c7,1512,45491,7,131
slide2_152_19_r131c9,1912,45491,9,131
slide2_152_19_r131c11,2312,45491,11,131
slide2_152_19_r131c13,2712,45491,13,131
slide2_152_19_r131c15,3112,45491,15,131
slide2_152_19_r131c17,3512,45491,17,131
slide2_152_19_r131c19,3912,45491,19,131
slide2_152_19_r131c21,4312,45491,21,131
slide2_152_19_r131c23,4712,45491,23,131
slide2_152_19_r131c25,5112,45491,25,131
slide2_152_19_r131c27,5512,45491,27,131
slide2_152_19_r131c29,5912,45491,29,131
slide2_152_19_r131c31,6312,45491,31,131
slide2_152_19_r131c33,6712,45491,33,131
slide2_152_19_r131c35,7112,45491,35,131
slide2_152_19_r131c37,7512,45491,37,131
slide2_152_19_r131c39,7912,45491,39,131
slide2_152_19_r131c41,8312,45491,41,131
slide2_152_19_r131c43,8712,45491,43,131
slide2_152_19_r131c45,9112,45491,45,131
slide2_152_19_r131c47,9512,45491,47,131
slide2_152_19_r131c49,9912,45491,49,131
slide2_152_19_r131c51,10312,45491,51,131
slide2_152_19_r131c53,10712,45491,53,131
slide2_152_19_r131c55,11112,45491,55,131
slide2_152_19_r131c57,11512,45491,57,131
slide2_152_19_r131c59,11912,45491,59,131
slide2_152_19_r131c61,12312,45491,61,131
slide2_152_19_r131c63,12712,45491,63,131
slide2_152_19_r131c451,90312,45491,451,131
slide2_152_19_r132c0,112,45838,0,132
slide2_152_19_r132c2,512,45838,2,132
slide2_152_19_r132c4,912,45838,4,132
slide2_152_19_r132c6,1312,45838,6,132
slide2_152_19_r132c8,1712,45838,8,132
slide2_152_19_r132c10,2112,45838,10,132
slide2_152_19_r132c12,2512,45838,12,132
slide2_152_19_r132c14,2912,45838,14,132
slide2_152_19_r132c16,3312,45838,16,132
slide2_152_19_r132c18,3712,45838,18,132
slide2_152_19_r132c20,4112,45838,20,132
slide2_152_19_r132c22,4512,45838,22,132
slide2_152_19_r132c24,4912,45838,24,132
slide2_152_19_r132c26,5312,45838,26,132
slide2_152_19_r132c28,5712,45838,28,132
slide2_152_19_r132c30,6112,45838,30,132
slide2_152_19_r132c32,6512,45838,32,132
slide2_152_19_r132c34,6912,45838,34,132
slide2_152_19_r132c36,7312,45838,36,132
slide2_152_19_r132c38,7712,45838,38,132
slide2_152_19_r132c40,8112,45838,40,132
slide2_152_19_r132c42,8512,45838,42,132
slide2_152_19_r132c44,8912,45838,44,132
slide2_152_19_r132c46,9312,45838,46,132
slide2_152_19_r132c48,9712,45838,48,132
slide2_152_19_r132c50,10112,45838,50,132
slide2_152_19_r132c52,10512,45838,52,132
slide2_152_19_r132c54,10912,45838,54,132
slide2_152_19_r132c56,11312,45838,56,132
slide2_152_19_r132c58,11712,45838,58,132
slide2_152_19_r132c60,12112,45838,60,132
slide2_152_19_r132c62,12512,45838,62,132
slide2_152_19_r132c64,12912,45838,64,132
slide2_152_19_r133c1,312,46184,1,133
slide2_152_19_r133c3,712,46184,3,133
slide2_152_19_r133c5,1112,46184,5,133
slide2_152_19_r133c7,1512,46184,7,133
slide2_152_19_r133c9,1912,46184,9,133
slide2_152_19_r133c11,2312,46184,11,133
slide2_152_19_r133c13,2712,46184,13,133
slide2_152_19_r133c15,3112,46184,15,133
slide2_152_19_r133c17,3512,46184,17,133
slide2_152_19_r133c19,3912,46184,19,133
slide2_152_19_r133c21,4312,46184,21,133
slide2_152_19_r133c23,4712,46184,23,133
slide2_152_19_r133c25,5112,46184,25,133
slide2_152_19_r133c27,5512,46184,27,133
slide2_152_19_r133c29,5912,46184,29,133
slide2_152_19_r133c31,6312,46184,31,133
slide2_152_19_r133c33,6712,46184,33,133
slide2_152_19_r133c35,7112,46184,35,133
slide2_152_19_r133c37,7512,46184,37,133
slide2_152_19_r133c39,7912,46184,39,133
slide2_152_19_r133c41,8312,46184,41,133
slide2_152_19_r133c43,8712,46184,43,133
slide2_152_19_r133c45,9112,46184,45,133
slide2_152_19_r133c47,9512,46184,47,133
slide2_152_19_r133c49,9912,46184,49,133
slide2_152_19_r133c51,10312,46184,51,133
slide2_152_19_r133c53,10712,46184,53,133
slide2_152_19_r133c55,11112,46184,55,133
slide2_152_19_r133c57,11512,46184,57,133
slide2_152_19_r133c59,11912,46184,59,133
slide2_152_19_r133c61,12312,46184,61,133
slide2_152_19_r133c63,12712,46184,63,133
slide2_152_19_r134c0,112,46530,0,134
slide2_152_19_r134c2,512,46530,2,134
slide2_152_19_r134c4,912,46530,4,134
slide2_152_19_r134c6,1312,46530,6,134
slide2_152_19_r134c8,1712,46530,8,134
slide2_152_19_r134c10,2112,46530,10,134
slide2_152_19_r134c12,2512,46530,12,134
slide2_152_19_r134c14,2912,46530,14,134
slide2_152_19_r134c16,3312,46530,16,134
slide2_152_19_r134c18,3712,46530,18,134
slide2_152_19_r134c20,4112,46530,20,134
slide2_152_19_r134c22,4512,46530,22,134
slide2_152_19_r134c24,4912,46530,24,134
slide2_152_19_r134c26,5312,46530,26,134
slide2_152_19_r134c28,5712,46530,28,134
slide2_152_19_r134c30,6112,46530,30,134
slide2_152_19_r134c32,6512,46530,32,134
slide2_152_19_r134c34,6912,46530,34,134
slide2_152_19_r134c36,7312,46530,36,134
slide2_152_19_r134c38,7712,46530,38,134
slide2_152_19_r134c40,8112,46530,40,134
slide2_152_19_r134c42,8512,46530,42,134
slide2_152_19_r134c44,8912,46530,44,134
slide2_152_19_r134c46,9312,46530,46,134
slide2_152_19_r134c48,9712,46530,48,134
slide2_152_19_r134c50,10112,46530,50,134
slide2_152_19_r134c52,10512,46530,52,134
slide2_152_19_r134c54,10912,46530,54,134
slide2_152_19_r134c56,11312,46530,56,134
slide2_152_19_r134c58,11712,46530,58,134
slide2_152_19_r134c60,12112,46530,60,134
slide2_152_19_r134c62,12512,46530,62,134
slide2_152_19_r134c64,12912,46530,64,134
slide2_152_19_r134c698,139712,46530,698,134
slide2_152_19_r135c1,312,46877,1,135
slide2_152_19_r135c3,712,46877,3,135
slide2_152_19_r135c5,1112,46877,5,135
slide2_152_19_r135c7,1512,46877,7,135
slide2_152_19_r135c9,1912,46877,9,135
slide2_152_19_r135c11,2312,46877,11,135
slide2_152_19_r135c13,2712,46877,13,135
slide2_152_19_r135c15,3112,46877,15,135
slide2_152_19_r135c17,3512,46877,17,135
slide2_152_19_r135c19,3912,46877,19,135
slide2_152_19_r135c21,4312,46877,21,135
slide2_152_19_r135c23,4712,46877,23,135
slide2_152_19_r135c25,5112,46877,25,135
slide2_152_19_r135c27,5512,46877,27,135
slide2_152_19_r135c29,5912,46877,29,135
slide2_152_19_r135c31,6312,46877,31,135
slide2_152_19_r135c33,6712,46877,33,135
slide2_152_19_r135c35,7112,46877,35,135
slide2_152_19_r135c37,7512,46877,37,135
slide2_152_19_r135c39,7912,46877,39,135
slide2_152_19_r135c41,8312,46877,41,135
slide2_152_19_r135c43,8712,46877,43,135
slide2_152_19_r135c45,9112,46877,45,135
slide2_152_19_r135c47,9512,46877,47,135
slide2_152_19_r135c49,9912,46877,49,135
slide2_152_19_r135c51,10312,46877,51,135
slide2_152_19_r135c53,10712,46877,53,135
slide2_152_19_r135c55,11112,46877,55,135
slide2_152_19_r135c57,11512,46877,57,135
slide2_152_19_r135c59,11912,46877,59,135
slide2_152_19_r135c61,12312,46877,61,135
slide2_152_19_r135c63,12712,46877,63,135
slide2_152_19_r135c713,142712,46877,713,135
slide2_152_19_r136c0,112,47223,0,136
slide2_152_19_r136c2,512,47223,2,136
slide2_152_19_r136c4,912,47223,4,136
slide2_152_19_r136c6,1312,47223,6,136
slide2_152_19_r136c8,1712,47223,8,136
slide2_152_19_r136c10,2112,47223,10,136
slide2_152_19_r136c12,2512,47223,12,136
slide2_152_19_r136c14,2912,47223,14,136
slide2_152_19_r136c16,3312,47223,16,136
slide2_152_19_r136c18,3712,47223,18,136
slide2_152_19_r136c20,4112,47223,20,136
slide2_152_19_r136c22,4512,47223,22,136
slide2_152_19_r136c24,4912,47223,24,136
slide2_152_19_r136c26,5312,47223,26,136
slide2_152_19_r136c28,5712,47223,28,136
slide2_152_19_r136c30,6112,47223,30,136
slide2_152_19_r136c32,6512,47223,32,136
slide2_152_19_r136c34,6912,47223,34,136
slide2_152_19_r136c36,7312,47223,36,136
slide2_152_19_r136c38,7712,47223,38,136
slide2_152_19_r136c40,8112,47223,40,136
slide2_152_19_r136c42,8512,47223,42,136
slide2_152_19_r136c44,8912,47223,44,136
slide2_152_19_r136c46,9312,47223,46,136
slide2_152_19_r136c48,9712,47223,48,136
slide2_152_19_r136c50,10112,47223,50,136
slide2_152_19_r136c52,10512,47223,52,136
slide2_152_19_r136c54,10912,47223,54,136
slide2_152_19_r136c56,11312,47223,56,136
slide2_152_19_r136c58,11712,47223,58,136
slide2_152_19_r136c60,12112,47223,60,136
slide2_152_19_r136c62,12512,47223,62,136
slide2_152_19_r136c712,142512,47223,712,136
slide2_152_19_r136c714,142912,47223,714,136
slide2_152_19_r137c1,312,47570,1,137
slide2_152_19_r137c3,712,47570,3,137
slide2_152_19_r137c5,1112,47570,5,137
slide2_152_19_r137c7,1512,47570,7,137
slide2_152_19_r137c9,1912,47570,9,137
slide2_152_19_r137c11,2312,47570,11,137
slide2_152_19_r137c13,2712,47570,13,137
slide2_152_19_r137c15,3112,47570,15,137
slide2_152_19_r137c17,3512,47570,17,137
slide2_152_19_r137c19,3912,47570,19,137
slide2_152_19_r137c21,4312,47570,21,137
slide2_152_19_r137c23,4712,47570,23,137
slide2_152_19_r137c25,5112,47570,25,137
slide2_152_19_r137c27,5512,47570,27,137
slide2_152_19_r137c29,5912,47570,29,137
slide2_152_19_r137c31,6312,47570,31,137
slide2_152_19_r137c33,6712,47570,33,137
slide2_152_19_r137c35,7112,47570,35,137
slide2_152_19_r137c37,7512,47570,37,137
slide2_152_19_r137c39,7912,47570,39,137
slide2_152_19_r137c41,8312,47570,41,137
slide2_152_19_r137c43,8712,47570,43,137
slide2_152_19_r137c45,9112,47570,45,137
slide2_152_19_r137c47,9512,47570,47,137
slide2_152_19_r137c49,9912,47570,49,137
slide2_152_19_r137c51,10312,47570,51,137
slide2_152_19_r137c53,10712,47570,53,137
slide2_152_19_r137c55,11112,47570,55,137
slide2_152_19_r137c57,11512,47570,57,137
slide2_152_19_r137c59,11912,47570,59,137
slide2_152_19_r137c61,12312,47570,61,137
slide2_152_19_r137c63,12712,47570,63,137
slide2_152_19_r137c571,114312,47570,571,137
slide2_152_19_r137c573,114712,47570,573,137
slide2_152_19_r137c713,142712,47570,713,137
slide2_152_19_r137c715,143112,47570,715,137
slide2_152_19_r137c719,143912,47570,719,137
slide2_152_19_r138c0,112,47916,0,138
slide2_152_19_r138c2,512,47916,2,138
slide2_152_19_r138c4,912,47916,4,138
slide2_152_19_r138c6,1312,47916,6,138
slide2_152_19_r138c8,1712,47916,8,138
slide2_152_19_r138c10,2112,47916,10,138
slide2_152_19_r138c12,2512,47916,12,138
slide2_152_19_r138c14,2912,47916,14,138
slide2_152_19_r138c16,3312,47916,16,138
slide2_152_19_r138c18,3712,47916,18,138
slide2_152_19_r138c20,4112,47916,20,138
slide2_152_19_r138c22,4512,47916,22,138
slide2_152_19_r138c24,4912,47916,24,138
slide2_152_19_r138c26,5312,47916,26,138
slide2_152_19_r138c28,5712,47916,28,138
slide2_152_19_r138c30,6112,47916,30,138
slide2_152_19_r138c32,6512,47916,32,138
slide2_152_19_r138c34,6912,47916,34,138
slide2_152_19_r138c36,7312,47916,36,138
slide2_152_19_r138c38,7712,47916,38,138
slide2_152_19_r138c40,8112,47916,40,138
slide2_152_19_r138c42,8512,47916,42,138
slide2_152_19_r138c44,8912,47916,44,138
slide2_152_19_r138c46,9312,47916,46,138
slide2_152_19_r138c48,9712,47916,48,138
slide2_152_19_r138c50,10112,47916,50,138
slide2_152_19_r138c52,10512,47916,52,138
slide2_152_19_r138c54,10912,47916,54,138
slide2_152_19_r138c56,11312,47916,56,138
slide2_152_19_r138c58,11712,47916,58,138
slide2_152_19_r138c60,12112,47916,60,138
slide2_152_19_r138c62,12512,47916,62,138
slide2_152_19_r138c572,114512,47916,572,138
slide2_152_19_r138c574,114912,47916,574,138
slide2_152_19_r138c714,142912,47916,714,138
slide2_152_19_r138c716,143312,47916,716,138
slide2_152_19_r138c720,144112,47916,720,138
slide2_152_19_r138c722,144512,47916,722,138
slide2_152_19_r139c1,312,48263,1,139
slide2_152_19_r139c3,712,48263,3,139
slide2_152_19_r139c5,1112,48263,5,139
slide2_152_19_r139c7,1512,48263,7,139
slide2_152_19_r139c9,1912,48263,9,139
slide2_152_19_r139c11,2312,48263,11,139
slide2_152_19_r139c13,2712,48263,13,139
slide2_152_19_r139c15,3112,48263,15,139
slide2_152_19_r139c17,3512,48263,17,139
slide2_152_19_r139c19,3912,48263,19,139
slide2_152_19_r139c21,4312,48263,21,139
slide2_152_19_r139c23,4712,48263,23,139
slide2_152_19_r139c25,5112,48263,25,139
slide2_152_19_r139c27,5512,48263,27,139
slide2_152_19_r139c29,5912,48263,29,139
slide2_152_19_r139c31,6312,48263,31,139
slide2_152_19_r139c33,6712,48263,33,139
slide2_152_19_r139c35,7112,48263,35,139
slide2_152_19_r139c37,7512,48263,37,139
slide2_152_19_r139c39,7912,48263,39,139
slide2_152_19_r139c41,8312,48263,41,139
slide2_152_19_r139c43,8712,48263,43,139
slide2_152_19_r139c45,9112,48263,45,139
slide2_152_19_r139c47,9512,48263,47,139
slide2_152_19_r139c49,9912,48263,49,139
slide2_152_19_r139c51,10312,48263,51,139
slide2_152_19_r139c53,10712,48263,53,139
slide2_152_19_r139c55,11112,48263,55,139
slide2_152_19_r139c57,11512,48263,57,139
slide2_152_19_r139c59,11912,48263,59,139
slide2_152_19_r139c61,12312,48263,61,139
slide2_152_19_r139c63,12712,48263,63,139
slide2_152_19_r139c571,114312,48263,571,139
slide2_152_19_r139c573,114712,48263,573,139
slide2_152_19_r139c575,115112,48263,575,139
slide2_152_19_r139c713,142712,48263,713,139
slide2_152_19_r139c715,143112,48263,715,139
slide2_152_19_r139c721,144312,48263,721,139
slide2_152_19_r139c723,144712,48263,723,139
slide2_152_19_r140c0,112,48609,0,140
slide2_152_19_r140c2,512,48609,2,140
slide2_152_19_r140c4,912,48609,4,140
slide2_152_19_r140c6,1312,48609,6,140
slide2_152_19_r140c8,1712,48609,8,140
slide2_152_19_r140c10,2112,48609,10,140
slide2_152_19_r140c12,2512,48609,12,140
slide2_152_19_r140c14,2912,48609,14,140
slide2_152_19_r140c16,3312,48609,16,140
slide2_152_19_r140c18,3712,48609,18,140
slide2_152_19_r140c20,4112,48609,20,140
slide2_152_19_r140c22,4512,48609,22,140
slide2_152_19_r140c24,4912,48609,24,140
slide2_152_19_r140c26,5312,48609,26,140
slide2_152_19_r140c28,5712,48609,28,140
slide2_152_19_r140c30,6112,48609,30,140
slide2_152_19_r140c32,6512,48609,32,140
slide2_152_19_r140c34,6912,48609,34,140
slide2_152_19_r140c36,7312,48609,36,140
slide2_152_19_r140c38,7712,48609,38,140
slide2_152_19_r140c40,8112,48609,40,140
slide2_152_19_r140c42,8512,48609,42,140
slide2_152_19_r140c44,8912,48609,44,140
slide2_152_19_r140c46,9312,48609,46,140
slide2_152_19_r140c48,9712,48609,48,140
slide2_152_19_r140c50,10112,48609,50,140
slide2_152_19_r140c52,10512,48609,52,140
slide2_152_19_r140c54,10912,48609,54,140
slide2_152_19_r140c56,11312,48609,56,140
slide2_152_19_r140c58,11712,48609,58,140
slide2_152_19_r140c60,12112,48609,60,140
slide2_152_19_r140c62,12512,48609,62,140
slide2_152_19_r140c574,114912,48609,574,140
slide2_152_19_r140c712,142512,48609,712,140
slide2_152_19_r140c714,142912,48609,714,140
slide2_152_19_r140c716,143312,48609,716,140
slide2_152_19_r140c722,144512,48609,722,140
slide2_152_19_r141c1,312,48955,1,141
slide2_152_19_r141c3,712,48955,3,141
slide2_152_19_r141c5,1112,48955,5,141
slide2_152_19_r141c7,1512,48955,7,141
slide2_152_19_r141c9,1912,48955,9,141
slide2_152_19_r141c11,2312,48955,11,141
slide2_152_19_r141c13,2712,48955,13,141
slide2_152_19_r141c15,3112,48955,15,141
slide2_152_19_r141c17,3512,48955,17,141
slide2_152_19_r141c19,3912,48955,19,141
slide2_152_19_r141c21,4312,48955,21,141
slide2_152_19_r141c23,4712,48955,23,141
slide2_152_19_r141c25,5112,48955,25,141
slide2_152_19_r141c27,5512,48955,27,141
slide2_152_19_r141c29,5912,48955,29,141
slide2_152_19_r141c31,6312,48955,31,141
slide2_152_19_r141c33,6712,48955,33,141
slide2_152_19_r141c35,7112,48955,35,141
slide2_152_19_r141c37,7512,48955,37,141
slide2_152_19_r141c39,7912,48955,39,141
slide2_152_19_r141c41,8312,48955,41,141
slide2_152_19_r141c43,8712,48955,43,141
slide2_152_19_r141c45,9112,48955,45,141
slide2_152_19_r141c47,9512,48955,47,141
slide2_152_19_r141c49,9912,48955,49,141
slide2_152_19_r141c51,10312,48955,51,141
slide2_152_19_r141c53,10712,48955,53,141
slide2_152_19_r141c55,11112,48955,55,141
slide2_152_19_r141c57,11512,48955,57,141
slide2_152_19_r141c59,11912,48955,59,141
slide2_152_19_r141c61,12312,48955,61,141
slide2_152_19_r141c63,12712,48955,63,141
slide2_152_19_r141c571,114312,48955,571,141
slide2_152_19_r141c713,142712,48955,713,141
slide2_152_19_r141c715,143112,48955,715,141
slide2_152_19_r141c717,143512,48955,717,141
slide2_152_19_r141c723,144712,48955,723,141
slide2_152_19_r141c725,145112,48955,725,141
slide2_152_19_r142c0,112,49302,0,142
slide2_152_19_r142c2,512,49302,2,142
slide2_152_19_r142c4,912,49302,4,142
slide2_152_19_r142c6,1312,49302,6,142
slide2_152_19_r142c8,1712,49302,8,142
slide2_152_19_r142c10,2112,49302,10,142
slide2_152_19_r142c12,2512,49302,12,142
slide2_152_19_r142c14,2912,49302,14,142
slide2_152_19_r142c16,3312,49302,16,142
slide2_152_19_r142c18,3712,49302,18,142
slide2_152_19_r142c20,4112,49302,20,142
slide2_152_19_r142c22,4512,49302,22,142
slide2_152_19_r142c24,4912,49302,24,142
slide2_152_19_r142c26,5312,49302,26,142
slide2_152_19_r142c28,5712,49302,28,142
slide2_152_19_r142c30,6112,49302,30,142
slide2_152_19_r142c32,6512,49302,32,142
slide2_152_19_r142c34,6912,49302,34,142
slide2_152_19_r142c36,7312,49302,36,142
slide2_152_19_r142c38,7712,49302,38,142
slide2_152_19_r142c40,8112,49302,40,142
slide2_152_19_r142c42,8512,49302,42,142
slide2_152_19_r142c44,8912,49302,44,142
slide2_152_19_r142c46,9312,49302,46,142
slide2_152_19_r142c48,9712,49302,48,142
slide2_152_19_r142c50,10112,49302,50,142
slide2_152_19_r142c52,10512,49302,52,142
slide2_152_19_r142c54,10912,49302,54,142
slide2_152_19_r142c56,11312,49302,56,142
slide2_152_19_r142c58,11712,49302,58,142
slide2_152_19_r142c60,12112,49302,60,142
slide2_152_19_r142c62,12512,49302,62,142
slide2_152_19_r142c568,113712,49302,568,142
slide2_152_19_r142c570,114112,49302,570,142
slide2_152_19_r142c714,142912,49302,714,142
slide2_152_19_r142c716,143312,49302,716,142
slide2_152_19_r142c724,144912,49302,724,142
slide2_152_19_r142c726,145312,49302,726,142
slide2_152_19_r143c1,312,49648,1,143
slide2_152_19_r143c3,712,49648,3,143
slide2_152_19_r143c5,1112,49648,5,143
slide2_152_19_r143c7,1512,49648,7,143
slide2_152_19_r143c9,1912,49648,9,143
slide2_152_19_r143c11,2312,49648,11,143
slide2_152_19_r143c13,2712,49648,13,143
slide2_152_19_r143c15,3112,49648,15,143
slide2_152_19_r143c17,3512,49648,17,143
slide2_152_19_r143c19,3912,49648,19,143
slide2_152_19_r143c21,4312,49648,21,143
slide2_152_19_r143c23,4712,49648,23,143
slide2_152_19_r143c25,5112,49648,25,143
slide2_152_19_r143c27,5512,49648,27,143
slide2_152_19_r143c29,5912,49648,29,143
slide2_152_19_r143c31,6312,49648,31,143
slide2_152_19_r143c33,6712,49648,33,143
slide2_152_19_r143c35,7112,49648,35,143
slide2_152_19_r143c37,7512,49648,37,143
slide2_152_19_r143c39,7912,49648,39,143
slide2_152_19_r143c41,8312,49648,41,143
slide2_152_19_r143c43,8712,49648,43,143
slide2_152_19_r143c45,9112,49648,45,143
slide2_152_19_r143c47,9512,49648,47,143
slide2_152_19_r143c49,9912,49648,49,143
slide2_152_19_r143c51,10312,49648,51,143
slide2_152_19_r143c53,10712,49648,53,143
slide2_152_19_r143c55,11112,49648,55,143
slide2_152_19_r143c57,11512,49648,57,143
slide2_152_19_r143c59,11912,49648,59,143
slide2_152_19_r143c61,12312,49648,61,143
slide2_152_19_r143c63,12712,49648,63,143
slide2_152_19_r143c567,113512,49648,567,143
slide2_152_19_r143c569,113912,49648,569,143
slide2_152_19_r143c571,114312,49648,571,143
slide2_152_19_r143c615,123112,49648,615,143
slide2_152_19_r143c715,143112,49648,715,143
slide2_152_19_r144c0,112,49995,0,144
slide2_152_19_r144c2,512,49995,2,144
slide2_152_19_r144c4,912,49995,4,144
slide2_152_19_r144c6,1312,49995,6,144
slide2_152_19_r144c8,1712,49995,8,144
slide2_152_19_r144c10,2112,49995,10,144
slide2_152_19_r144c12,2512,49995,12,144
slide2_152_19_r144c14,2912,49995,14,144
slide2_152_19_r144c16,3312,49995,16,144
slide2_152_19_r144c18,3712,49995,18,144
slide2_152_19_r144c20,4112,49995,20,144
slide2_152_19_r144c22,4512,49995,22,144
slide2_152_19_r144c24,4912,49995,24,144
slide2_152_19_r144c26,5312,49995,26,144
slide2_152_19_r144c28,5712,49995,28,144
slide2_152_19_r144c30,6112,49995,30,144
slide2_152_19_r144c32,6512,49995,32,144
slide2_152_19_r144c34,6912,49995,34,144
slide2_152_19_r144c36,7312,49995,36,144
slide2_152_19_r144c38,7712,49995,38,144
slide2_152_19_r144c40,8112,49995,40,144
slide2_152_19_r144c42,8512,49995,42,144
slide2_152_19_r144c44,8912,49995,44,144
slide2_152_19_r144c46,9312,49995,46,144
slide2_152_19_r144c48,9712,49995,48,144
slide2_152_19_r144c50,10112,49995,50,144
slide2_152_19_r144c52,10512,49995,52,144
slide2_152_19_r144c54,10912,49995,54,144
slide2_152_19_r144c56,11312,49995,56,144
slide2_152_19_r144c58,11712,49995,58,144
slide2_152_19_r144c60,12112,49995,60,144
slide2_152_19_r144c62,12512,49995,62,144
slide2_152_19_r144c556,111312,49995,556,144
slide2_152_19_r144c558,111712,49995,558,144
slide2_152_19_r144c560,112112,49995,560,144
slide2_152_19_r144c566,113312,49995,566,144
slide2_152_19_r144c568,113712,49995,568,144
slide2_152_19_r144c570,114112,49995,570,144
slide2_152_19_r144c716,143312,49995,716,144
slide2_152_19_r144c718,143712,49995,718,144
slide2_152_19_r144c720,144112,49995,720,144
slide2_152_19_r145c1,312,50341,1,145
slide2_152_19_r145c3,712,50341,3,145
slide2_152_19_r145c5,1112,50341,5,145
slide2_152_19_r145c7,1512,50341,7,145
slide2_152_19_r145c9,1912,50341,9,145
slide2_152_19_r145c11,2312,50341,11,145
slide2_152_19_r145c13,2712,50341,13,145
slide2_152_19_r145c15,3112,50341,15,145
slide2_152_19_r145c17,3512,50341,17,145
slide2_152_19_r145c19,3912,50341,19,145
slide2_152_19_r145c21,4312,50341,21,145
slide2_152_19_r145c23,4712,50341,23,145
slide2_152_19_r145c25,5112,50341,25,145
slide2_152_19_r145c27,5512,50341,27,145
slide2_152_19_r145c29,5912,50341,29,145
slide2_152_19_r145c31,6312,50341,31,145
slide2_152_19_r145c33,6712,50341,33,145
slide2_152_19_r145c35,7112,50341,35,145
slide2_152_19_r145c37,7512,50341,37,145
slide2_152_19_r145c39,7912,50341,39,145
slide2_152_19_r145c41,8312,50341,41,145
slide2_152_19_r145c43,8712,50341,43,145
slide2_152_19_r145c45,9112,50341,45,145
slide2_152_19_r145c47,9512,50341,47,145
slide2_152_19_r145c49,9912,50341,49,145
slide2_152_19_r145c51,10312,50341,51,145
slide2_152_19_r145c53,10712,50341,53,145
slide2_152_19_r145c55,11112,50341,55,145
slide2_152_19_r145c57,11512,50341,57,145
slide2_152_19_r145c59,11912,50341,59,145
slide2_152_19_r145c61,12312,50341,61,145
slide2_152_19_r145c63,12712,50341,63,145
slide2_152_19_r145c553,110712,50341,553,145
slide2_152_19_r145c555,111112,50341,555,145
slide2_152_19_r145c557,111512,50341,557,145
slide2_152_19_r145c559,111912,50341,559,145
slide2_152_19_r145c561,112312,50341,561,145
slide2_152_19_r145c563,112712,50341,563,145
slide2_152_19_r145c565,113112,50341,565,145
slide2_152_19_r145c567,113512,50341,567,145
