gene,n_a,n_b,log2_mean_a,log2_mean_b,log2_fc,U,p,p_bh
MYCBP2,5,13,19.15081470133004,19.244839552276066,-0.09402485094602397,27.0,0.6330532212885154,0.8576839826839828
ENY2,5,13,16.284492155010206,16.227520803887604,0.05697135112260199,27.0,0.6330532212885154,0.8576839826839828
C1S,5,13,16.25130050899069,16.06893976219377,0.18236074679691683,38.0,0.6330532212885154,0.8576839826839828
MESD,5,13,18.012156647017857,17.800704760016426,0.2114518870014308,38.0,0.6330532212885154,0.8576839826839828
LNPK,5,13,14.206324240195306,14.341528690603266,-0.1352044504079597,27.0,0.6330532212885154,0.8576839826839828
SLK,5,13,14.950403582166118,15.031937821119836,-0.08153423895371859,27.0,0.6330532212885154,0.8576839826839828
ELOC,5,13,16.803883120774426,16.941842255815253,-0.1379591350408269,27.0,0.6330532212885154,0.8576839826839828
PDPR,5,13,16.449483740988086,16.26810446229113,0.18137927869695503,38.0,0.6330532212885154,0.8576839826839828
SEC24B,5,13,15.332261155644431,15.303125790056596,0.029135365587835693,38.0,0.6330532212885154,0.8576839826839828
NAA20,4,10,12.323589463034068,12.456119363739374,-0.1325299007053058,16.0,0.6353646353646354,0.8576839826839828
GDA,6,10,15.758226524789569,15.433950596420653,0.32427592836891606,35.0,0.6353646353646354,0.8576839826839828
BPIFA2,4,10,16.493102692547556,16.757139065157265,-0.26403637260970925,16.0,0.6353646353646354,0.8576839826839828
WFS1,6,10,14.507211900779259,14.371933113881596,0.13527878689766304,35.0,0.6353646353646354,0.8576839826839828
INTS9,4,10,14.773943696497808,14.608524454234672,0.16541924226313576,24.0,0.6353646353646354,0.8576839826839828
SCAF8,4,10,14.12855313387498,14.255526730966661,-0.12697359709168055,16.0,0.6353646353646354,0.8576839826839828
MRPL34,4,10,13.672298693099943,13.51316292004365,0.15913577305629367,24.0,0.6353646353646354,0.8576839826839828
SYMPK,6,10,15.441401997428102,15.361058560255099,0.08034343717300274,35.0,0.6353646353646354,0.8576839826839828
ANAPC1,4,10,12.228726913845511,12.065346048337874,0.1633808655076372,24.0,0.6353646353646354,0.8576839826839828
PLD2,6,10,15.632050175143902,15.827859107473056,-0.19580893232915386,25.0,0.6353646353646354,0.8576839826839828
NLE1,4,10,14.163638914864908,14.004505141694835,0.1591337731700726,24.0,0.6353646353646354,0.8576839826839828
DYNC1H1,8,20,20.791494809238984,20.74047657765673,0.051018231582254714,90.0,0.6357719575110881,0.8576839826839828
PSMC1,8,20,19.459466462733772,19.76296193616921,-0.3034954734354365,70.0,0.6357719575110881,0.8576839826839828
SERPINB2,8,20,17.87280639852586,17.33421882623525,0.5385875722906093,90.0,0.6357719575110881,0.8576839826839828
ACAA2,7,14,18.11050739068967,18.014579362800266,0.09592802788940347,56.0,0.6358789129686964,0.8576839826839828
LARS1,7,14,21.33221306387844,21.31267035630363,0.01954270757481069,56.0,0.6358789129686964,0.8576839826839828
TJP1,7,14,16.767752788963268,16.640627863165836,0.12712492579743184,56.0,0.6358789129686964,0.8576839826839828
ABCF3,6,13,17.0205640434648,17.053258764863077,-0.032694721398279114,33.0,0.6388028895768834,0.8576839826839828
SNU13,6,13,19.438748847367957,19.420427097614365,0.018321749753592798,45.0,0.6388028895768834,0.8576839826839828
UBQLN1,6,13,17.600937679430768,17.54284473765602,0.05809294177474911,45.0,0.6388028895768834,0.8576839826839828
TMEM258,6,13,16.51105898582107,16.50389049107856,0.007168494742508358,33.0,0.6388028895768834,0.8576839826839828
THUMPD1,6,13,16.589486821696095,16.672633852955546,-0.08314703125945044,33.0,0.6388028895768834,0.8576839826839828
UBA7,6,13,15.451691505930457,15.766652713604815,-0.314961207674358,33.0,0.6388028895768834,0.8576839826839828
CYC1,6,13,17.286075391558324,17.178722465257167,0.10735292630115723,45.0,0.6388028895768834,0.8576839826839828
TMEM214,6,13,15.432783344101649,15.418180124374613,0.014603219727035821,45.0,0.6388028895768834,0.8576839826839828
ERLIN2,6,13,16.427817032229473,16.602411873214425,-0.17459484098495182,33.0,0.6388028895768834,0.8576839826839828
MRPL47,6,13,13.30327410026433,13.508528611671379,-0.2052545114070483,33.0,0.6388028895768834,0.8576839826839828
FAM98B,6,13,16.865691207567064,16.867525908043653,-0.0018347004765892905,45.0,0.6388028895768834,0.8576839826839828
MRPS28,6,13,16.084819748141484,15.988176226717515,0.09664352142396915,45.0,0.6388028895768834,0.8576839826839828
RSL1D1,6,13,17.431359578775574,17.327317310218394,0.1040422685571798,45.0,0.6388028895768834,0.8576839826839828
ITPK1,5,7,12.625365549795731,12.554440716636469,0.07092483315926223,21.0,0.638888888888889,0.8576839826839828
MEX3A,5,7,15.19189587951983,14.93132452047943,0.26057135904039974,21.0,0.638888888888889,0.8576839826839828
RABGEF1,5,7,10.884453482087007,10.65376758104434,0.2306859010426674,21.0,0.638888888888889,0.8576839826839828
MIX23,5,7,13.098356517995148,13.181933519974978,-0.08357700197982965,14.0,0.638888888888889,0.8576839826839828
KRT82,5,7,16.90124791023532,17.421691566010193,-0.5204436557748728,14.0,0.638888888888889,0.8576839826839828
LCP2,5,7,14.744493858450667,14.852786090169525,-0.10829223171885793,14.0,0.638888888888889,0.8576839826839828
NEXN,5,7,15.14588383023531,15.738054275994301,-0.5921704457589918,14.0,0.638888888888889,0.8576839826839828
ASAP1,5,7,14.526121073664996,14.567538057144459,-0.0414169834794631,14.0,0.638888888888889,0.8576839826839828
MTMR6,5,7,14.927707441771002,14.810125103723026,0.11758233804797591,21.0,0.638888888888889,0.8576839826839828
NHSL3,5,7,14.901216514076333,15.078938570767194,-0.17772205669086105,14.0,0.638888888888889,0.8576839826839828
RPL38,7,21,20.617835931051662,21.02476837721071,-0.4069324461590469,64.0,0.6404665382926252,0.858857076067626
SLC25A13,6,16,17.59135400997536,17.70839033908402,-0.11703632910866091,41.0,0.6406658357122753,0.858857076067626
NDUFS3,6,16,19.83590223808479,19.905771921859156,-0.06986968377436753,41.0,0.6406658357122753,0.858857076067626
FLII,6,16,17.42689930375131,17.434647911354517,-0.0077486076032080575,55.0,0.6406658357122753,0.858857076067626
ARHGAP1,6,16,17.89508431849067,17.848265585777426,0.04681873271324477,55.0,0.6406658357122753,0.858857076067626
MCM3,6,19,19.454098421077244,19.357747886893037,0.09635053418420725,65.0,0.6418520609824957,0.8602047773313888
CASK,7,13,14.79380721915805,14.872371388372626,-0.07856416921457665,39.0,0.6426470588235295,0.8607850041425021
METAP2,7,13,15.067585630029109,14.929332650014684,0.13825298001442476,52.0,0.6426470588235295,0.8607850041425021
FMOD,8,18,19.88081908604515,20.548687020727456,-0.667867934682306,63.0,0.6435627530364373,0.8615261516577307
WDR1,8,18,20.32475968368574,20.49799582222756,-0.1732361385418173,63.0,0.6435627530364373,0.8615261516577307
DDX20,5,12,13.856526359316476,13.790052546431335,0.06647381288514076,35.0,0.6460892049127342,0.8629646543146211
SARM1,5,12,13.505183782513603,13.350193677963288,0.1549901045503148,35.0,0.6460892049127342,0.8629646543146211
EMC2,5,12,16.646760254737487,16.81129572180899,-0.16453546707150224,25.0,0.6460892049127342,0.8629646543146211
PPIE,5,12,13.775530169426933,13.934553456077795,-0.15902328665086252,25.0,0.6460892049127342,0.8629646543146211
TMEM201,5,12,14.12705748950575,13.972551156257637,0.15450633324811314,35.0,0.6460892049127342,0.8629646543146211
SIN3A,5,12,15.049957343754816,15.054359227961926,-0.00440188420711074,25.0,0.6460892049127342,0.8629646543146211
GRIPAP1,5,12,16.42252012850375,16.305734208836913,0.11678591966683527,35.0,0.6460892049127342,0.8629646543146211
ARFGAP3,5,12,16.121900496028342,16.209740018395788,-0.08783952236744597,25.0,0.6460892049127342,0.8629646543146211
PAF1,4,7,16.172180087755656,16.16059429646168,0.011585791293974523,11.0,0.6484848484848484,0.8633948673909124
CDC42BPA,4,7,10.97116982605295,11.148698841851333,-0.17752901579838287,11.0,0.6484848484848484,0.8633948673909124
KRT31,4,7,19.45152889030163,20.341437246220018,-0.8899083559183865,11.0,0.6484848484848484,0.8633948673909124
GATB,4,7,10.964915190595079,11.08706985682321,-0.12215466622813054,11.0,0.6484848484848484,0.8633948673909124
VKORC1,4,7,11.96716002672039,12.240414869102645,-0.27325484238225606,11.0,0.6484848484848484,0.8633948673909124
LRRC8E,4,7,12.754868424863854,13.134858978089643,-0.3799905532257881,11.0,0.6484848484848484,0.8633948673909124
PARD6B,4,7,13.175166189496071,13.236504324918227,-0.06133813542215627,11.0,0.6484848484848484,0.8633948673909124
ME1,8,21,17.475117001082545,17.661177322926655,-0.18606032184410992,74.0,0.6494980947754562,0.8633948673909124
HEXB,8,21,20.25651674961499,20.494987085252,-0.23847033563701103,74.0,0.6494980947754562,0.8633948673909124
SET,8,21,21.221301122621234,21.3309232667997,-0.10962214417846639,74.0,0.6494980947754562,0.8633948673909124
RPS29,8,21,20.28831557512003,20.41071427588151,-0.12239870076147952,94.0,0.6494980947754562,0.8633948673909124
HNRNPK,8,21,22.56891891601665,22.53283549579887,0.03608342021777844,94.0,0.6494980947754562,0.8633948673909124
RPS8,8,21,21.530674507232135,21.509826077207233,0.020848430024901887,94.0,0.6494980947754562,0.8633948673909124
EEF2,8,21,22.778958319944024,22.777176254854435,0.0017820650895892243,74.0,0.6494980947754562,0.8633948673909124
ARG1,8,21,22.789260024277286,23.09063594608366,-0.30137592180637185,74.0,0.6494980947754562,0.8633948673909124
SRSF7,8,21,22.502023446183326,22.619498371533684,-0.11747492535035775,74.0,0.6494980947754562,0.8633948673909124
COL3A1,8,21,22.699427079313097,22.45380121052651,0.2456258687865862,94.0,0.6494980947754562,0.8633948673909124
CCT2,7,19,20.569903153844223,20.544512547288537,0.02539060655568548,58.0,0.6511766494375189,0.8653842839785919
RUVBL2,7,18,19.119888470775233,19.066817450310587,0.05307102046464607,71.0,0.6572789681714166,0.8657404201958657
CHMP1A,7,18,17.762177159491692,17.912090771656597,-0.14991361216490517,55.0,0.6572789681714166,0.8657404201958657
IFI30,6,17,18.84074016081287,18.957993924409784,-0.11725376359691353,44.0,0.6575925980960307,0.8657404201958657
LBR,6,17,16.976150626612316,16.879014490143256,0.09713613646906083,58.0,0.6575925980960307,0.8657404201958657
ETF1,6,17,19.1441872369912,19.266372533347653,-0.12218529635645226,44.0,0.6575925980960307,0.8657404201958657
CKMT1A,8,19,17.878367163391314,18.25371648741577,-0.3753493240244552,67.0,0.6582687521817956,0.8657404201958657
RPL24,8,19,21.006181705528732,21.073988089226262,-0.06780638369752978,67.0,0.6582687521817956,0.8657404201958657
PITHD1,6,14,15.0651668587233,15.200453283737247,-0.1352864250139465,36.0,0.6589783281733748,0.8657404201958657
PTPA,6,14,17.062044917386796,17.181705197433224,-0.11966028004642837,36.0,0.6589783281733748,0.8657404201958657
IGHV4-34,6,14,17.97549234372709,17.815424850035424,0.16006749369166684,48.0,0.6589783281733748,0.8657404201958657
ENAH,6,14,18.876157252902765,18.768481116153435,0.10767613674932974,48.0,0.6589783281733748,0.8657404201958657
PFKM,6,14,17.014830061339975,17.096689115290214,-0.08185905395023951,36.0,0.6589783281733748,0.8657404201958657
XRCC1,6,14,17.40990232746893,17.31752631071723,0.09237601675170026,48.0,0.6589783281733748,0.8657404201958657
EIF3I,6,14,19.44765682322787,19.35985677071997,0.08780005250790168,48.0,0.6589783281733748,0.8657404201958657
GLA,6,14,15.589428042329432,15.765764175421197,-0.17633613309176432,36.0,0.6589783281733748,0.8657404201958657
IGHV3-49,6,14,17.038686036584572,16.962679325554575,0.07600671102999712,48.0,0.6589783281733748,0.8657404201958657
HSPH1,6,14,18.74272429169522,18.65895233254403,0.08377195915119273,48.0,0.6589783281733748,0.8657404201958657
PSMD4,6,14,18.0079514076852,17.908359622859564,0.09959178482563757,48.0,0.6589783281733748,0.8657404201958657
SIGMAR1,7,11,14.977233065712735,15.056747181215648,-0.07951411550291354,33.0,0.6589994972347913,0.8657404201958657
NCOA5,5,16,15.828493961804572,15.850664954082278,-0.022170992277706247,34.0,0.6598850066342327,0.8657404201958657
NAA50,6,11,14.151730430109533,14.086818643891132,0.06491178621840099,38.0,0.6604718810601163,0.8657404201958657
NENF,6,11,16.71799854402114,16.823518145566858,-0.10551960154571915,28.0,0.6604718810601163,0.8657404201958657
ZC3HC1,6,11,15.966099140626937,15.808809171198355,0.1572899694285823,38.0,0.6604718810601163,0.8657404201958657
TJP2,6,11,15.948963698653777,16.063717873171992,-0.11475417451821457,28.0,0.6604718810601163,0.8657404201958657
CYP51A1,6,11,16.200427008642247,16.402039422369068,-0.2016124137268207,28.0,0.6604718810601163,0.8657404201958657
