,feature_type,axis1,axis2,axis3
MORC2,gene,0.018687342248278983,0.002866990209741044,-0.00275968814616585
MOV10,gene,0.024011635724855093,-0.003524117969893347,-0.0023226633520677616
MPC2,gene,-0.0012061338413547043,0.00031949467161585524,0.011344246322132325
MPDU1,gene,-0.009314168871878395,6.474692957241468e-05,-0.01674166307820967
MPG,gene,-0.003584562701042406,0.026615514025831587,-0.008307898235182251
MPI,gene,-0.01958810361934398,0.00814932752160803,-0.0006889251467400621
MPO,gene,0.0007951974836053388,0.008718601096206398,-0.0046092572308918
MPP1,gene,-0.014491544122083259,0.0009805985593511863,-0.03775577743355151
MPRIP,gene,-0.0016161688771039646,0.026763521969570242,-0.017014231973108487
MPST,gene,0.006334904789712325,0.03679439918547461,0.01494369856034607
MRC2,gene,-0.0010498801369576807,0.034197872694430934,-0.033244869984659774
MRE11,gene,-0.01232884820063218,-0.005035390006042095,0.025505029551363263
MRI1,gene,0.02495759032609536,0.0434584428258314,-0.0170795693511091
MRM1,gene,-3.8334450440183074e-05,-0.022069695002550432,0.008166171142500421
MROH1,gene,-0.00816397893897097,-0.0034922650516995275,0.008532348377120798
MRPL1,gene,0.010761955026459461,0.006404946635914665,-0.005779669693631772
MRPL11,gene,0.010026823399854477,0.009424029011318377,0.016089843796442842
MRPL12,gene,0.017531354594859397,-0.010988457563688986,0.0038026694262225623
MRPL13,gene,0.008356872125328901,0.022472602082585003,0.01260027076010868
MRPL15,gene,0.0163760449516315,-0.0018326144294079914,-0.0026331871204566936
MRPL17,gene,0.01469502009164198,0.004870943254734361,-0.0015255632764519305
MRPL18,gene,0.01238587370687599,0.007542810174654406,0.011246988761548714
MRPL19,gene,0.02172093703121069,0.000638688267088011,-0.012338053837293536
MRPL2,gene,0.014128470024320279,0.012824361898192844,-0.008059053692790724
MRPL21,gene,0.004476997670903103,0.005846398886557966,-0.0103507473891726
MRPL22,gene,-0.0018563879684296435,-0.007600493069011394,0.028061278244901254
MRPL23,gene,0.011762966870544823,0.005989971734759318,0.0013614525729811241
MRPL24,gene,0.006265866910654939,-0.0006071087944956952,0.007604183292401001
MRPL28,gene,0.009556849999454362,0.0073060383035122795,0.006867891711294374
MRPL34,gene,0.009143481774980344,0.0009705102420633051,-0.004300079228058201
MRPL37,gene,0.011844248440981886,0.002786274879293911,0.003142532330310219
MRPL38,gene,0.014277894374657584,-0.0023562916051062255,0.005641214916783934
MRPL39,gene,0.013426820900859499,0.014467543278289464,0.0026994733677370886
MRPL4,gene,0.01163160373775787,-0.009490264810014392,-0.000321854549747134
MRPL41,gene,-0.002244427416467599,0.010006822745845278,0.006564071707530882
MRPL43,gene,0.011358253082695361,-0.004989004839657231,0.007233367594640254
MRPL44,gene,0.009579788183841585,0.006760168668120636,0.00016281056441810304
MRPL45,gene,0.011762661418581573,-0.004604362826697806,-0.004340396208956686
MRPL46,gene,0.014538190861222608,0.0009422622098360282,0.002681882558166053
MRPL47,gene,-0.002377499449350868,-0.003084549085480093,0.0017887920965598003
MRPL49,gene,0.008566362833943946,0.013567286308331945,0.011950056128637376
MRPL50,gene,0.01882220486609205,-0.0026139352862910585,-0.0004725260975735546
MRPL54,gene,-0.013721738372932854,-0.019331610596954096,0.022359839038420176
MRPL55,gene,0.004830314204471815,0.003907939294366619,0.0023469335085417294
MRPL58,gene,0.005675521884590715,0.01023521247985657,0.004377017919657664
MRPS14,gene,0.011649831874230774,-0.011478507493145775,0.0015822836755537205
MRPS17,gene,0.010131714805964916,0.019919714808911637,-0.017252899220617186
MRPS18A,gene,0.008746913327528602,0.02143656533548202,0.01012106385245186
MRPS2,gene,0.014745248712314453,-0.008074523224706991,-0.019587221762885108
MRPS21,gene,0.012494716727715734,-0.005172680340179821,-0.0020196308830517434
MRPS22,gene,0.009289864400722742,0.0143974582026614,-0.016454089411736966
MRPS23,gene,0.024515759463175295,-0.0034046505967104427,-0.010002996971614676
MRPS26,gene,0.013679093048517768,0.001313686738754073,-0.019894838045639903
MRPS27,gene,0.013364956546843165,-0.014949592198903641,-0.020453030831796063
MRPS28,gene,0.02357819834570533,0.004127269612769321,-0.007322168912301108
MRPS31,gene,0.0079429166380363,0.011753836996352417,-0.022832066430250392
MRPS34,gene,0.016817815800419373,-0.005153718218058112,-0.006736544304788312
MRPS5,gene,0.011157517692195605,0.00873768237645315,0.005765714988850668
MRPS6,gene,0.009891935260655066,0.011156524994464422,0.01418539652255542
MRPS7,gene,0.025937895367532326,-0.004624483147502435,-0.022703731510511624
MRRF,gene,0.0016417896217319667,-0.005119379447546685,0.015523071797582895
MRTO4,gene,-0.003091725151492815,-0.002997696724451928,-0.009413024924142392
MSH2,gene,0.02905694696620936,0.006345476438830897,-0.006641672614728915
MSH6,gene,0.027473596552033734,0.008670566062222633,-0.00575797068992845
MSI2,gene,0.003637494095193217,0.015495720253034789,0.026362351450081308
MSMO1,gene,0.00019224286023766744,0.00236706455954075,-0.002192579959420205
MSN,gene,-0.018910115631189623,0.017955149187842658,-0.02157249424790658
MT-ATP6,gene,-0.009609817052218576,-0.00034032838192351027,-0.00032504900301928464
MT-CO2,gene,-0.013783121654041313,0.021654158133332,0.0008290128964552528
MT-ND4,gene,-0.0011191435783981238,-0.003212743012470671,-0.007604444482862863
MT-ND5,gene,-0.014853137672437079,-0.006249614701081917,-0.0029924440288467986
MTA2,gene,-0.022364578666434355,0.004175466528374922,0.01581926383280674
MTAP,gene,-0.014436706204497983,0.006042960849769083,0.0045534980131606015
MTCH1,gene,0.017950574091713908,-0.014124576242536152,0.015224649448320898
MTCH2,gene,0.014868380998604639,0.003222669449561124,0.0021225658076195683
MTDH,gene,-0.006726562065557066,0.014295898899941338,-0.011789006427731336
MTHFD1,gene,0.0031267686426516674,-0.002011570576431132,-0.0275822610205141
MTHFD1L,gene,0.019147266690615533,0.0329113433451293,-0.012360576248625884
MTHFS,gene,-0.0051613766518700125,0.0063644640204593185,0.022748966057751906
MTIF2,gene,0.02327358900068696,0.008511060380553798,-0.005812630103310989
MTM1,gene,-0.01297799654036334,0.006935915068815663,0.021844772818599166
MTMR1,gene,-0.021897304641465345,0.0035625473944054828,-0.0014172856183400414
MTMR6,gene,-0.011932411168264346,0.006814902609211322,-0.015520048229115808
MTOR,gene,0.0012357485898672987,-0.0077681781425641555,-0.01096244102521576
MTPN,gene,-0.02363387649519483,-0.015455313545042803,0.0075445302155008115
MTREX,gene,-0.01322774666155147,0.0007006854207082315,-0.022313315377843965
MTX1,gene,0.01582449267416634,0.002090661824691014,-0.0050000037366796325
MTX2,gene,0.013016427824910123,-0.017103113892297923,0.01063806232208333
MUC5B,gene,0.0006959427102896937,0.005497225727816217,0.0011871743519338209
MUCL1,gene,0.009891737266880366,-0.003558600341800527,0.009553734650534409
MVD,gene,0.012230043515146567,0.00994059356493431,-0.022310829809910553
MVK,gene,0.007990784386935219,0.0075993402052639235,-0.022162809284734925
MVP,gene,-0.01616643031646613,0.028817012962223474,-0.03574142010295312
MX1,gene,-0.014899031012667053,-0.03058923454614035,-0.029005991728296085
MX2,gene,-0.028546823895584657,-0.012163239915786949,-0.017272246397327082
MXRA5,gene,-0.005809179877194913,0.03392346065173059,-0.028831116905487425
MYADM,gene,-0.0035422767933333786,0.0017152865866558265,0.005940924785864028
MYBBP1A,gene,0.015585622663503256,-0.012396950869066595,-0.0002837389654373376
MYCBP2,gene,-0.014485679554260377,0.0017747674555276683,0.0009179317223098462
MYD88,gene,-0.012008038082863173,-0.01602558209411796,0.008740495311918194
MYDGF,gene,-0.003463751660720908,-0.010990964024148885,-0.012702803583111877
MYEF2,gene,0.024610340447708774,0.0031994977746996034,0.02467748313273793
MYG1,gene,0.007085881737454698,0.03136905792997196,0.0009843013839488145
MYH10,gene,0.009217376907262272,0.02657864647204077,-0.022057398876727054
MYH11,gene,-0.003925976171558334,0.04655968982555054,-0.01311389519441798
MYH14,gene,0.012453848745368295,0.024384897980199164,0.012114443406847428
MYH9,gene,-0.0032184120362794702,0.04574821523564777,-0.023262876860845657
MYL1,gene,0.003834292249998681,0.0009147868733032776,-0.013869803122510398
MYL12A;MYL12B,gene,-0.00045590627057933586,0.031243066177915862,-0.01146660401941002
MYL6,gene,-0.009784008172600302,0.034549417132218214,-0.012969600350421847
MYL9,gene,-0.007703248899594656,0.023094928624678317,-0.018381238851971914
MYLK,gene,-0.0037100295853620432,0.03163517678689226,-0.01573445353732378
MYO18A,gene,-0.0281483867294121,-0.009711176710296464,-0.015182423020051905
MYO1B,gene,-0.002104116153535957,0.031184184657870085,-0.019721497194122337
MYO1C,gene,-0.005235559593244518,0.00437421109841221,-0.018157289438052445
MYO1D,gene,0.00429213220772914,0.03524241028144977,-0.016727471347493594
MYO1E,gene,-0.0013488968451657968,0.0013282646253070345,-0.017099667305019394
MYO1F,gene,-0.03203806682142353,-0.013431906015000824,-0.02110616094136226
MYO1G,gene,-0.03707038975960986,-0.006690868817013852,-0.007580629067079395
MYO5A,gene,-0.01889790128433691,-0.001301295735330393,-0.011581670351697498
MYO5B,gene,0.006088334350391869,0.008526384195589671,0.006625074660517848
MYO6,gene,0.024542820601938423,0.010762988964225997,-0.010058389934331988
MYO9B,gene,-0.02513611533105148,0.008968757111597189,-0.032573051878449014
MYOF,gene,0.00041868760384856696,0.034912538591932385,-0.036989294404019504
MZB1,gene,-0.021268465774229722,-0.011201712754847326,-0.007839513976441812
NAA10,gene,0.01573291073260724,-0.005946832797940146,-0.03714536142354445
NAA15,gene,0.016752362409737428,-0.010226618735548811,-0.01824940171813491
NAA20,gene,0.009245644467971735,-0.003552794235715065,-0.014768150709157744
NAA25,gene,0.012163103796543149,-0.011760511680205307,-0.02120172276929161
NAA50,gene,0.010501958959638161,0.008871491927847313,-0.005310602095058219
NAAA,gene,-0.013402506570371422,-0.0001608509830833096,-0.018397837879238797
NACA,gene,0.010299425084667333,-0.001204260436954503,-0.00976489616301802
NACC1,gene,0.018285059305670957,0.02794154200594145,-0.018613343653769873
NADK2,gene,0.008411443371842797,0.008541457750771723,0.00014924109909001646
NADSYN1,gene,0.005927355242617363,-0.01799738210411641,-0.004978207970978801
NAE1,gene,0.02138132128514507,-0.020216016562286897,-0.003558374607439285
NAGA,gene,0.014626049438811985,-0.0002706221948367096,-0.011933729713728405
NAGK,gene,-0.018680460374301315,-0.019683081856810936,-0.014827506707577263
NAGLU,gene,0.005835038881444444,0.008346839632125116,-0.008959690372970444
NAMPT,gene,0.0034087096392287843,-0.019748454545575327,0.003827831174152366
NANS,gene,0.005242476055585876,0.02705631776964929,-0.010409622951293076
NAP1L1,gene,0.016878966271274613,-0.0036220259804679764,0.00031811410811484123
NAP1L4,gene,0.0045544416696648585,0.002224607985647974,-0.006560391741445747
NAPA,gene,-0.018947107009239298,-0.022838923341753286,-0.015426830906202145
NAPG,gene,0.0023186263590498977,-0.01854477740192586,-0.010435529273372816
NAPRT,gene,-0.00030885896345176576,0.037219991104860614,-0.023660670450115235
NARS1,gene,0.006372638349821992,0.020011321183501057,-0.015195179583884732
NARS2,gene,-0.0010929897716305135,-0.030226896040691453,0.012386400102442534
NASP,gene,0.019436913959119635,0.006989343383672618,-0.0260930327217915
NAT10,gene,0.00837717892192067,0.0007067877197666143,-0.008781106232550849
NAXD,gene,0.009385817128437706,0.012606281967913035,0.016373088771484808
NAXE,gene,0.021526788875791004,-0.025521459514036914,-0.0028478360143722016
NBAS,gene,-0.025308753367583127,-0.00278856571226947,0.013527033047192829
NBEAL2,gene,-0.012220416660385633,-0.01738779892559244,0.0008438081872422948
NBN,gene,0.00404608367541248,-0.016838858952393506,0.017553994463211875
NCBP1,gene,0.012684074283142544,-0.013347564659606716,-0.013825938743094813
NCBP2,gene,0.004223878588476556,-0.015634012422203494,0.0022472776536834054
NCCRP1,gene,0.005041243049054363,0.007101061066591666,-0.003953485656430554
NCEH1,gene,-0.01913710431276554,-0.000833939721904372,-0.037355862613245056
NCF1,gene,-0.02705701530344103,-0.007840925778223514,-0.02473413613036267
NCF2,gene,-0.008986670497019596,-0.019604520367945532,-0.03831976994739278
NCF4,gene,-0.018991033585457825,-0.016249486697874016,-0.04088512498353873
NCK1,gene,-0.015703994432845543,0.0023876962936536256,-0.023154839716209876
NCK2,gene,-0.007833953801547373,0.014791711304900841,0.008299138516841225
NCKAP1,gene,0.006209808319351602,-0.004439770381226827,-0.0006363189341840363
NCKAP1L,gene,-0.03391269744088572,-0.0028639773618829795,-0.011910770274404021
NCKIPSD,gene,-0.0009033822228846683,-0.02104031930034445,0.0005037571460357229
NCL,gene,0.006458048382724947,0.008173490734414163,0.012295392124870016
NCLN,gene,0.0005082983235945348,0.0023557796005716464,-0.010634802907400662
NCOA5,gene,-0.007601407254481634,0.002500672261611181,0.007094135600002192
NCOR1,gene,-0.009320957930113461,0.029341574550190836,0.02193174838375949
NCOR2,gene,-0.001795811955609571,0.006829734072260566,-0.0023404379442208637
NCSTN,gene,0.024207380886950004,-0.01885215194340979,-0.005285746397986443
NDE1,gene,0.003428819215783713,0.016095648273813268,-0.016627452363684948
NDRG1,gene,0.01769622752475037,0.03689269943575471,0.012715846877602565
NDRG2,gene,0.017373857351889302,0.012877078519763876,0.020696167992082824
NDRG3,gene,0.0013660614145795684,-0.002061254934828991,0.007936633586252411
NDUFA10,gene,-0.00654233290316392,-0.008835348779803836,-0.0012857691163783123
NDUFA11,gene,0.004282632570187535,-0.0018079009938992202,-0.0022987607627114686
NDUFA12,gene,-0.008457743338346662,0.011730013474351136,0.007117624725557863
NDUFA13,gene,-0.005316800089952735,0.018786338569329417,0.007487801960354134
NDUFA2,gene,0.0007261414518991916,0.02673562461491022,0.005258316016218671
NDUFA4,gene,-0.006488567542986567,0.0021661806937396328,0.009099567275263632
NDUFA5,gene,-0.003071589251492674,0.003211374521235572,-0.0013743288663473053
NDUFA6,gene,-0.0041461270261964585,0.010278439067275939,-0.0027174007859059306
NDUFA8,gene,-0.003814503115094938,0.000936039029220392,-0.0001806735411103697
NDUFA9,gene,-0.0018577355178735764,0.004326619932521634,0.0036274703444918975
NDUFAB1,gene,-0.00572236607135728,0.004162877785988078,-0.010043621542649747
NDUFB1,gene,0.006350545131268695,0.014208994995930303,-0.004263907245404764
NDUFB10,gene,0.0037493399831701655,0.0030171203503787805,-0.0013944357378835753
NDUFB11,gene,0.01373962365888634,0.021245586195079005,0.004507649308904964
NDUFB4,gene,-0.01141435336249565,0.004401201950588965,0.009458859383819232
NDUFB5,gene,-0.004600767594223268,0.018677347736350353,0.00010747517297333487
NDUFB6,gene,0.007965130850459289,0.008362682105824958,-0.01864483602361635
NDUFB8,gene,-0.007912200246335741,0.017307597464452998,0.004193333363272076
NDUFB9,gene,-0.01221306108797615,0.026131232279347875,0.0013425247713941978
NDUFC2,gene,0.006988463168319159,0.00464136521954748,-0.01129664838729318
NDUFS1,gene,-0.014387896477763455,0.023834934106798364,0.005347901561106487
NDUFS2,gene,-0.006345382930877801,-0.0065726309185629266,0.00978718584343633
NDUFS3,gene,-0.0061199080870788965,0.010346717861179829,0.013066570381727781
NDUFS4,gene,-0.013173577129604683,-0.005451238165462354,-0.0012101350420405052
NDUFS5,gene,-0.015015352655595074,0.00330446699046487,0.005291542035820833
NDUFS6,gene,-0.012306195849599518,0.012169331145883294,0.01785007965355093
NDUFS7,gene,0.0008455033539783816,0.007605886338965864,-0.0046856535864804065
NDUFS8,gene,-0.0015329399494728412,0.012390237613304543,0.009553931049939655
NDUFV1,gene,-0.014285906283223416,0.0015066568792268889,-0.0012439857203910558
NDUFV2,gene,-0.0117214954173773,0.012067510386169314,0.0029003143385970837
NECAP2,gene,-0.026808235117328025,-0.005946764221113796,-0.015209991968586032
NECTIN2,gene,0.01534987399983094,2.996422378673308e-05,-0.0034211156095353295
NECTIN4,gene,0.012497598935179618,-0.002091718844197274,0.022075432340187776
NEDD4,gene,-0.009116143306361844,0.02319772643969498,-0.0008455778631471773
NEDD8,gene,0.014475829068368813,0.0014835742422512474,0.011559832977498167
NEK7,gene,-0.02868982452246849,-0.0060633991780573914,-0.0008952953256833925
NEK9,gene,-0.031382853215393205,0.003592408633268116,-0.004554728825356811
NELFA,gene,-0.004963069473700151,0.0015355771595205892,0.028077290774806876
NELFB,gene,0.004203541744792141,-0.013747641564894626,-0.005838501572069091
NELFCD,gene,0.004357106379630847,-0.03545340162054012,-0.004014585876734403
NELFE,gene,0.007005154333463933,0.0008683117747078814,0.016278914620298793
NEMF,gene,-0.002423264459713547,0.0070974012807354814,0.006864657930451455
NENF,gene,0.004470748706064582,0.00923976696702803,0.01560253286937457
NES,gene,0.028417268008478776,0.019190928510017698,-0.026505839792076626
NEU1,gene,0.016445911601562214,-0.0033551207554180494,-0.002471108411184195
NEU2,gene,0.0015721388004477877,0.0115420113683283,0.007071207314523336
NF2,gene,-0.006129606824940457,-0.02150477504356468,0.004171082919903091
NFATC2,gene,-0.03214905989235598,0.002184217771925561,-0.00453711033238879
NFATC2IP,gene,0.008566717103603379,0.026137872477472547,-0.004217780144602323
NFIB,gene,0.015463862694687693,0.00911165697811978,0.024554972925894092
NFIC,gene,-0.0029326624760441225,0.007737039316318205,0.013255972759721044
NFIX,gene,0.022634882475172084,-0.006583362555689492,0.024840217101028714
NFKB1,gene,-0.03615122158755303,0.0038130790424294146,-0.0012400468238836098
NFKB2,gene,-0.01906389158742759,0.01748268432924221,-0.023225933634884725
NFS1,gene,0.0009146202259629678,-0.007740843323243247,6.253470578829076e-05
NFU1,gene,0.029215852656896003,0.007779208806776206,-0.013753182209547576
NFYB,gene,-0.006799680703514501,-0.016516054919194507,0.005619582774401433
NFYC,gene,-0.005700667369263609,0.0011959216430348378,0.009597266297765064
NGLY1,gene,-0.0166970291178875,-0.0021472151375137843,-0.003912812215300736
NHERF1,gene,-0.014817671279579133,-0.020037023685804047,0.017513180220574274
NHLRC2,gene,0.020696702355737576,0.009269117758821475,-0.003099047151049639
NHP2,gene,0.0002134314842427683,-0.00046014462051799593,0.029606083806609167
NIBAN1,gene,-0.022452180163899615,-0.03008850898274517,-0.007882021271651269
NIBAN2,gene,0.015909064574522836,0.02051012518735273,-0.011629346818742201
NID1,gene,-0.008284573122857937,0.036115868632011654,-0.0259598380524862
NID2,gene,-0.011128640212278884,0.03646006957890879,-0.033410675721655715
NIF3L1,gene,-0.006444935822144409,-0.003701347461070613,-0.005013457735119817
NIFK,gene,-0.0003523822315659185,-0.015441837611860203,0.006592505561419572
NIPBL,gene,-0.0027974387487476496,-0.008077654101512498,0.0007827867064115322
NIPSNAP1,gene,0.013477897323823611,-0.005173654380390691,0.027033389267060913
NIPSNAP2,gene,0.017299827899356343,0.006153108356232455,0.02742977341838694
NIPSNAP3A,gene,0.010720598540527792,-0.004475697080464577,0.00695440348190014
NIT1,gene,0.0035406991146656745,-0.039750156779757115,0.009470053907742547
NIT2,gene,0.022372482719985754,-0.016420715468058122,-0.0010667816315988018
NKPD1,gene,-0.007430835838286028,-0.0046308780553551195,0.008889475446970838
NLN,gene,0.021910599637803327,-0.009563148581372,-0.013581049887667555
NLRX1,gene,0.0015088138351258618,0.017458048880675234,0.0026609980543342827
NMD3,gene,0.022438222429738846,-0.013569273461238412,0.0006117347010828465
NME1,gene,0.020975169150053045,-0.027441606675382493,-0.0011820884351814635
NME2,gene,0.03138489967758475,-0.024318239741657838,-0.014604205015610518
NME3,gene,-0.012838992096318648,-0.013204831442159405,-0.0005808041136126048
NMNAT1,gene,-0.003494849611328573,0.02240181991323399,0.008156305458195054
NMT1,gene,0.009818692533041908,0.008117185857182792,-0.005398754960407196
NMT2,gene,-0.014405832476915473,-0.0007896740490531522,0.008733122095782463
NNMT,gene,-0.012895290603871354,0.023050113055021203,-0.0346571993060585
NNT,gene,0.0018806897371478329,0.020216608677706728,0.014785654720629378
NOB1,gene,0.012196766704105213,0.008489149382888452,-0.002436776955434935
NOC2L,gene,0.00281116353604226,-0.003049364133092465,-0.004198816180533815
NOC4L,gene,0.008719559738739406,0.005646791603719845,0.0035421142333510705
NOL10,gene,0.011168266115346638,0.018770896525934673,-0.0015025578115729628
NOL6,gene,0.006934485537930766,-0.0010640342933743948,0.013077751665213045
NOL9,gene,0.007669483601665144,-0.0022705912755757963,0.014901116491722896
NOLC1,gene,0.013371628034654894,-0.00921991177319755,0.01202076677208919
NOMO1,gene,0.0021454747980359326,0.001256750850933872,-0.020844173530047853
NONO,gene,0.0023551712815411113,0.018429908211394674,0.013950870271735041
NOP10,gene,0.006220478701328177,0.006739325591095246,0.005218425861172563
NOP14,gene,0.0079793042915326,-0.010810941522463743,0.0008814195020767283
NOP16,gene,0.010474981629848567,-0.016263898708006822,-0.012033461068190929
NOP2,gene,0.02291857215377946,-0.007354345624005251,-0.010027004995617959
NOP56,gene,-0.007335865818283747,0.011101913897150841,0.025805949899189273
NOP58,gene,-0.007757447674545636,0.010431146253374667,0.028370755953651853
NOP9,gene,0.0028063861937290373,-0.007263166795445836,-0.0005858157700240174
NPC1,gene,0.0005025614043888535,0.005439218391561701,-0.012289475033280553
NPC2,gene,0.0010379410602195122,-0.011865846885882887,0.006319984514943191
NPEPL1,gene,0.026336244700710432,0.015532721771746374,0.007281778223193967
NPEPPS,gene,0.0018491725352041742,0.000312242790568624,-0.004068755044905239
NPLOC4,gene,-0.009591964068433614,0.00010026143844370607,-0.022507177938106762
NPM1,gene,-0.0022134576989640835,-0.00512325622356357,0.013310648368907512
NPTN,gene,-0.0021839167054998688,-0.00020722833374889658,0.008908693355592731
NQO1,gene,0.015830252545008406,-0.0007149465003966316,-0.010893455095344043
NR2C2AP,gene,0.00865825008928917,0.035700535973556616,-0.011238043866026112
NRBP1,gene,-0.012245463646636666,-0.0186062371069202,0.002019232671286412
NRDC,gene,0.009250994903637602,0.0008553367750249267,-0.007090146551954977
NRF1,gene,-0.025702329685112924,-0.00401348946755877,0.008439160328104281
NRM,gene,0.009079628213644917,0.010304015433545246,0.004030486064192722
NRP1,gene,-0.0006154466080314126,0.01763074324629435,-0.016609674924707187
NSDHL,gene,0.018527370752689648,0.012798268580290397,-0.018034907238072887
NSF,gene,-0.01950078162094049,-0.014988234072510431,-0.01734878061607232
NSFL1C,gene,-0.00261720847646457,-0.013351504413814053,0.01518905853010703
NSUN2,gene,0.028397725149890012,-0.011975587923009156,0.002320051555353568
NSUN5,gene,-0.009586187355629676,-0.02317281227273585,-0.002860838031307364
NT5C,gene,-0.028257483961814565,-0.009979152784391968,0.01840938238114171
NT5C2,gene,0.01915922239863704,-0.011548829105206587,-0.0017886121928589412
NT5C3A,gene,-0.007171873731786149,-0.01173380075693412,-0.021199310393706972
NT5DC1,gene,-0.013138262136725715,0.0021822593167173466,-0.007578413251009482
NT5DC2,gene,0.02067930104498069,0.0045984640697509585,-0.013265252599963391
NT5E,gene,-0.02039884832081166,-0.00980370306556593,0.00521946600732603
NTHL1,gene,-0.0039133220752551705,0.038355941543311345,0.0005054487145058578
NTPCR,gene,0.020944816097515317,0.007907869771085659,0.01593834369740271
NUB1,gene,-0.01951843002080861,-0.022719408387433148,-0.014744138284325626
NUBP2,gene,-0.011759109922917442,0.025437457149912954,-0.016729517935409777
NUCB1,gene,0.02103529166493154,0.007477114879129727,0.00033769560424159626
NUCB2,gene,0.0039073749187410025,0.017756589770305437,-0.011096312018793996
NUCKS1,gene,0.0019693441764627403,0.013655920841611238,0.006378124448253485
NUDC,gene,0.023031996787586956,-0.014883535146755162,-0.02484264835892586
NUDCD1,gene,0.031396566301811785,-0.0019232700868664046,-0.011363845235431528
NUDCD2,gene,0.0056440404025136426,-0.015868408033984108,-0.0007706034743565095
NUDT1,gene,0.013418465051962758,-0.012191863680675931,-0.01074552762925103
NUDT16,gene,-0.004402169177741157,-0.012137737018370525,-0.0027359514022564334
NUDT16L1,gene,-0.0037287052630239027,-0.015589687398971186,-0.0003239944284378125
NUDT19,gene,0.027240497291846386,0.016736498201894004,-0.00972297224234207
NUDT21,gene,0.017577775583491512,0.00735449707396217,0.008754006480663526
NUDT3,gene,0.0001571187193783834,-0.0009790473093936082,0.001256173475274417
NUDT5,gene,0.011772745126474754,-0.020652676777253628,0.00372229513444979
NUFIP2,gene,0.0225322715700351,-0.004170905850852256,-0.007144967479354866
NUMA1,gene,-0.011616020345470915,-0.02109644803682509,0.03999796508471454
NUMB,gene,0.004350064565489584,0.03399094769472622,-0.010602774886731921
NUP107,gene,0.0004445447962022193,0.029690819799912803,0.017700167177829056
NUP133,gene,-0.003960234909490859,0.03256826206654963,0.015337503302174177
NUP153,gene,0.017578334909939958,0.034410619477615256,-0.0009194699811898568
NUP155,gene,0.013865547132677616,0.026224452320712972,0.005862310314263239
NUP160,gene,-0.0020082831216474543,0.01877312913339721,-0.0006764354095361245
NUP188,gene,-0.006860585445678826,-0.013196585169049743,0.015350231395783282
NUP205,gene,0.009253104602359676,-0.0010548114003808846,0.013944998183637912
NUP210,gene,-0.005176880723108265,-0.017986597025760505,-0.004149410782918249
NUP214,gene,0.007808058879991469,0.014700818885393365,-0.011818085146584561
NUP35,gene,0.007735277991919049,0.025479059472722696,0.019386329285818505
NUP37,gene,0.007282209994138068,0.024956215094647398,-0.0020504063022896094
NUP43,gene,0.004058651072440846,0.019938220126887018,-0.0017803039758856106
NUP50,gene,-0.012420766583257256,-0.0038506685745327094,-0.011107620648082746
NUP54,gene,0.003014391791820037,0.03408415763277133,0.004525077908054092
NUP58,gene,0.001215231190839339,0.023822678405477696,0.0012540641944014418
NUP62,gene,-0.00335943101927209,0.0066836325710665345,0.001897708531329646
NUP85,gene,0.00338673091853837,0.01701526524811721,0.017276135242618985
NUP88,gene,0.01147545868155862,0.02553702486171151,-0.00784033185093883
NUP93,gene,0.017223896878766302,0.01372620485012658,0.016758519005917027
NUP98,gene,0.0051079835139357845,0.02558450103350813,0.008935160839966967
NUTF2,gene,0.018093409877977345,-0.006878812403082503,-0.0031489943929710247
NXF1,gene,0.01625736507389373,0.008554478017803914,-0.004620434151985465
NXN,gene,0.009080580321925371,0.026718919848661916,-0.019913494468277563
OAS2,gene,-0.018780531989946326,-0.02500292260393418,-0.015388631401173355
OAS3,gene,-0.015804084956196753,-0.022219696424486162,-0.029811140870653584
OASL,gene,-0.012848513724393025,-0.014862048553372482,-0.017937249304674146
OAT,gene,0.03630480784725229,0.017088388031234927,-0.010818872709833904
OCIAD1,gene,-0.00507268078418866,-0.006452643906654524,0.0014462285690018833
OCRL,gene,0.002336720099441109,-0.013478804841016491,0.010701661683441083
OGA,gene,-0.015583717954004475,-0.005135303238466309,0.01846300324655689
OGDH,gene,-0.029792180062159532,0.00662001876709342,-0.00031125066798799386
OGFR,gene,0.0016604479527071272,-0.04096615078500015,0.005393187861903758
OGN,gene,-0.026175518348517782,0.01440564837939464,-0.012189719681641611
OGT,gene,-0.0009850124409609064,0.0073944299620647145,0.015718228565706427
OLA1,gene,0.026348598251497504,0.0006774509330282944,-0.010543564519470135
OLFML3,gene,-0.02478983367947552,0.006054317738352827,-0.018830514324958508
OPA1,gene,-0.0012882100757591012,-0.0022046996154324277,0.018226752612703546
OPLAH,gene,0.035753276608923724,-0.0014271496744550666,0.006499967987427388
OPRPN,gene,0.003511203192166871,-0.004658492916096198,0.0007265841526369954
OPTN,gene,-0.025418974088786073,0.003261683702361642,0.006959699815232621
ORM1,gene,0.002319413763312751,0.00959711922463025,-0.01229961317432044
ORM2,gene,-0.00014385313368829323,0.002379489597978243,-0.01595383308483262
OS9,gene,-0.0007711058126351799,-0.0036316530429521426,-0.004607760539226765
OSBP,gene,0.018918696661030694,-0.00026719145601679703,0.004393937451701279
OSBPL11,gene,-0.014808931178214944,-0.007885882226852601,-0.030498741821316094
OSBPL1A,gene,0.014661390425165345,-0.02876454503880422,0.007669480864015009
OSBPL2,gene,0.005736632312122073,0.003590458105798952,0.00933021174429414
