spot_id,X,Y,tile_x_topleft,tile_y_topleft,tile_size
TCGA-05-4245-01A-01-TS1_x9417y4307,9417,4307,9344,4234,146
TCGA-05-4245-01A-01-TS1_x9563y4307,9563,4307,9490,4234,146
TCGA-05-4245-01A-01-TS1_x9709y4307,9709,4307,9636,4234,146
TCGA-05-4245-01A-01-TS1_x9855y4307,9855,4307,9782,4234,146
TCGA-05-4245-01A-01-TS1_x10001y4307,10001,4307,9928,4234,146
TCGA-05-4245-01A-01-TS1_x10147y4307,10147,4307,10074,4234,146
TCGA-05-4245-01A-01-TS1_x10293y4307,10293,4307,10220,4234,146
TCGA-05-4245-01A-01-TS1_x10439y4307,10439,4307,10366,4234,146
TCGA-05-4245-01A-01-TS1_x10585y4307,10585,4307,10512,4234,146
TCGA-05-4245-01A-01-TS1_x10731y4307,10731,4307,10658,4234,146
TCGA-05-4245-01A-01-TS1_x10877y4307,10877,4307,10804,4234,146
TCGA-05-4245-01A-01-TS1_x11023y4307,11023,4307,10950,4234,146
TCGA-05-4245-01A-01-TS1_x11169y4307,11169,4307,11096,4234,146
TCGA-05-4245-01A-01-TS1_x11315y4307,11315,4307,11242,4234,146
TCGA-05-4245-01A-01-TS1_x11461y4307,11461,4307,11388,4234,146
TCGA-05-4245-01A-01-TS1_x11607y4307,11607,4307,11534,4234,146
TCGA-05-4245-01A-01-TS1_x11753y4307,11753,4307,11680,4234,146
TCGA-05-4245-01A-01-TS1_x11899y4307,11899,4307,11826,4234,146
TCGA-05-4245-01A-01-TS1_x12045y4307,12045,4307,11972,4234,146
TCGA-05-4245-01A-01-TS1_x12191y4307,12191,4307,12118,4234,146
TCGA-05-4245-01A-01-TS1_x2847y4453,2847,4453,2774,4380,146
TCGA-05-4245-01A-01-TS1_x2993y4453,2993,4453,2920,4380,146
TCGA-05-4245-01A-01-TS1_x3139y4453,3139,4453,3066,4380,146
TCGA-05-4245-01A-01-TS1_x3285y4453,3285,4453,3212,4380,146
TCGA-05-4245-01A-01-TS1_x3431y4453,3431,4453,3358,4380,146
TCGA-05-4245-01A-01-TS1_x3577y4453,3577,4453,3504,4380,146
TCGA-05-4245-01A-01-TS1_x3723y4453,3723,4453,3650,4380,146
TCGA-05-4245-01A-01-TS1_x3869y4453,3869,4453,3796,4380,146
TCGA-05-4245-01A-01-TS1_x4015y4453,4015,4453,3942,4380,146
TCGA-05-4245-01A-01-TS1_x4161y4453,4161,4453,4088,4380,146
TCGA-05-4245-01A-01-TS1_x4307y4453,4307,4453,4234,4380,146
TCGA-05-4245-01A-01-TS1_x4453y4453,4453,4453,4380,4380,146
TCGA-05-4245-01A-01-TS1_x4599y4453,4599,4453,4526,4380,146
TCGA-05-4245-01A-01-TS1_x4745y4453,4745,4453,4672,4380,146
TCGA-05-4245-01A-01-TS1_x4891y4453,4891,4453,4818,4380,146
TCGA-05-4245-01A-01-TS1_x5037y4453,5037,4453,4964,4380,146
TCGA-05-4245-01A-01-TS1_x5183y4453,5183,4453,5110,4380,146
TCGA-05-4245-01A-01-TS1_x5329y4453,5329,4453,5256,4380,146
TCGA-05-4245-01A-01-TS1_x5475y4453,5475,4453,5402,4380,146
TCGA-05-4245-01A-01-TS1_x5621y4453,5621,4453,5548,4380,146
TCGA-05-4245-01A-01-TS1_x5767y4453,5767,4453,5694,4380,146
TCGA-05-4245-01A-01-TS1_x5913y4453,5913,4453,5840,4380,146
TCGA-05-4245-01A-01-TS1_x6059y4453,6059,4453,5986,4380,146
TCGA-05-4245-01A-01-TS1_x6205y4453,6205,4453,6132,4380,146
TCGA-05-4245-01A-01-TS1_x6351y4453,6351,4453,6278,4380,146
TCGA-05-4245-01A-01-TS1_x6497y4453,6497,4453,6424,4380,146
TCGA-05-4245-01A-01-TS1_x6643y4453,6643,4453,6570,4380,146
TCGA-05-4245-01A-01-TS1_x6789y4453,6789,4453,6716,4380,146
TCGA-05-4245-01A-01-TS1_x6935y4453,6935,4453,6862,4380,146
TCGA-05-4245-01A-01-TS1_x7081y4453,7081,4453,7008,4380,146
TCGA-05-4245-01A-01-TS1_x7227y4453,7227,4453,7154,4380,146
TCGA-05-4245-01A-01-TS1_x7373y4453,7373,4453,7300,4380,146
TCGA-05-4245-01A-01-TS1_x7519y4453,7519,4453,7446,4380,146
TCGA-05-4245-01A-01-TS1_x7665y4453,7665,4453,7592,4380,146
TCGA-05-4245-01A-01-TS1_x7811y4453,7811,4453,7738,4380,146
TCGA-05-4245-01A-01-TS1_x7957y4453,7957,4453,7884,4380,146
TCGA-05-4245-01A-01-TS1_x8103y4453,8103,4453,8030,4380,146
TCGA-05-4245-01A-01-TS1_x8249y4453,8249,4453,8176,4380,146
TCGA-05-4245-01A-01-TS1_x8395y4453,8395,4453,8322,4380,146
TCGA-05-4245-01A-01-TS1_x8541y4453,8541,4453,8468,4380,146
TCGA-05-4245-01A-01-TS1_x8687y4453,8687,4453,8614,4380,146
TCGA-05-4245-01A-01-TS1_x8833y4453,8833,4453,8760,4380,146
TCGA-05-4245-01A-01-TS1_x8979y4453,8979,4453,8906,4380,146
TCGA-05-4245-01A-01-TS1_x9125y4453,9125,4453,9052,4380,146
TCGA-05-4245-01A-01-TS1_x9271y4453,9271,4453,9198,4380,146
TCGA-05-4245-01A-01-TS1_x9417y4453,9417,4453,9344,4380,146
TCGA-05-4245-01A-01-TS1_x9563y4453,9563,4453,9490,4380,146
TCGA-05-4245-01A-01-TS1_x9709y4453,9709,4453,9636,4380,146
TCGA-05-4245-01A-01-TS1_x9855y4453,9855,4453,9782,4380,146
TCGA-05-4245-01A-01-TS1_x10001y4453,10001,4453,9928,4380,146
TCGA-05-4245-01A-01-TS1_x10147y4453,10147,4453,10074,4380,146
TCGA-05-4245-01A-01-TS1_x10293y4453,10293,4453,10220,4380,146
TCGA-05-4245-01A-01-TS1_x10439y4453,10439,4453,10366,4380,146
TCGA-05-4245-01A-01-TS1_x10585y4453,10585,4453,10512,4380,146
TCGA-05-4245-01A-01-TS1_x10731y4453,10731,4453,10658,4380,146
TCGA-05-4245-01A-01-TS1_x10877y4453,10877,4453,10804,4380,146
TCGA-05-4245-01A-01-TS1_x11023y4453,11023,4453,10950,4380,146
TCGA-05-4245-01A-01-TS1_x11169y4453,11169,4453,11096,4380,146
TCGA-05-4245-01A-01-TS1_x11315y4453,11315,4453,11242,4380,146
TCGA-05-4245-01A-01-TS1_x11461y4453,11461,4453,11388,4380,146
TCGA-05-4245-01A-01-TS1_x11607y4453,11607,4453,11534,4380,146
TCGA-05-4245-01A-01-TS1_x11753y4453,11753,4453,11680,4380,146
TCGA-05-4245-01A-01-TS1_x11899y4453,11899,4453,11826,4380,146
TCGA-05-4245-01A-01-TS1_x12045y4453,12045,4453,11972,4380,146
TCGA-05-4245-01A-01-TS1_x12191y4453,12191,4453,12118,4380,146
TCGA-05-4245-01A-01-TS1_x2701y4599,2701,4599,2628,4526,146
TCGA-05-4245-01A-01-TS1_x2847y4599,2847,4599,2774,4526,146
TCGA-05-4245-01A-01-TS1_x2993y4599,2993,4599,2920,4526,146
TCGA-05-4245-01A-01-TS1_x3139y4599,3139,4599,3066,4526,146
TCGA-05-4245-01A-01-TS1_x3285y4599,3285,4599,3212,4526,146
TCGA-05-4245-01A-01-TS1_x3431y4599,3431,4599,3358,4526,146
TCGA-05-4245-01A-01-TS1_x3577y4599,3577,4599,3504,4526,146
TCGA-05-4245-01A-01-TS1_x3723y4599,3723,4599,3650,4526,146
TCGA-05-4245-01A-01-TS1_x3869y4599,3869,4599,3796,4526,146
TCGA-05-4245-01A-01-TS1_x4015y4599,4015,4599,3942,4526,146
TCGA-05-4245-01A-01-TS1_x4161y4599,4161,4599,4088,4526,146
TCGA-05-4245-01A-01-TS1_x4307y4599,4307,4599,4234,4526,146
TCGA-05-4245-01A-01-TS1_x4453y4599,4453,4599,4380,4526,146
TCGA-05-4245-01A-01-TS1_x4599y4599,4599,4599,4526,4526,146
TCGA-05-4245-01A-01-TS1_x4745y4599,4745,4599,4672,4526,146
TCGA-05-4245-01A-01-TS1_x4891y4599,4891,4599,4818,4526,146
TCGA-05-4245-01A-01-TS1_x5037y4599,5037,4599,4964,4526,146
TCGA-05-4245-01A-01-TS1_x5183y4599,5183,4599,5110,4526,146
TCGA-05-4245-01A-01-TS1_x5329y4599,5329,4599,5256,4526,146
TCGA-05-4245-01A-01-TS1_x5475y4599,5475,4599,5402,4526,146
TCGA-05-4245-01A-01-TS1_x5621y4599,5621,4599,5548,4526,146
TCGA-05-4245-01A-01-TS1_x5767y4599,5767,4599,5694,4526,146
TCGA-05-4245-01A-01-TS1_x5913y4599,5913,4599,5840,4526,146
TCGA-05-4245-01A-01-TS1_x6059y4599,6059,4599,5986,4526,146
TCGA-05-4245-01A-01-TS1_x6205y4599,6205,4599,6132,4526,146
TCGA-05-4245-01A-01-TS1_x6351y4599,6351,4599,6278,4526,146
TCGA-05-4245-01A-01-TS1_x6497y4599,6497,4599,6424,4526,146
TCGA-05-4245-01A-01-TS1_x6643y4599,6643,4599,6570,4526,146
TCGA-05-4245-01A-01-TS1_x6789y4599,6789,4599,6716,4526,146
TCGA-05-4245-01A-01-TS1_x6935y4599,6935,4599,6862,4526,146
TCGA-05-4245-01A-01-TS1_x7081y4599,7081,4599,7008,4526,146
TCGA-05-4245-01A-01-TS1_x7227y4599,7227,4599,7154,4526,146
TCGA-05-4245-01A-01-TS1_x7373y4599,7373,4599,7300,4526,146
TCGA-05-4245-01A-01-TS1_x7519y4599,7519,4599,7446,4526,146
TCGA-05-4245-01A-01-TS1_x7665y4599,7665,4599,7592,4526,146
TCGA-05-4245-01A-01-TS1_x7811y4599,7811,4599,7738,4526,146
TCGA-05-4245-01A-01-TS1_x7957y4599,7957,4599,7884,4526,146
TCGA-05-4245-01A-01-TS1_x8103y4599,8103,4599,8030,4526,146
TCGA-05-4245-01A-01-TS1_x8249y4599,8249,4599,8176,4526,146
TCGA-05-4245-01A-01-TS1_x8395y4599,8395,4599,8322,4526,146
TCGA-05-4245-01A-01-TS1_x8541y4599,8541,4599,8468,4526,146
TCGA-05-4245-01A-01-TS1_x8687y4599,8687,4599,8614,4526,146
TCGA-05-4245-01A-01-TS1_x8833y4599,8833,4599,8760,4526,146
TCGA-05-4245-01A-01-TS1_x8979y4599,8979,4599,8906,4526,146
TCGA-05-4245-01A-01-TS1_x9125y4599,9125,4599,9052,4526,146
TCGA-05-4245-01A-01-TS1_x9271y4599,9271,4599,9198,4526,146
TCGA-05-4245-01A-01-TS1_x9417y4599,9417,4599,9344,4526,146
TCGA-05-4245-01A-01-TS1_x9563y4599,9563,4599,9490,4526,146
TCGA-05-4245-01A-01-TS1_x9709y4599,9709,4599,9636,4526,146
TCGA-05-4245-01A-01-TS1_x9855y4599,9855,4599,9782,4526,146
TCGA-05-4245-01A-01-TS1_x10001y4599,10001,4599,9928,4526,146
TCGA-05-4245-01A-01-TS1_x10147y4599,10147,4599,10074,4526,146
TCGA-05-4245-01A-01-TS1_x10293y4599,10293,4599,10220,4526,146
TCGA-05-4245-01A-01-TS1_x10439y4599,10439,4599,10366,4526,146
TCGA-05-4245-01A-01-TS1_x10585y4599,10585,4599,10512,4526,146
TCGA-05-4245-01A-01-TS1_x10731y4599,10731,4599,10658,4526,146
TCGA-05-4245-01A-01-TS1_x10877y4599,10877,4599,10804,4526,146
TCGA-05-4245-01A-01-TS1_x11023y4599,11023,4599,10950,4526,146
TCGA-05-4245-01A-01-TS1_x11169y4599,11169,4599,11096,4526,146
TCGA-05-4245-01A-01-TS1_x11315y4599,11315,4599,11242,4526,146
TCGA-05-4245-01A-01-TS1_x11461y4599,11461,4599,11388,4526,146
TCGA-05-4245-01A-01-TS1_x11607y4599,11607,4599,11534,4526,146
TCGA-05-4245-01A-01-TS1_x11753y4599,11753,4599,11680,4526,146
TCGA-05-4245-01A-01-TS1_x11899y4599,11899,4599,11826,4526,146
TCGA-05-4245-01A-01-TS1_x12045y4599,12045,4599,11972,4526,146
TCGA-05-4245-01A-01-TS1_x12191y4599,12191,4599,12118,4526,146
TCGA-05-4245-01A-01-TS1_x2555y4745,2555,4745,2482,4672,146
TCGA-05-4245-01A-01-TS1_x2701y4745,2701,4745,2628,4672,146
TCGA-05-4245-01A-01-TS1_x2847y4745,2847,4745,2774,4672,146
TCGA-05-4245-01A-01-TS1_x2993y4745,2993,4745,2920,4672,146
TCGA-05-4245-01A-01-TS1_x3139y4745,3139,4745,3066,4672,146
TCGA-05-4245-01A-01-TS1_x3285y4745,3285,4745,3212,4672,146
TCGA-05-4245-01A-01-TS1_x3431y4745,3431,4745,3358,4672,146
TCGA-05-4245-01A-01-TS1_x3577y4745,3577,4745,3504,4672,146
TCGA-05-4245-01A-01-TS1_x3723y4745,3723,4745,3650,4672,146
TCGA-05-4245-01A-01-TS1_x3869y4745,3869,4745,3796,4672,146
TCGA-05-4245-01A-01-TS1_x4015y4745,4015,4745,3942,4672,146
TCGA-05-4245-01A-01-TS1_x4161y4745,4161,4745,4088,4672,146
TCGA-05-4245-01A-01-TS1_x4307y4745,4307,4745,4234,4672,146
TCGA-05-4245-01A-01-TS1_x4453y4745,4453,4745,4380,4672,146
TCGA-05-4245-01A-01-TS1_x4599y4745,4599,4745,4526,4672,146
TCGA-05-4245-01A-01-TS1_x4745y4745,4745,4745,4672,4672,146
TCGA-05-4245-01A-01-TS1_x4891y4745,4891,4745,4818,4672,146
TCGA-05-4245-01A-01-TS1_x5037y4745,5037,4745,4964,4672,146
TCGA-05-4245-01A-01-TS1_x5183y4745,5183,4745,5110,4672,146
TCGA-05-4245-01A-01-TS1_x5475y4745,5475,4745,5402,4672,146
TCGA-05-4245-01A-01-TS1_x5621y4745,5621,4745,5548,4672,146
TCGA-05-4245-01A-01-TS1_x5767y4745,5767,4745,5694,4672,146
TCGA-05-4245-01A-01-TS1_x5913y4745,5913,4745,5840,4672,146
TCGA-05-4245-01A-01-TS1_x6059y4745,6059,4745,5986,4672,146
TCGA-05-4245-01A-01-TS1_x6205y4745,6205,4745,6132,4672,146
TCGA-05-4245-01A-01-TS1_x6351y4745,6351,4745,6278,4672,146
TCGA-05-4245-01A-01-TS1_x6497y4745,6497,4745,6424,4672,146
TCGA-05-4245-01A-01-TS1_x6643y4745,6643,4745,6570,4672,146
TCGA-05-4245-01A-01-TS1_x6789y4745,6789,4745,6716,4672,146
TCGA-05-4245-01A-01-TS1_x6935y4745,6935,4745,6862,4672,146
TCGA-05-4245-01A-01-TS1_x7081y4745,7081,4745,7008,4672,146
TCGA-05-4245-01A-01-TS1_x7227y4745,7227,4745,7154,4672,146
TCGA-05-4245-01A-01-TS1_x7373y4745,7373,4745,7300,4672,146
TCGA-05-4245-01A-01-TS1_x7519y4745,7519,4745,7446,4672,146
TCGA-05-4245-01A-01-TS1_x7665y4745,7665,4745,7592,4672,146
TCGA-05-4245-01A-01-TS1_x7811y4745,7811,4745,7738,4672,146
TCGA-05-4245-01A-01-TS1_x7957y4745,7957,4745,7884,4672,146
TCGA-05-4245-01A-01-TS1_x8103y4745,8103,4745,8030,4672,146
TCGA-05-4245-01A-01-TS1_x8249y4745,8249,4745,8176,4672,146
TCGA-05-4245-01A-01-TS1_x8395y4745,8395,4745,8322,4672,146
TCGA-05-4245-01A-01-TS1_x8541y4745,8541,4745,8468,4672,146
TCGA-05-4245-01A-01-TS1_x8687y4745,8687,4745,8614,4672,146
TCGA-05-4245-01A-01-TS1_x8833y4745,8833,4745,8760,4672,146
TCGA-05-4245-01A-01-TS1_x8979y4745,8979,4745,8906,4672,146
TCGA-05-4245-01A-01-TS1_x9125y4745,9125,4745,9052,4672,146
TCGA-05-4245-01A-01-TS1_x9271y4745,9271,4745,9198,4672,146
TCGA-05-4245-01A-01-TS1_x9417y4745,9417,4745,9344,4672,146
TCGA-05-4245-01A-01-TS1_x9563y4745,9563,4745,9490,4672,146
TCGA-05-4245-01A-01-TS1_x9709y4745,9709,4745,9636,4672,146
TCGA-05-4245-01A-01-TS1_x9855y4745,9855,4745,9782,4672,146
TCGA-05-4245-01A-01-TS1_x10001y4745,10001,4745,9928,4672,146
TCGA-05-4245-01A-01-TS1_x10147y4745,10147,4745,10074,4672,146
TCGA-05-4245-01A-01-TS1_x10293y4745,10293,4745,10220,4672,146
TCGA-05-4245-01A-01-TS1_x10439y4745,10439,4745,10366,4672,146
TCGA-05-4245-01A-01-TS1_x10585y4745,10585,4745,10512,4672,146
TCGA-05-4245-01A-01-TS1_x10731y4745,10731,4745,10658,4672,146
TCGA-05-4245-01A-01-TS1_x10877y4745,10877,4745,10804,4672,146
TCGA-05-4245-01A-01-TS1_x11023y4745,11023,4745,10950,4672,146
TCGA-05-4245-01A-01-TS1_x11169y4745,11169,4745,11096,4672,146
TCGA-05-4245-01A-01-TS1_x11315y4745,11315,4745,11242,4672,146
TCGA-05-4245-01A-01-TS1_x11461y4745,11461,4745,11388,4672,146
TCGA-05-4245-01A-01-TS1_x11607y4745,11607,4745,11534,4672,146
TCGA-05-4245-01A-01-TS1_x11753y4745,11753,4745,11680,4672,146
TCGA-05-4245-01A-01-TS1_x11899y4745,11899,4745,11826,4672,146
TCGA-05-4245-01A-01-TS1_x12045y4745,12045,4745,11972,4672,146
TCGA-05-4245-01A-01-TS1_x12191y4745,12191,4745,12118,4672,146
TCGA-05-4245-01A-01-TS1_x2555y4891,2555,4891,2482,4818,146
TCGA-05-4245-01A-01-TS1_x2701y4891,2701,4891,2628,4818,146
TCGA-05-4245-01A-01-TS1_x2847y4891,2847,4891,2774,4818,146
TCGA-05-4245-01A-01-TS1_x2993y4891,2993,4891,2920,4818,146
TCGA-05-4245-01A-01-TS1_x3139y4891,3139,4891,3066,4818,146
TCGA-05-4245-01A-01-TS1_x3285y4891,3285,4891,3212,4818,146
TCGA-05-4245-01A-01-TS1_x3431y4891,3431,4891,3358,4818,146
TCGA-05-4245-01A-01-TS1_x3577y4891,3577,4891,3504,4818,146
TCGA-05-4245-01A-01-TS1_x3723y4891,3723,4891,3650,4818,146
TCGA-05-4245-01A-01-TS1_x3869y4891,3869,4891,3796,4818,146
TCGA-05-4245-01A-01-TS1_x4015y4891,4015,4891,3942,4818,146
TCGA-05-4245-01A-01-TS1_x4161y4891,4161,4891,4088,4818,146
TCGA-05-4245-01A-01-TS1_x4307y4891,4307,4891,4234,4818,146
TCGA-05-4245-01A-01-TS1_x4453y4891,4453,4891,4380,4818,146
TCGA-05-4245-01A-01-TS1_x4599y4891,4599,4891,4526,4818,146
TCGA-05-4245-01A-01-TS1_x4745y4891,4745,4891,4672,4818,146
TCGA-05-4245-01A-01-TS1_x4891y4891,4891,4891,4818,4818,146
TCGA-05-4245-01A-01-TS1_x5329y4891,5329,4891,5256,4818,146
TCGA-05-4245-01A-01-TS1_x5475y4891,5475,4891,5402,4818,146
TCGA-05-4245-01A-01-TS1_x5621y4891,5621,4891,5548,4818,146
TCGA-05-4245-01A-01-TS1_x5767y4891,5767,4891,5694,4818,146
TCGA-05-4245-01A-01-TS1_x5913y4891,5913,4891,5840,4818,146
TCGA-05-4245-01A-01-TS1_x6059y4891,6059,4891,5986,4818,146
TCGA-05-4245-01A-01-TS1_x6205y4891,6205,4891,6132,4818,146
TCGA-05-4245-01A-01-TS1_x6351y4891,6351,4891,6278,4818,146
TCGA-05-4245-01A-01-TS1_x6497y4891,6497,4891,6424,4818,146
TCGA-05-4245-01A-01-TS1_x6643y4891,6643,4891,6570,4818,146
TCGA-05-4245-01A-01-TS1_x6789y4891,6789,4891,6716,4818,146
TCGA-05-4245-01A-01-TS1_x6935y4891,6935,4891,6862,4818,146
TCGA-05-4245-01A-01-TS1_x7081y4891,7081,4891,7008,4818,146
TCGA-05-4245-01A-01-TS1_x7227y4891,7227,4891,7154,4818,146
TCGA-05-4245-01A-01-TS1_x7373y4891,7373,4891,7300,4818,146
TCGA-05-4245-01A-01-TS1_x7519y4891,7519,4891,7446,4818,146
TCGA-05-4245-01A-01-TS1_x7665y4891,7665,4891,7592,4818,146
TCGA-05-4245-01A-01-TS1_x7811y4891,7811,4891,7738,4818,146
TCGA-05-4245-01A-01-TS1_x7957y4891,7957,4891,7884,4818,146
TCGA-05-4245-01A-01-TS1_x8103y4891,8103,4891,8030,4818,146
TCGA-05-4245-01A-01-TS1_x8249y4891,8249,4891,8176,4818,146
TCGA-05-4245-01A-01-TS1_x8395y4891,8395,4891,8322,4818,146
TCGA-05-4245-01A-01-TS1_x8541y4891,8541,4891,8468,4818,146
TCGA-05-4245-01A-01-TS1_x8687y4891,8687,4891,8614,4818,146
TCGA-05-4245-01A-01-TS1_x8833y4891,8833,4891,8760,4818,146
TCGA-05-4245-01A-01-TS1_x8979y4891,8979,4891,8906,4818,146
TCGA-05-4245-01A-01-TS1_x9125y4891,9125,4891,9052,4818,146
TCGA-05-4245-01A-01-TS1_x9271y4891,9271,4891,9198,4818,146
TCGA-05-4245-01A-01-TS1_x9417y4891,9417,4891,9344,4818,146
TCGA-05-4245-01A-01-TS1_x9563y4891,9563,4891,9490,4818,146
TCGA-05-4245-01A-01-TS1_x9709y4891,9709,4891,9636,4818,146
TCGA-05-4245-01A-01-TS1_x9855y4891,9855,4891,9782,4818,146
TCGA-05-4245-01A-01-TS1_x10001y4891,10001,4891,9928,4818,146
TCGA-05-4245-01A-01-TS1_x10147y4891,10147,4891,10074,4818,146
TCGA-05-4245-01A-01-TS1_x10293y4891,10293,4891,10220,4818,146
TCGA-05-4245-01A-01-TS1_x10439y4891,10439,4891,10366,4818,146
TCGA-05-4245-01A-01-TS1_x10585y4891,10585,4891,10512,4818,146
TCGA-05-4245-01A-01-TS1_x10731y4891,10731,4891,10658,4818,146
TCGA-05-4245-01A-01-TS1_x10877y4891,10877,4891,10804,4818,146
TCGA-05-4245-01A-01-TS1_x11023y4891,11023,4891,10950,4818,146
TCGA-05-4245-01A-01-TS1_x11169y4891,11169,4891,11096,4818,146
TCGA-05-4245-01A-01-TS1_x11315y4891,11315,4891,11242,4818,146
TCGA-05-4245-01A-01-TS1_x11461y4891,11461,4891,11388,4818,146
TCGA-05-4245-01A-01-TS1_x11607y4891,11607,4891,11534,4818,146
TCGA-05-4245-01A-01-TS1_x11753y4891,11753,4891,11680,4818,146
TCGA-05-4245-01A-01-TS1_x11899y4891,11899,4891,11826,4818,146
TCGA-05-4245-01A-01-TS1_x12045y4891,12045,4891,11972,4818,146
TCGA-05-4245-01A-01-TS1_x12191y4891,12191,4891,12118,4818,146
TCGA-05-4245-01A-01-TS1_x2409y5037,2409,5037,2336,4964,146
TCGA-05-4245-01A-01-TS1_x2555y5037,2555,5037,2482,4964,146
TCGA-05-4245-01A-01-TS1_x2701y5037,2701,5037,2628,4964,146
TCGA-05-4245-01A-01-TS1_x2847y5037,2847,5037,2774,4964,146
TCGA-05-4245-01A-01-TS1_x2993y5037,2993,5037,2920,4964,146
TCGA-05-4245-01A-01-TS1_x3139y5037,3139,5037,3066,4964,146
TCGA-05-4245-01A-01-TS1_x3285y5037,3285,5037,3212,4964,146
TCGA-05-4245-01A-01-TS1_x3431y5037,3431,5037,3358,4964,146
TCGA-05-4245-01A-01-TS1_x3577y5037,3577,5037,3504,4964,146
TCGA-05-4245-01A-01-TS1_x3723y5037,3723,5037,3650,4964,146
TCGA-05-4245-01A-01-TS1_x3869y5037,3869,5037,3796,4964,146
TCGA-05-4245-01A-01-TS1_x4015y5037,4015,5037,3942,4964,146
TCGA-05-4245-01A-01-TS1_x4161y5037,4161,5037,4088,4964,146
TCGA-05-4245-01A-01-TS1_x4307y5037,4307,5037,4234,4964,146
TCGA-05-4245-01A-01-TS1_x4453y5037,4453,5037,4380,4964,146
TCGA-05-4245-01A-01-TS1_x4599y5037,4599,5037,4526,4964,146
TCGA-05-4245-01A-01-TS1_x4745y5037,4745,5037,4672,4964,146
TCGA-05-4245-01A-01-TS1_x4891y5037,4891,5037,4818,4964,146
TCGA-05-4245-01A-01-TS1_x5037y5037,5037,5037,4964,4964,146
TCGA-05-4245-01A-01-TS1_x5183y5037,5183,5037,5110,4964,146
TCGA-05-4245-01A-01-TS1_x5329y5037,5329,5037,5256,4964,146
TCGA-05-4245-01A-01-TS1_x5475y5037,5475,5037,5402,4964,146
TCGA-05-4245-01A-01-TS1_x5621y5037,5621,5037,5548,4964,146
TCGA-05-4245-01A-01-TS1_x5767y5037,5767,5037,5694,4964,146
TCGA-05-4245-01A-01-TS1_x5913y5037,5913,5037,5840,4964,146
TCGA-05-4245-01A-01-TS1_x6059y5037,6059,5037,5986,4964,146
TCGA-05-4245-01A-01-TS1_x6205y5037,6205,5037,6132,4964,146
TCGA-05-4245-01A-01-TS1_x6351y5037,6351,5037,6278,4964,146
TCGA-05-4245-01A-01-TS1_x6497y5037,6497,5037,6424,4964,146
TCGA-05-4245-01A-01-TS1_x6643y5037,6643,5037,6570,4964,146
TCGA-05-4245-01A-01-TS1_x6789y5037,6789,5037,6716,4964,146
TCGA-05-4245-01A-01-TS1_x6935y5037,6935,5037,6862,4964,146
TCGA-05-4245-01A-01-TS1_x7081y5037,7081,5037,7008,4964,146
TCGA-05-4245-01A-01-TS1_x7227y5037,7227,5037,7154,4964,146
TCGA-05-4245-01A-01-TS1_x7373y5037,7373,5037,7300,4964,146
TCGA-05-4245-01A-01-TS1_x7519y5037,7519,5037,7446,4964,146
TCGA-05-4245-01A-01-TS1_x7665y5037,7665,5037,7592,4964,146
TCGA-05-4245-01A-01-TS1_x7811y5037,7811,5037,7738,4964,146
TCGA-05-4245-01A-01-TS1_x7957y5037,7957,5037,7884,4964,146
TCGA-05-4245-01A-01-TS1_x8103y5037,8103,5037,8030,4964,146
TCGA-05-4245-01A-01-TS1_x8249y5037,8249,5037,8176,4964,146
TCGA-05-4245-01A-01-TS1_x8395y5037,8395,5037,8322,4964,146
TCGA-05-4245-01A-01-TS1_x8541y5037,8541,5037,8468,4964,146
TCGA-05-4245-01A-01-TS1_x8687y5037,8687,5037,8614,4964,146
TCGA-05-4245-01A-01-TS1_x8833y5037,8833,5037,8760,4964,146
TCGA-05-4245-01A-01-TS1_x8979y5037,8979,5037,8906,4964,146
TCGA-05-4245-01A-01-TS1_x9125y5037,9125,5037,9052,4964,146
TCGA-05-4245-01A-01-TS1_x9271y5037,9271,5037,9198,4964,146
TCGA-05-4245-01A-01-TS1_x9417y5037,9417,5037,9344,4964,146
TCGA-05-4245-01A-01-TS1_x9563y5037,9563,5037,9490,4964,146
TCGA-05-4245-01A-01-TS1_x9709y5037,9709,5037,9636,4964,146
TCGA-05-4245-01A-01-TS1_x9855y5037,9855,5037,9782,4964,146
TCGA-05-4245-01A-01-TS1_x10001y5037,10001,5037,9928,4964,146
TCGA-05-4245-01A-01-TS1_x10147y5037,10147,5037,10074,4964,146
TCGA-05-4245-01A-01-TS1_x10293y5037,10293,5037,10220,4964,146
TCGA-05-4245-01A-01-TS1_x10439y5037,10439,5037,10366,4964,146
TCGA-05-4245-01A-01-TS1_x10585y5037,10585,5037,10512,4964,146
TCGA-05-4245-01A-01-TS1_x10731y5037,10731,5037,10658,4964,146
TCGA-05-4245-01A-01-TS1_x10877y5037,10877,5037,10804,4964,146
TCGA-05-4245-01A-01-TS1_x11023y5037,11023,5037,10950,4964,146
TCGA-05-4245-01A-01-TS1_x11169y5037,11169,5037,11096,4964,146
TCGA-05-4245-01A-01-TS1_x11315y5037,11315,5037,11242,4964,146
TCGA-05-4245-01A-01-TS1_x11461y5037,11461,5037,11388,4964,146
TCGA-05-4245-01A-01-TS1_x11607y5037,11607,5037,11534,4964,146
TCGA-05-4245-01A-01-TS1_x11753y5037,11753,5037,11680,4964,146
TCGA-05-4245-01A-01-TS1_x11899y5037,11899,5037,11826,4964,146
TCGA-05-4245-01A-01-TS1_x12045y5037,12045,5037,11972,4964,146
