res,cluster,cluster_rank,grid_index,grid_row,grid_col,slide,spot_id,x,y,dist_to_centroid
224,Fibro_adventitial,3,16,1,6,4245-TS1,TCGA-05-4245-01A-01-TS1_x4368y5712,4368,5712,11.555041313171387
224,Fibro_adventitial,3,17,1,7,4245-BS1,TCGA-05-4245-01A-01-BS1_x5488y11312,5488,11312,11.565866470336914
224,Fibro_adventitial,3,18,1,8,4245-TS1,TCGA-05-4245-01A-01-TS1_x7280y3024,7280,3024,11.575675010681152
224,Fibro_adventitial,3,19,1,9,4245-TS1,TCGA-05-4245-01A-01-TS1_x5040y6160,5040,6160,11.581009864807129
224,Fibro_adventitial,3,20,2,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x17136y2576,17136,2576,11.58203411102295
224,Fibro_adventitial,3,21,2,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x21616y9296,21616,9296,11.611406326293945
224,Fibro_adventitial,3,22,2,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x4144y11984,4144,11984,11.682598114013672
224,Fibro_adventitial,3,23,2,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x29232y10192,29232,10192,11.7086763381958
224,Fibro_adventitial,3,24,2,4,4245-BS1,TCGA-05-4245-01A-01-BS1_x6832y9744,6832,9744,11.710187911987305
224,Fibro_adventitial,3,25,2,5,4245-BS1,TCGA-05-4245-01A-01-BS1_x5264y6832,5264,6832,11.722447395324707
224,Fibro_adventitial,3,26,2,6,4245-BS1,TCGA-05-4245-01A-01-BS1_x4592y11088,4592,11088,11.731277465820312
224,Fibro_adventitial,3,27,2,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x26768y16464,26768,16464,11.75906753540039
224,Fibro_adventitial,3,28,2,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x17584y5040,17584,5040,11.768394470214844
224,Fibro_adventitial,3,29,2,9,4245-BS1,TCGA-05-4245-01A-01-BS1_x7280y7728,7280,7728,11.798723220825195
224,Fibro_adventitial,3,30,3,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x7056y8400,7056,8400,11.812028884887695
224,Fibro_adventitial,3,31,3,1,4245-TS1,TCGA-05-4245-01A-01-TS1_x7280y4592,7280,4592,11.82055377960205
224,Fibro_adventitial,3,32,3,2,4245-BS1,TCGA-05-4245-01A-01-BS1_x5488y9520,5488,9520,11.869096755981445
224,Fibro_adventitial,3,33,3,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x32592y14000,32592,14000,11.891565322875977
224,Fibro_adventitial,3,34,3,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x19824y9744,19824,9744,11.920854568481445
224,Fibro_adventitial,3,35,3,5,4245-BS1,TCGA-05-4245-01A-01-BS1_x9520y10864,9520,10864,11.93192195892334
224,Fibro_adventitial,3,36,3,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x29904y4592,29904,4592,11.943031311035156
224,Fibro_adventitial,3,37,3,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x16464y14224,16464,14224,11.94926929473877
224,Fibro_adventitial,3,38,3,8,4245-TS1,TCGA-05-4245-01A-01-TS1_x5488y10640,5488,10640,11.95954418182373
224,Fibro_adventitial,3,39,3,9,4245-BS1,TCGA-05-4245-01A-01-BS1_x11088y11088,11088,11088,11.9725341796875
224,Fibro_adventitial,3,40,4,0,4245-TS1,TCGA-05-4245-01A-01-TS1_x3472y9520,3472,9520,12.009936332702637
224,Fibro_adventitial,3,41,4,1,4245-TS1,TCGA-05-4245-01A-01-TS1_x7504y5040,7504,5040,12.020733833312988
224,Fibro_adventitial,3,42,4,2,4245-BS1,TCGA-05-4245-01A-01-BS1_x6832y5712,6832,5712,12.023409843444824
224,Fibro_adventitial,3,43,4,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x17360y4816,17360,4816,12.042262077331543
224,Fibro_adventitial,3,44,4,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x18928y8400,18928,8400,12.05968952178955
224,Fibro_adventitial,3,45,4,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x7728y19376,7728,19376,12.070515632629395
224,Fibro_adventitial,3,46,4,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x11312y1680,11312,1680,12.07426643371582
224,Fibro_adventitial,3,47,4,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x6608y17584,6608,17584,12.107908248901367
224,Fibro_adventitial,3,48,4,8,4245-BS1,TCGA-05-4245-01A-01-BS1_x6384y7056,6384,7056,12.125249862670898
224,Fibro_adventitial,3,49,4,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x6384y9296,6384,9296,12.134437561035156
224,Fibro_adventitial,3,50,5,0,4245-BS1,TCGA-05-4245-01A-01-BS1_x6832y7728,6832,7728,12.15499496459961
224,Fibro_adventitial,3,51,5,1,4245-BS1,TCGA-05-4245-01A-01-BS1_x10640y7952,10640,7952,12.159672737121582
224,Fibro_adventitial,3,52,5,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x5040y4592,5040,4592,12.161215782165527
224,Fibro_adventitial,3,53,5,3,4245-BS1,TCGA-05-4245-01A-01-BS1_x9744y6384,9744,6384,12.164746284484863
224,Fibro_adventitial,3,54,5,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x27664y3920,27664,3920,12.169218063354492
224,Fibro_adventitial,3,55,5,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x18928y5712,18928,5712,12.17103385925293
224,Fibro_adventitial,3,56,5,6,4245-BS1,TCGA-05-4245-01A-01-BS1_x6384y4816,6384,4816,12.17634105682373
224,Fibro_adventitial,3,57,5,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x31024y5936,31024,5936,12.178701400756836
224,Fibro_adventitial,3,58,5,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x22512y17584,22512,17584,12.179465293884277
224,Fibro_adventitial,3,59,5,9,4245-BS1,TCGA-05-4245-01A-01-BS1_x8848y11984,8848,11984,12.181209564208984
224,Fibro_adventitial,3,60,6,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x16464y1680,16464,1680,12.182979583740234
224,Fibro_adventitial,3,61,6,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x5264y10864,5264,10864,12.187148094177246
224,Fibro_adventitial,3,62,6,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x4816y8400,4816,8400,12.189497947692871
224,Fibro_adventitial,3,63,6,3,4245-BS1,TCGA-05-4245-01A-01-BS1_x6160y8848,6160,8848,12.194226264953613
224,Fibro_adventitial,3,64,6,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x22736y8848,22736,8848,12.217503547668457
224,Fibro_adventitial,3,65,6,5,4245-TS1,TCGA-05-4245-01A-01-TS1_x6608y4144,6608,4144,12.217528343200684
224,Fibro_adventitial,3,66,6,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x13552y1232,13552,1232,12.243670463562012
224,Fibro_adventitial,3,67,6,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x3920y18480,3920,18480,12.253350257873535
224,Fibro_adventitial,3,68,6,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x28112y4816,28112,4816,12.254663467407227
224,Fibro_adventitial,3,69,6,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x6160y1904,6160,1904,12.278061866760254
224,Fibro_adventitial,3,70,7,0,4245-BS1,TCGA-05-4245-01A-01-BS1_x8400y11312,8400,11312,12.286993026733398
224,Fibro_adventitial,3,71,7,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x21168y5936,21168,5936,12.306706428527832
224,Fibro_adventitial,3,72,7,2,4245-TS1,TCGA-05-4245-01A-01-TS1_x11536y7056,11536,7056,12.319594383239746
224,Fibro_adventitial,3,73,7,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x27888y4144,27888,4144,12.325565338134766
224,Fibro_adventitial,3,74,7,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x6832y2128,6832,2128,12.341846466064453
224,Fibro_adventitial,3,75,7,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x15568y4816,15568,4816,12.34588623046875
224,Fibro_adventitial,3,76,7,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x25648y5488,25648,5488,12.376814842224121
224,Fibro_adventitial,3,77,7,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x21168y1232,21168,1232,12.380677223205566
224,Fibro_adventitial,3,78,7,8,4245-BS1,TCGA-05-4245-01A-01-BS1_x5040y9744,5040,9744,12.382095336914062
224,Fibro_adventitial,3,79,7,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x7056y7728,7056,7728,12.387772560119629
224,Fibro_adventitial,3,80,8,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x26768y16912,26768,16912,12.388863563537598
224,Fibro_adventitial,3,81,8,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x14896y17360,14896,17360,12.39432144165039
224,Fibro_adventitial,3,82,8,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x20496y2352,20496,2352,12.395746231079102
224,Fibro_adventitial,3,83,8,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x22736y16912,22736,16912,12.402917861938477
224,Fibro_adventitial,3,84,8,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x6384y9072,6384,9072,12.41162109375
224,Fibro_adventitial,3,85,8,5,4245-TS1,TCGA-05-4245-01A-01-TS1_x6608y4368,6608,4368,12.418182373046875
224,Fibro_adventitial,3,86,8,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x11536y13104,11536,13104,12.418747901916504
224,Fibro_adventitial,3,87,8,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x31024y6160,31024,6160,12.419599533081055
224,Fibro_adventitial,3,88,8,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x18928y14000,18928,14000,12.426794052124023
224,Fibro_adventitial,3,89,8,9,4245-TS1,TCGA-05-4245-01A-01-TS1_x8400y4816,8400,4816,12.442477226257324
224,Fibro_adventitial,3,90,9,0,4245-BS1,TCGA-05-4245-01A-01-BS1_x12432y12208,12432,12208,12.462230682373047
224,Fibro_adventitial,3,91,9,1,4245-BS1,TCGA-05-4245-01A-01-BS1_x5712y6832,5712,6832,12.462422370910645
224,Fibro_adventitial,3,92,9,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x18704y9744,18704,9744,12.47253131866455
224,Fibro_adventitial,3,93,9,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x9072y16240,9072,16240,12.486905097961426
224,Fibro_adventitial,3,94,9,4,4245-TS1,TCGA-05-4245-01A-01-TS1_x6384y4368,6384,4368,12.49687385559082
224,Fibro_adventitial,3,95,9,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x13104y15792,13104,15792,12.50131607055664
224,Fibro_adventitial,3,96,9,6,4245-BS1,TCGA-05-4245-01A-01-BS1_x5488y12656,5488,12656,12.506166458129883
224,Fibro_adventitial,3,97,9,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x14224y5712,14224,5712,12.524757385253906
224,Fibro_adventitial,3,98,9,8,4245-BS1,TCGA-05-4245-01A-01-BS1_x9296y11760,9296,11760,12.543987274169922
224,Fibro_adventitial,3,99,9,9,4245-TS1,TCGA-05-4245-01A-01-TS1_x11088y2128,11088,2128,12.550273895263672
224,Muscle_smooth_syst_arterial,4,0,0,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x17808y14896,17808,14896,11.179091453552246
224,Muscle_smooth_syst_arterial,4,1,0,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x24304y15120,24304,15120,11.280001640319824
224,Muscle_smooth_syst_arterial,4,2,0,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x18032y13552,18032,13552,11.405146598815918
224,Muscle_smooth_syst_arterial,4,3,0,3,4245-BS1,TCGA-05-4245-01A-01-BS1_x9296y12656,9296,12656,11.427163124084473
224,Muscle_smooth_syst_arterial,4,4,0,4,4245-BS1,TCGA-05-4245-01A-01-BS1_x10864y3920,10864,3920,11.718972206115723
224,Muscle_smooth_syst_arterial,4,5,0,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x29232y1232,29232,1232,11.735098838806152
224,Muscle_smooth_syst_arterial,4,6,0,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x3920y17584,3920,17584,11.746955871582031
224,Muscle_smooth_syst_arterial,4,7,0,7,4245-BS1,TCGA-05-4245-01A-01-BS1_x10864y4144,10864,4144,11.86051082611084
224,Muscle_smooth_syst_arterial,4,8,0,8,4245-TS1,TCGA-05-4245-01A-01-TS1_x2128y8624,2128,8624,11.8990478515625
224,Muscle_smooth_syst_arterial,4,9,0,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x18032y6160,18032,6160,12.009554862976074
224,Muscle_smooth_syst_arterial,4,10,1,0,4245-BS1,TCGA-05-4245-01A-01-BS1_x12656y5712,12656,5712,12.018187522888184
224,Muscle_smooth_syst_arterial,4,11,1,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x16464y16016,16464,16016,12.040461540222168
224,Muscle_smooth_syst_arterial,4,12,1,2,4245-TS1,TCGA-05-4245-01A-01-TS1_x2128y8176,2128,8176,12.043294906616211
224,Muscle_smooth_syst_arterial,4,13,1,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x33040y14672,33040,14672,12.190282821655273
224,Muscle_smooth_syst_arterial,4,14,1,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x19824y14896,19824,14896,12.248281478881836
224,Muscle_smooth_syst_arterial,4,15,1,5,4245-BS1,TCGA-05-4245-01A-01-BS1_x14448y3920,14448,3920,12.261160850524902
224,Muscle_smooth_syst_arterial,4,16,1,6,4245-TS1,TCGA-05-4245-01A-01-TS1_x4144y6384,4144,6384,12.355680465698242
224,Muscle_smooth_syst_arterial,4,17,1,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x9968y14224,9968,14224,12.37096881866455
224,Muscle_smooth_syst_arterial,4,18,1,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x6832y18032,6832,18032,12.385136604309082
224,Muscle_smooth_syst_arterial,4,19,1,9,4245-TS1,TCGA-05-4245-01A-01-TS1_x3920y6832,3920,6832,12.435571670532227
224,Muscle_smooth_syst_arterial,4,20,2,0,4245-TS1,TCGA-05-4245-01A-01-TS1_x5264y7728,5264,7728,12.441215515136719
224,Muscle_smooth_syst_arterial,4,21,2,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x6160y17136,6160,17136,12.512248039245605
224,Muscle_smooth_syst_arterial,4,22,2,2,4245-BS1,TCGA-05-4245-01A-01-BS1_x11760y4592,11760,4592,12.536818504333496
224,Muscle_smooth_syst_arterial,4,23,2,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x29904y14896,29904,14896,12.540329933166504
224,Muscle_smooth_syst_arterial,4,24,2,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x7728y11760,7728,11760,12.550360679626465
224,Muscle_smooth_syst_arterial,4,25,2,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x16240y16912,16240,16912,12.604463577270508
224,Muscle_smooth_syst_arterial,4,26,2,6,4245-BS1,TCGA-05-4245-01A-01-BS1_x7504y11088,7504,11088,12.607000350952148
224,Muscle_smooth_syst_arterial,4,27,2,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x16240y16016,16240,16016,12.698918342590332
224,Muscle_smooth_syst_arterial,4,28,2,8,4245-BS1,TCGA-05-4245-01A-01-BS1_x9072y11984,9072,11984,12.710304260253906
224,Muscle_smooth_syst_arterial,4,29,2,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x30352y7280,30352,7280,12.798185348510742
224,Muscle_smooth_syst_arterial,4,30,3,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x25872y2800,25872,2800,12.82198429107666
224,Muscle_smooth_syst_arterial,4,31,3,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x17584y17584,17584,17584,12.84468936920166
224,Muscle_smooth_syst_arterial,4,32,3,2,4245-BS1,TCGA-05-4245-01A-01-BS1_x13552y9744,13552,9744,12.844720840454102
224,Muscle_smooth_syst_arterial,4,33,3,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x18256y17136,18256,17136,12.890920639038086
224,Muscle_smooth_syst_arterial,4,34,3,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x5040y8400,5040,8400,12.903180122375488
224,Muscle_smooth_syst_arterial,4,35,3,5,4245-BS1,TCGA-05-4245-01A-01-BS1_x12208y3024,12208,3024,12.90494441986084
224,Muscle_smooth_syst_arterial,4,36,3,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x18032y13328,18032,13328,12.941289901733398
224,Muscle_smooth_syst_arterial,4,37,3,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x19824y16240,19824,16240,12.991793632507324
224,Muscle_smooth_syst_arterial,4,38,3,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x29904y6384,29904,6384,12.999777793884277
224,Muscle_smooth_syst_arterial,4,39,3,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x19824y17360,19824,17360,13.01912784576416
224,Muscle_smooth_syst_arterial,4,40,4,0,4245-TS1,TCGA-05-4245-01A-01-TS1_x2128y9296,2128,9296,13.034525871276855
224,Muscle_smooth_syst_arterial,4,41,4,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x16016y15568,16016,15568,13.037018775939941
224,Muscle_smooth_syst_arterial,4,42,4,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x10864y17136,10864,17136,13.03903865814209
224,Muscle_smooth_syst_arterial,4,43,4,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x11312y17584,11312,17584,13.061481475830078
224,Muscle_smooth_syst_arterial,4,44,4,4,4245-BS1,TCGA-05-4245-01A-01-BS1_x9744y6160,9744,6160,13.087543487548828
224,Muscle_smooth_syst_arterial,4,45,4,5,4245-BS1,TCGA-05-4245-01A-01-BS1_x10864y5936,10864,5936,13.097542762756348
224,Muscle_smooth_syst_arterial,4,46,4,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x29904y3472,29904,3472,13.108397483825684
224,Muscle_smooth_syst_arterial,4,47,4,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x15344y14000,15344,14000,13.124391555786133
224,Muscle_smooth_syst_arterial,4,48,4,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x9968y6160,9968,6160,13.134563446044922
224,Muscle_smooth_syst_arterial,4,49,4,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x26096y2576,26096,2576,13.156501770019531
224,Muscle_smooth_syst_arterial,4,50,5,0,4245-BS1,TCGA-05-4245-01A-01-BS1_x6832y3248,6832,3248,13.15845775604248
224,Muscle_smooth_syst_arterial,4,51,5,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x24304y13776,24304,13776,13.15849494934082
224,Muscle_smooth_syst_arterial,4,52,5,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x5488y3248,5488,3248,13.172819137573242
224,Muscle_smooth_syst_arterial,4,53,5,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x5264y3248,5264,3248,13.174079895019531
224,Muscle_smooth_syst_arterial,4,54,5,4,4245-TS1,TCGA-05-4245-01A-01-TS1_x4144y8848,4144,8848,13.19206714630127
224,Muscle_smooth_syst_arterial,4,55,5,5,4245-BS1,TCGA-05-4245-01A-01-BS1_x11760y7952,11760,7952,13.19469165802002
224,Muscle_smooth_syst_arterial,4,56,5,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x10640y14224,10640,14224,13.202422142028809
224,Muscle_smooth_syst_arterial,4,57,5,7,4245-BS1,TCGA-05-4245-01A-01-BS1_x9520y12656,9520,12656,13.232378959655762
224,Muscle_smooth_syst_arterial,4,58,5,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x26096y2800,26096,2800,13.262802124023438
224,Muscle_smooth_syst_arterial,4,59,5,9,4245-BS1,TCGA-05-4245-01A-01-BS1_x13328y4592,13328,4592,13.281886100769043
224,Muscle_smooth_syst_arterial,4,60,6,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x3920y17360,3920,17360,13.301900863647461
224,Muscle_smooth_syst_arterial,4,61,6,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x25872y4144,25872,4144,13.339205741882324
224,Muscle_smooth_syst_arterial,4,62,6,2,4245-BS1,TCGA-05-4245-01A-01-BS1_x7504y11984,7504,11984,13.348175048828125
224,Muscle_smooth_syst_arterial,4,63,6,3,4245-BS1,TCGA-05-4245-01A-01-BS1_x14448y3024,14448,3024,13.355831146240234
224,Muscle_smooth_syst_arterial,4,64,6,4,4245-BS1,TCGA-05-4245-01A-01-BS1_x7504y11312,7504,11312,13.35787296295166
224,Muscle_smooth_syst_arterial,4,65,6,5,4245-BS1,TCGA-05-4245-01A-01-BS1_x11088y4368,11088,4368,13.366826057434082
224,Muscle_smooth_syst_arterial,4,66,6,6,4245-BS1,TCGA-05-4245-01A-01-BS1_x13328y4816,13328,4816,13.369430541992188
224,Muscle_smooth_syst_arterial,4,67,6,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x18256y12432,18256,12432,13.408926963806152
224,Muscle_smooth_syst_arterial,4,68,6,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x10864y18032,10864,18032,13.415509223937988
224,Muscle_smooth_syst_arterial,4,69,6,9,4245-BS1,TCGA-05-4245-01A-01-BS1_x9520y8848,9520,8848,13.425263404846191
224,Muscle_smooth_syst_arterial,4,70,7,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x7056y18704,7056,18704,13.450531959533691
224,Muscle_smooth_syst_arterial,4,71,7,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x20496y3920,20496,3920,13.456461906433105
224,Muscle_smooth_syst_arterial,4,72,7,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x17808y13776,17808,13776,13.456977844238281
224,Muscle_smooth_syst_arterial,4,73,7,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x6608y17360,6608,17360,13.487008094787598
224,Muscle_smooth_syst_arterial,4,74,7,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x19376y16240,19376,16240,13.500811576843262
224,Muscle_smooth_syst_arterial,4,75,7,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x10192y2576,10192,2576,13.509629249572754
224,Muscle_smooth_syst_arterial,4,76,7,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x24752y2576,24752,2576,13.521049499511719
224,Muscle_smooth_syst_arterial,4,77,7,7,4245-BS1,TCGA-05-4245-01A-01-BS1_x9520y5488,9520,5488,13.536263465881348
224,Muscle_smooth_syst_arterial,4,78,7,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x23408y17584,23408,17584,13.577373504638672
224,Muscle_smooth_syst_arterial,4,79,7,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x4368y7280,4368,7280,13.596709251403809
224,Muscle_smooth_syst_arterial,4,80,8,0,4245-BS1,TCGA-05-4245-01A-01-BS1_x13104y4592,13104,4592,13.598797798156738
224,Muscle_smooth_syst_arterial,4,81,8,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x16912y12432,16912,12432,13.613471031188965
224,Muscle_smooth_syst_arterial,4,82,8,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x17584y17360,17584,17360,13.644426345825195
224,Muscle_smooth_syst_arterial,4,83,8,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x11760y8400,11760,8400,13.672440528869629
224,Muscle_smooth_syst_arterial,4,84,8,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x28784y2128,28784,2128,13.682750701904297
224,Muscle_smooth_syst_arterial,4,85,8,5,4245-TS1,TCGA-05-4245-01A-01-TS1_x6160y7952,6160,7952,13.685375213623047
224,Muscle_smooth_syst_arterial,4,86,8,6,4245-BS1,TCGA-05-4245-01A-01-BS1_x7728y2576,7728,2576,13.71377944946289
224,Muscle_smooth_syst_arterial,4,87,8,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x15120y13552,15120,13552,13.72917366027832
224,Muscle_smooth_syst_arterial,4,88,8,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x18032y14448,18032,14448,13.729391098022461
224,Muscle_smooth_syst_arterial,4,89,8,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x22512y4368,22512,4368,13.730870246887207
224,Muscle_smooth_syst_arterial,4,90,9,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x9968y14448,9968,14448,13.731039047241211
224,Muscle_smooth_syst_arterial,4,91,9,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x20944y6608,20944,6608,13.7392578125
224,Muscle_smooth_syst_arterial,4,92,9,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x7280y18704,7280,18704,13.742512702941895
224,Muscle_smooth_syst_arterial,4,93,9,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x22288y15344,22288,15344,13.745399475097656
224,Muscle_smooth_syst_arterial,4,94,9,4,4245-BS1,TCGA-05-4245-01A-01-BS1_x7504y9072,7504,9072,13.769694328308105
224,Muscle_smooth_syst_arterial,4,95,9,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x28784y5488,28784,5488,13.816125869750977
224,Muscle_smooth_syst_arterial,4,96,9,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x5488y6384,5488,6384,13.846322059631348
224,Muscle_smooth_syst_arterial,4,97,9,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x24304y14672,24304,14672,13.853047370910645
224,Muscle_smooth_syst_arterial,4,98,9,8,4245-BS1,TCGA-05-4245-01A-01-BS1_x5488y11088,5488,11088,13.875378608703613
224,Muscle_smooth_syst_arterial,4,99,9,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x4816y19376,4816,19376,13.893083572387695
224,SMG_Serous,5,0,0,0,4245-TS1,TCGA-05-4245-01A-01-TS1_x4592y5040,4592,5040,9.512358665466309
224,SMG_Serous,5,1,0,1,4245-BS1,TCGA-05-4245-01A-01-BS1_x10640y4592,10640,4592,10.07020378112793
224,SMG_Serous,5,2,0,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x30576y1456,30576,1456,10.554856300354004
224,SMG_Serous,5,3,0,3,4245-BS1,TCGA-05-4245-01A-01-BS1_x2800y8400,2800,8400,10.649796485900879
224,SMG_Serous,5,4,0,4,4245-BS1,TCGA-05-4245-01A-01-BS1_x4144y10640,4144,10640,10.714943885803223
224,SMG_Serous,5,5,0,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x25872y16688,25872,16688,10.788063049316406
224,SMG_Serous,5,6,0,6,4245-BS1,TCGA-05-4245-01A-01-BS1_x5040y5712,5040,5712,10.89529037475586
224,SMG_Serous,5,7,0,7,4245-TS1,TCGA-05-4245-01A-01-TS1_x4368y11088,4368,11088,11.034433364868164
224,SMG_Serous,5,8,0,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x5264y5712,5264,5712,11.08040714263916
224,SMG_Serous,5,9,0,9,4245-BS1,TCGA-05-4245-01A-01-BS1_x15120y4144,15120,4144,11.099336624145508
224,SMG_Serous,5,10,1,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x8624y17808,8624,17808,11.127579689025879
224,SMG_Serous,5,11,1,1,4245-TS1,TCGA-05-4245-01A-01-TS1_x7056y4816,7056,4816,11.196008682250977
224,SMG_Serous,5,12,1,2,4245-BS1,TCGA-05-4245-01A-01-BS1_x10640y5936,10640,5936,11.203927993774414
224,SMG_Serous,5,13,1,3,4245-BS1,TCGA-05-4245-01A-01-BS1_x11536y11536,11536,11536,11.275379180908203
224,SMG_Serous,5,14,1,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x26544y14448,26544,14448,11.281964302062988
