res,cluster,cluster_rank,grid_index,grid_row,grid_col,slide,spot_id,x,y,dist_to_centroid
146,Ciliated,1,0,0,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x18907y2993,18907,2993,9.86294174194336
146,Ciliated,1,1,0,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x31171y3869,31171,3869,9.97824764251709
146,Ciliated,1,2,0,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x26645y3285,26645,3285,10.016754150390625
146,Ciliated,1,3,0,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x7811y12775,7811,12775,10.147231101989746
146,Ciliated,1,4,0,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x12629y11899,12629,11899,10.312373161315918
146,Ciliated,1,5,0,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x20367y14089,20367,14089,10.362038612365723
146,Ciliated,1,6,0,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x5621y13943,5621,13943,10.394829750061035
146,Ciliated,1,7,0,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x11169y16133,11169,16133,10.4616060256958
146,Ciliated,1,8,0,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x12191y1971,12191,1971,10.46723461151123
146,Ciliated,1,9,0,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x24455y14965,24455,14965,10.501320838928223
146,Ciliated,1,10,1,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x18323y1825,18323,1825,10.601302146911621
146,Ciliated,1,11,1,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x11899y4599,11899,4599,10.608272552490234
146,Ciliated,1,12,1,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x18469y15403,18469,15403,10.621939659118652
146,Ciliated,1,13,1,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x4599y12921,4599,12921,10.632011413574219
146,Ciliated,1,14,1,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x9271y11899,9271,11899,10.661656379699707
146,Ciliated,1,15,1,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x5329y9271,5329,9271,10.668603897094727
146,Ciliated,1,16,1,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x28397y10877,28397,10877,10.699579238891602
146,Ciliated,1,17,1,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x25623y11169,25623,11169,10.724190711975098
146,Ciliated,1,18,1,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x19783y7373,19783,7373,10.724315643310547
146,Ciliated,1,19,1,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x19783y6205,19783,6205,10.728903770446777
146,Ciliated,1,20,2,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x16425y16279,16425,16279,10.733656883239746
146,Ciliated,1,21,2,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x4307y11461,4307,11461,10.76357364654541
146,Ciliated,1,22,2,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x7957y5037,7957,5037,10.770573616027832
146,Ciliated,1,23,2,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x28397y17155,28397,17155,10.77432918548584
146,Ciliated,1,24,2,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x12045y4307,12045,4307,10.77731990814209
146,Ciliated,1,25,2,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x27521y11169,27521,11169,10.795961380004883
146,Ciliated,1,26,2,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x27083y12629,27083,12629,10.805744171142578
146,Ciliated,1,27,2,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x4453y14381,4453,14381,10.810465812683105
146,Ciliated,1,28,2,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x24309y12191,24309,12191,10.833525657653809
146,Ciliated,1,29,2,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x26645y6205,26645,6205,10.833541870117188
146,Ciliated,1,30,3,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x13505y15987,13505,15987,10.837259292602539
146,Ciliated,1,31,3,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x26645y10147,26645,10147,10.857699394226074
146,Ciliated,1,32,3,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x31901y2993,31901,2993,10.870457649230957
146,Ciliated,1,33,3,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x5767y13213,5767,13213,10.88415813446045
146,Ciliated,1,34,3,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x21681y7081,21681,7081,10.888110160827637
146,Ciliated,1,35,3,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x30879y11169,30879,11169,10.905226707458496
146,Ciliated,1,36,3,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x11753y7081,11753,7081,10.912705421447754
146,Ciliated,1,37,3,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x29127y3577,29127,3577,10.916280746459961
146,Ciliated,1,38,3,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x14381y16133,14381,16133,10.91678524017334
146,Ciliated,1,39,3,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x23287y6497,23287,6497,10.924280166625977
146,Ciliated,1,40,4,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x3577y16279,3577,16279,10.935978889465332
146,Ciliated,1,41,4,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x5913y15403,5913,15403,10.947422981262207
146,Ciliated,1,42,4,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x6935y18031,6935,18031,10.957947731018066
146,Ciliated,1,43,4,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x13067y9563,13067,9563,10.988314628601074
146,Ciliated,1,44,4,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x21827y13797,21827,13797,11.000115394592285
146,Ciliated,1,45,4,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x10439y17447,10439,17447,11.001079559326172
146,Ciliated,1,46,4,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x15257y7811,15257,7811,11.007143020629883
146,Ciliated,1,47,4,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x8395y16571,8395,16571,11.009439468383789
146,Ciliated,1,48,4,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x11753y4015,11753,4015,11.032883644104004
146,Ciliated,1,49,4,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x6789y12045,6789,12045,11.044210433959961
146,Ciliated,1,50,5,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x18907y6789,18907,6789,11.04602336883545
146,Ciliated,1,51,5,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x7373y18907,7373,18907,11.060243606567383
146,Ciliated,1,52,5,2,4245-BS1,TCGA-05-4245-01A-01-BS1_x12775y12045,12775,12045,11.067419052124023
146,Ciliated,1,53,5,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x12337y14381,12337,14381,11.075050354003906
146,Ciliated,1,54,5,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x18031y6205,18031,6205,11.076848983764648
146,Ciliated,1,55,5,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x6497y15695,6497,15695,11.077588081359863
146,Ciliated,1,56,5,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x8979y13651,8979,13651,11.093341827392578
146,Ciliated,1,57,5,7,4245-TS1,TCGA-05-4245-01A-01-TS1_x3723y4453,3723,4453,11.096303939819336
146,Ciliated,1,58,5,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x26791y10001,26791,10001,11.109410285949707
146,Ciliated,1,59,5,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x17301y2993,17301,2993,11.122140884399414
146,Ciliated,1,60,6,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x17593y1971,17593,1971,11.141401290893555
146,Ciliated,1,61,6,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x15257y16279,15257,16279,11.148235321044922
146,Ciliated,1,62,6,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x2993y7665,2993,7665,11.152654647827148
146,Ciliated,1,63,6,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x14381y15403,14381,15403,11.153060913085938
146,Ciliated,1,64,6,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x8249y16425,8249,16425,11.156579971313477
146,Ciliated,1,65,6,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x5621y9271,5621,9271,11.15757942199707
146,Ciliated,1,66,6,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x11899y13651,11899,13651,11.1643705368042
146,Ciliated,1,67,6,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x24601y4453,24601,4453,11.17780590057373
146,Ciliated,1,68,6,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x5037y12629,5037,12629,11.19013500213623
146,Ciliated,1,69,6,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x4599y5183,4599,5183,11.19265365600586
146,Ciliated,1,70,7,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x20513y6059,20513,6059,11.212170600891113
146,Ciliated,1,71,7,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x16863y3723,16863,3723,11.21297550201416
146,Ciliated,1,72,7,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x31901y6497,31901,6497,11.226820945739746
146,Ciliated,1,73,7,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x13651y18323,13651,18323,11.228306770324707
146,Ciliated,1,74,7,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x26791y7957,26791,7957,11.228999137878418
146,Ciliated,1,75,7,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x24893y12921,24893,12921,11.230217933654785
146,Ciliated,1,76,7,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x25915y11315,25915,11315,11.233207702636719
146,Ciliated,1,77,7,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x25915y11899,25915,11899,11.240838050842285
146,Ciliated,1,78,7,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x6205y11753,6205,11753,11.252372741699219
146,Ciliated,1,79,7,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x22703y5475,22703,5475,11.252995491027832
146,Ciliated,1,80,8,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x17593y15695,17593,15695,11.253289222717285
146,Ciliated,1,81,8,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x21097y3869,21097,3869,11.259766578674316
146,Ciliated,1,82,8,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x5475y7081,5475,7081,11.266556739807129
146,Ciliated,1,83,8,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x15841y11169,15841,11169,11.267467498779297
146,Ciliated,1,84,8,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x25039y2847,25039,2847,11.27584457397461
146,Ciliated,1,85,8,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x25185y14235,25185,14235,11.286520004272461
146,Ciliated,1,86,8,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x26207y4745,26207,4745,11.300612449645996
146,Ciliated,1,87,8,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x5037y3431,5037,3431,11.302453994750977
146,Ciliated,1,88,8,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x7373y14235,7373,14235,11.30487060546875
146,Ciliated,1,89,8,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x23725y10877,23725,10877,11.305794715881348
146,Ciliated,1,90,9,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x24601y10585,24601,10585,11.314188003540039
146,Ciliated,1,91,9,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x7957y8833,7957,8833,11.317380905151367
146,Ciliated,1,92,9,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x4453y9271,4453,9271,11.320015907287598
146,Ciliated,1,93,9,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x26791y13213,26791,13213,11.321232795715332
146,Ciliated,1,94,9,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x18469y6789,18469,6789,11.334001541137695
146,Ciliated,1,95,9,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x14381y6497,14381,6497,11.334859848022461
146,Ciliated,1,96,9,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x11899y18761,11899,18761,11.336688041687012
146,Ciliated,1,97,9,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x9563y15257,9563,15257,11.337813377380371
146,Ciliated,1,98,9,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x9125y2993,9125,2993,11.338141441345215
146,Ciliated,1,99,9,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x30003y3431,30003,3431,11.341236114501953
146,Muscle_smooth_syst_arterial,2,0,0,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x3723y8979,3723,8979,10.696643829345703
146,Muscle_smooth_syst_arterial,2,1,0,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x4307y7227,4307,7227,10.797614097595215
146,Muscle_smooth_syst_arterial,2,2,0,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x20513y15257,20513,15257,10.927144050598145
146,Muscle_smooth_syst_arterial,2,3,0,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x26061y10001,26061,10001,10.994017601013184
146,Muscle_smooth_syst_arterial,2,4,0,4,4245-BS1,TCGA-05-4245-01A-01-BS1_x10585y4599,10585,4599,11.057913780212402
146,Muscle_smooth_syst_arterial,2,5,0,5,4245-TS1,TCGA-05-4245-01A-01-TS1_x5329y10877,5329,10877,11.06834602355957
146,Muscle_smooth_syst_arterial,2,6,0,6,4245-TS1,TCGA-05-4245-01A-01-TS1_x5329y10147,5329,10147,11.077880859375
146,Muscle_smooth_syst_arterial,2,7,0,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x5913y13943,5913,13943,11.07870864868164
146,Muscle_smooth_syst_arterial,2,8,0,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x29273y14089,29273,14089,11.115571975708008
146,Muscle_smooth_syst_arterial,2,9,0,9,4245-TS1,TCGA-05-4245-01A-01-TS1_x4307y8103,4307,8103,11.118900299072266
146,Muscle_smooth_syst_arterial,2,10,1,0,4245-TS1,TCGA-05-4245-01A-01-TS1_x3431y6643,3431,6643,11.175705909729004
146,Muscle_smooth_syst_arterial,2,11,1,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x4161y19491,4161,19491,11.179309844970703
146,Muscle_smooth_syst_arterial,2,12,1,2,4245-TS1,TCGA-05-4245-01A-01-TS1_x4599y5037,4599,5037,11.217824935913086
146,Muscle_smooth_syst_arterial,2,13,1,3,4245-TS1,TCGA-05-4245-01A-01-TS1_x6059y4307,6059,4307,11.279489517211914
146,Muscle_smooth_syst_arterial,2,14,1,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x7373y7227,7373,7227,11.291488647460938
146,Muscle_smooth_syst_arterial,2,15,1,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x15841y13067,15841,13067,11.32206916809082
146,Muscle_smooth_syst_arterial,2,16,1,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x28105y16279,28105,16279,11.358196258544922
146,Muscle_smooth_syst_arterial,2,17,1,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x27813y16717,27813,16717,11.364995956420898
146,Muscle_smooth_syst_arterial,2,18,1,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x6205y8249,6205,8249,11.419292449951172
146,Muscle_smooth_syst_arterial,2,19,1,9,4245-BS1,TCGA-05-4245-01A-01-BS1_x14235y4307,14235,4307,11.42165756225586
146,Muscle_smooth_syst_arterial,2,20,2,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x6059y8541,6059,8541,11.43599796295166
146,Muscle_smooth_syst_arterial,2,21,2,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x10001y6789,10001,6789,11.439422607421875
146,Muscle_smooth_syst_arterial,2,22,2,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x23433y11169,23433,11169,11.504758834838867
146,Muscle_smooth_syst_arterial,2,23,2,3,4245-BS1,TCGA-05-4245-01A-01-BS1_x3577y8541,3577,8541,11.519658088684082
146,Muscle_smooth_syst_arterial,2,24,2,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x21097y9563,21097,9563,11.52060604095459
146,Muscle_smooth_syst_arterial,2,25,2,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x9271y3285,9271,3285,11.588528633117676
146,Muscle_smooth_syst_arterial,2,26,2,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x15987y1533,15987,1533,11.589456558227539
146,Muscle_smooth_syst_arterial,2,27,2,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x24455y16425,24455,16425,11.627388954162598
146,Muscle_smooth_syst_arterial,2,28,2,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x8249y18323,8249,18323,11.628161430358887
146,Muscle_smooth_syst_arterial,2,29,2,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x5183y3285,5183,3285,11.646645545959473
146,Muscle_smooth_syst_arterial,2,30,3,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x6497y8249,6497,8249,11.693106651306152
146,Muscle_smooth_syst_arterial,2,31,3,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x24163y3723,24163,3723,11.711942672729492
146,Muscle_smooth_syst_arterial,2,32,3,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x14235y6935,14235,6935,11.720276832580566
146,Muscle_smooth_syst_arterial,2,33,3,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x26937y4015,26937,4015,11.751709938049316
146,Muscle_smooth_syst_arterial,2,34,3,4,4245-TS1,TCGA-05-4245-01A-01-TS1_x7081y4453,7081,4453,11.756450653076172
146,Muscle_smooth_syst_arterial,2,35,3,5,4245-TS1,TCGA-05-4245-01A-01-TS1_x11899y5183,11899,5183,11.76046371459961
146,Muscle_smooth_syst_arterial,2,36,3,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x31171y9271,31171,9271,11.761504173278809
146,Muscle_smooth_syst_arterial,2,37,3,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x27229y9563,27229,9563,11.765074729919434
146,Muscle_smooth_syst_arterial,2,38,3,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x12775y11899,12775,11899,11.770501136779785
146,Muscle_smooth_syst_arterial,2,39,3,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x24455y10585,24455,10585,11.77139949798584
146,Muscle_smooth_syst_arterial,2,40,4,0,4245-BS1,TCGA-05-4245-01A-01-BS1_x8687y9563,8687,9563,11.779882431030273
146,Muscle_smooth_syst_arterial,2,41,4,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x8103y2263,8103,2263,11.805583000183105
146,Muscle_smooth_syst_arterial,2,42,4,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x3285y15549,3285,15549,11.830317497253418
146,Muscle_smooth_syst_arterial,2,43,4,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x24017y8979,24017,8979,11.845575332641602
146,Muscle_smooth_syst_arterial,2,44,4,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x9125y2847,9125,2847,11.846681594848633
146,Muscle_smooth_syst_arterial,2,45,4,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x14965y1533,14965,1533,11.85529613494873
146,Muscle_smooth_syst_arterial,2,46,4,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x5183y9417,5183,9417,11.855669975280762
146,Muscle_smooth_syst_arterial,2,47,4,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x8103y5767,8103,5767,11.869099617004395
146,Muscle_smooth_syst_arterial,2,48,4,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x6205y7519,6205,7519,11.874629974365234
146,Muscle_smooth_syst_arterial,2,49,4,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x15403y17155,15403,17155,11.878837585449219
146,Muscle_smooth_syst_arterial,2,50,5,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x30441y14965,30441,14965,11.88061809539795
146,Muscle_smooth_syst_arterial,2,51,5,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x23871y4599,23871,4599,11.903094291687012
146,Muscle_smooth_syst_arterial,2,52,5,2,4245-TS1,TCGA-05-4245-01A-01-TS1_x6351y5767,6351,5767,11.90322208404541
146,Muscle_smooth_syst_arterial,2,53,5,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x23725y15695,23725,15695,11.907502174377441
146,Muscle_smooth_syst_arterial,2,54,5,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x13797y18031,13797,18031,11.912579536437988
146,Muscle_smooth_syst_arterial,2,55,5,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x6205y17155,6205,17155,11.92577838897705
146,Muscle_smooth_syst_arterial,2,56,5,6,4245-TS1,TCGA-05-4245-01A-01-TS1_x3577y6205,3577,6205,11.931872367858887
146,Muscle_smooth_syst_arterial,2,57,5,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x24601y5329,24601,5329,11.93199634552002
146,Muscle_smooth_syst_arterial,2,58,5,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x4745y3431,4745,3431,11.942475318908691
146,Muscle_smooth_syst_arterial,2,59,5,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x25477y14235,25477,14235,11.960789680480957
146,Muscle_smooth_syst_arterial,2,60,6,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x32047y15695,32047,15695,11.961518287658691
146,Muscle_smooth_syst_arterial,2,61,6,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x23287y3723,23287,3723,11.96715259552002
146,Muscle_smooth_syst_arterial,2,62,6,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x11315y1679,11315,1679,11.989843368530273
146,Muscle_smooth_syst_arterial,2,63,6,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x27229y15257,27229,15257,12.007721900939941
146,Muscle_smooth_syst_arterial,2,64,6,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x9855y6789,9855,6789,12.009164810180664
146,Muscle_smooth_syst_arterial,2,65,6,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x7373y2263,7373,2263,12.013903617858887
146,Muscle_smooth_syst_arterial,2,66,6,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x20659y7373,20659,7373,12.021944046020508
146,Muscle_smooth_syst_arterial,2,67,6,7,4245-TS1,TCGA-05-4245-01A-01-TS1_x2409y7811,2409,7811,12.029834747314453
146,Muscle_smooth_syst_arterial,2,68,6,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x13505y12337,13505,12337,12.033598899841309
146,Muscle_smooth_syst_arterial,2,69,6,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x18177y16133,18177,16133,12.040102005004883
146,Muscle_smooth_syst_arterial,2,70,7,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x10293y16571,10293,16571,12.04069995880127
146,Muscle_smooth_syst_arterial,2,71,7,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x10585y15111,10585,15111,12.077218055725098
146,Muscle_smooth_syst_arterial,2,72,7,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x22849y3139,22849,3139,12.090279579162598
146,Muscle_smooth_syst_arterial,2,73,7,3,4245-TS1,TCGA-05-4245-01A-01-TS1_x5767y10001,5767,10001,12.093354225158691
146,Muscle_smooth_syst_arterial,2,74,7,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x4453y9709,4453,9709,12.100638389587402
146,Muscle_smooth_syst_arterial,2,75,7,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x10877y4891,10877,4891,12.106771469116211
146,Muscle_smooth_syst_arterial,2,76,7,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x10585y19491,10585,19491,12.107118606567383
146,Muscle_smooth_syst_arterial,2,77,7,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x27375y17593,27375,17593,12.10749626159668
146,Muscle_smooth_syst_arterial,2,78,7,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x19929y10293,19929,10293,12.114846229553223
146,Muscle_smooth_syst_arterial,2,79,7,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x27229y15111,27229,15111,12.122775077819824
146,Muscle_smooth_syst_arterial,2,80,8,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x25039y1533,25039,1533,12.137155532836914
146,Muscle_smooth_syst_arterial,2,81,8,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x15987y14089,15987,14089,12.150407791137695
146,Muscle_smooth_syst_arterial,2,82,8,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x5913y11169,5913,11169,12.151220321655273
146,Muscle_smooth_syst_arterial,2,83,8,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x18323y12629,18323,12629,12.154844284057617
146,Muscle_smooth_syst_arterial,2,84,8,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x23871y2993,23871,2993,12.156153678894043
146,Muscle_smooth_syst_arterial,2,85,8,5,4245-BS1,TCGA-05-4245-01A-01-BS1_x14527y4307,14527,4307,12.158226013183594
146,Muscle_smooth_syst_arterial,2,86,8,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x27813y1387,27813,1387,12.15891170501709
146,Muscle_smooth_syst_arterial,2,87,8,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x16279y17155,16279,17155,12.1644287109375
146,Muscle_smooth_syst_arterial,2,88,8,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x3869y15549,3869,15549,12.167218208312988
146,Muscle_smooth_syst_arterial,2,89,8,9,4245-BS1,TCGA-05-4245-01A-01-BS1_x13505y9709,13505,9709,12.171525955200195
146,Muscle_smooth_syst_arterial,2,90,9,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x5621y14965,5621,14965,12.171868324279785
146,Muscle_smooth_syst_arterial,2,91,9,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x28105y1533,28105,1533,12.18411636352539
146,Muscle_smooth_syst_arterial,2,92,9,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x31025y2701,31025,2701,12.188870429992676
146,Muscle_smooth_syst_arterial,2,93,9,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x7957y18615,7957,18615,12.188996315002441
146,Muscle_smooth_syst_arterial,2,94,9,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x5475y15841,5475,15841,12.19042682647705
146,Muscle_smooth_syst_arterial,2,95,9,5,4390-BS1,TCGA-05-4390-01A-01-BS1_x11169y6351,11169,6351,12.203425407409668
146,Muscle_smooth_syst_arterial,2,96,9,6,4390-BS1,TCGA-05-4390-01A-01-BS1_x30879y9417,30879,9417,12.206595420837402
146,Muscle_smooth_syst_arterial,2,97,9,7,4390-BS1,TCGA-05-4390-01A-01-BS1_x23725y6789,23725,6789,12.209456443786621
146,Muscle_smooth_syst_arterial,2,98,9,8,4390-BS1,TCGA-05-4390-01A-01-BS1_x11899y8979,11899,8979,12.210856437683105
146,Muscle_smooth_syst_arterial,2,99,9,9,4390-BS1,TCGA-05-4390-01A-01-BS1_x28981y9271,28981,9271,12.215184211730957
146,SMG_Duct,3,0,0,0,4390-BS1,TCGA-05-4390-01A-01-BS1_x18761y1825,18761,1825,9.615224838256836
146,SMG_Duct,3,1,0,1,4390-BS1,TCGA-05-4390-01A-01-BS1_x6497y12045,6497,12045,9.984289169311523
146,SMG_Duct,3,2,0,2,4390-BS1,TCGA-05-4390-01A-01-BS1_x22411y2701,22411,2701,10.002889633178711
146,SMG_Duct,3,3,0,3,4390-BS1,TCGA-05-4390-01A-01-BS1_x7373y15987,7373,15987,10.144083023071289
146,SMG_Duct,3,4,0,4,4390-BS1,TCGA-05-4390-01A-01-BS1_x20367y13797,20367,13797,10.23924732208252
