slide,cell_type,mean_abundance,std,frac_pos_over_0.1,rank_in_slide
4390-BS1,Mesothelia,0.07508309185504913,0.03512278199195862,0.23703217334208798,65
4390-BS1,Macrophage_intermediate,0.042479705065488815,0.014431831426918507,0.0,77
4390-BS1,Monocyte_CD14,0.13699975609779358,0.05755120515823364,0.7147547134415158,39
4390-BS1,Monocyte_CD16,0.08116742968559265,0.027515195310115814,0.23196698245943156,62
4390-BS1,Muscle_airway,0.5259461998939514,0.4500266909599304,0.8261889128599569,14
4390-BS1,Muscle_pericyte_airway,0.12083945423364639,0.056175123900175095,0.5983491229715786,48
4390-BS1,Muscle_pericyte_parenchyma,0.14015033841133118,0.07346665114164352,0.6719819904324172,36
4390-BS1,Muscle_perivascular_immune_recruiting,0.12757283449172974,0.05481000244617462,0.6623206078229059,44
4390-BS1,Muscle_smooth_pulmonary,0.4577874541282654,0.3649030029773712,0.8641778444798799,19
4390-BS1,Muscle_smooth_syst_arterial,1.0366064310073853,0.8130093812942505,0.9118281587093143,6
4390-BS1,Myoepithelial,0.25471895933151245,0.13698695600032806,0.8839696088547041,22
4390-BS1,NAF_endoneurial,0.07010863721370697,0.03346279263496399,0.1748428852828065,68
4390-BS1,NAF_perineurial,0.09871558845043182,0.0595846064388752,0.4493011912578557,58
4390-BS1,NK_CD16hi,0.14063994586467743,0.04951465129852295,0.7931713722915299,35
4390-BS1,NKT,0.14712446928024292,0.05064845457673073,0.8255323140418347,32
4390-BS1,NK_CD11d,0.1535697728395462,0.057474326342344284,0.8187787261982928,31
4390-BS1,NK_CD56bright,0.15377463400363922,0.06701231002807617,0.7764750023449958,30
4390-BS1,Neuroendocrine,0.05298216640949249,0.019878217950463295,0.010599380921114341,73
4390-BS1,SMG_Basal,0.10872617363929749,0.05938993766903877,0.5295000468999156,53
4390-BS1,SMG_Duct,1.7380619049072266,1.0807890892028809,0.9637932651721227,2
4390-BS1,SMG_Mucous,0.616456925868988,0.29626813530921936,0.9850858268455117,12
4390-BS1,SMG_Serous,1.5762139558792114,0.8859806656837463,0.9979364037144733,3
4390-BS1,Schwann_Myelinating,0.12630794942378998,0.06595291942358017,0.617578088359441,46
4390-BS1,Schwann_nonmyelinating,0.14464347064495087,0.07304436713457108,0.7276052903104775,34
4390-BS1,Secretory_Club,0.050861697643995285,0.07568799704313278,0.177469280555295,74
4390-BS1,Secretory_Goblet,1.0898233652114868,0.8285259008407593,0.9609792702373136,5
4390-BS1,Suprabasal,0.5591725707054138,0.48182496428489685,0.8848138073351468,13
4390-BS1,T_reg,0.12049858272075653,0.041947249323129654,0.6781727792889973,49
4390-BS1,gdT,0.12851963937282562,0.04030966758728027,0.7633430259825532,42
