A,B,R,z,p
B_plasma_IgA,MAIT,0.26445090770721436,141.85626220703125,0.0
B_plasma_IgA,Macro_CHIT1,-0.06487295776605606,-34.79903030395508,2.515796961695924e-265
B_plasma_IgA,Macro_interstitial,0.14451606571674347,77.52104187011719,0.0
B_plasma_IgA,Macro_AW_CX3CR1,0.3948820233345032,211.82188415527344,0.0
B_plasma_IgA,Macro_alveolar_metallothioneins,0.28548377752304077,153.138671875,0.0
B_plasma_IgA,Macro_alv,-0.10486229509115219,-56.250038146972656,0.0
B_plasma_IgA,Macro_dividing,-0.03463515266776085,-18.57892417907715,4.759510238059909e-77
B_plasma_IgA,Macro_int,0.09662212431430817,51.82986068725586,0.0
B_plasma_IgA,Macro_CCL,0.19652901589870453,105.4217300415039,0.0
B_plasma_IgA,Mast_cell,0.2258017659187317,121.12416076660156,0.0
B_plasma_IgA,Megakaryocyte,0.39790138602256775,213.4415283203125,0.0
B_plasma_IgA,Mesothelia,0.4305785596370697,230.97015380859375,0.0
B_plasma_IgA,Macrophage_intermediate,0.33353880047798157,178.916259765625,0.0
B_plasma_IgA,Monocyte_CD14,0.17617017030715942,94.5008773803711,0.0
B_plasma_IgA,Monocyte_CD16,0.2914224863052368,156.32431030273438,0.0
B_plasma_IgA,Muscle_airway,0.013753882609307766,7.377831935882568,1.608878768099262e-13
